  QueueTimes | ServiceTimes | SojournTimes

       0.073 |        0.164 |        0.237
       0.132 |        0.089 |        0.221
       0.183 |        0.079 |        0.262
       0.104 |        0.110 |        0.213
       0.072 |        0.600 |        0.673
       0.041 |        0.612 |        0.653
       0.170 |        0.074 |        0.245
       0.400 |        0.071 |        0.471
       0.080 |        0.066 |        0.145
       0.203 |        0.081 |        0.284
       0.183 |        0.074 |        0.258
       0.022 |        0.082 |        0.105
       0.021 |        0.075 |        0.096
       0.267 |        0.601 |        0.868
       0.072 |        0.083 |        0.155
       0.074 |        0.083 |        0.157
       0.075 |        0.085 |        0.160
       0.116 |        0.087 |        0.203
       0.103 |        0.097 |        0.200
       0.072 |        0.113 |        0.185
       0.128 |        0.078 |        0.206
       0.083 |        0.121 |        0.204
       0.081 |        0.121 |        0.201
       0.078 |        0.084 |        0.161
       0.077 |        0.116 |        0.193
       0.075 |        0.079 |        0.154
       0.074 |        0.096 |        0.170
       0.087 |        0.128 |        0.215
       0.075 |        0.092 |        0.167
       0.071 |        0.081 |        0.152
       0.097 |        0.113 |        0.210
       0.076 |        0.098 |        0.174
       0.073 |        0.141 |        0.214
       0.071 |        0.129 |        0.201
       0.085 |        0.163 |        0.248
       0.074 |        0.088 |        0.161
       0.103 |        0.084 |        0.187
       0.073 |        0.090 |        0.163
       0.073 |        0.086 |        0.159
       0.076 |        0.088 |        0.163
       0.071 |        0.079 |        0.149
       0.163 |        0.091 |        0.253
       0.071 |        0.089 |        0.159
       0.074 |        0.094 |        0.168
       0.072 |        0.086 |        0.158
       0.074 |        0.084 |        0.158
       0.070 |        0.080 |        0.150
       0.075 |        0.090 |        0.166
       0.071 |        0.074 |        0.145
       0.070 |        0.081 |        0.151
       0.098 |        0.089 |        0.187
       0.177 |        0.084 |        0.261
       0.147 |        0.069 |        0.216
       0.249 |        0.087 |        0.336
       0.083 |        0.133 |        0.215
       0.075 |        0.145 |        0.220
       0.173 |        0.118 |        0.291
       0.186 |        0.125 |        0.311
       0.070 |        0.082 |        0.152
       0.073 |        0.118 |        0.191
       0.073 |        0.083 |        0.156
       0.106 |        0.158 |        0.264
       0.073 |        0.086 |        0.159
       0.078 |        0.125 |        0.203
       0.175 |        0.089 |        0.264
       0.099 |        0.106 |        0.205
       0.081 |        0.077 |        0.158
       0.083 |        0.119 |        0.202
       0.081 |        0.156 |        0.238
       0.205 |        0.079 |        0.284
       0.074 |        0.083 |        0.157
       0.020 |        0.082 |        0.102
       0.088 |        0.127 |        0.215
       0.164 |        0.135 |        0.299
       0.069 |        0.082 |        0.151
       0.070 |        0.114 |        0.184
       0.074 |        0.083 |        0.157
       0.074 |        0.132 |        0.206
       0.086 |        0.173 |        0.259
       0.071 |        0.082 |        0.153
       0.073 |        0.079 |        0.152
       0.116 |        0.075 |        0.191
       0.067 |        0.085 |        0.152
       0.072 |        0.137 |        0.209
       0.070 |        0.619 |        0.689
       0.072 |        0.091 |        0.163
       0.070 |        0.074 |        0.145
       0.074 |        0.094 |        0.168
       0.072 |        0.089 |        0.161
       0.074 |        0.082 |        0.156
       0.071 |        0.111 |        0.182
       0.073 |        0.088 |        0.161
       0.071 |        0.090 |        0.161
       0.098 |        0.080 |        0.178
       0.071 |        0.084 |        0.155
       0.072 |        0.079 |        0.151
       0.071 |        0.090 |        0.161
       0.071 |        0.084 |        0.155
       0.108 |        0.090 |        0.198
       0.074 |        0.079 |        0.153
       0.071 |        0.119 |        0.189
       0.070 |        0.084 |        0.155
       0.071 |        0.089 |        0.161
       0.073 |        0.080 |        0.153
       0.070 |        0.087 |        0.157
       0.097 |        0.112 |        0.209
       0.070 |        0.083 |        0.154
       0.073 |        0.090 |        0.163
       0.072 |        0.077 |        0.148
       0.097 |        0.083 |        0.180
       0.069 |        0.115 |        0.185
       0.087 |        0.129 |        0.216
       0.073 |        0.098 |        0.171
       0.075 |        0.076 |        0.150
       0.077 |        0.090 |        0.167
       0.076 |        0.078 |        0.154
       0.074 |        0.089 |        0.162
       0.071 |        0.155 |        0.226
       0.074 |        0.081 |        0.154
       0.117 |        0.116 |        0.233
       0.072 |        0.084 |        0.155
       0.072 |        0.083 |        0.156
       0.135 |        0.072 |        0.207
       0.083 |        0.122 |        0.205
       0.072 |        0.091 |        0.162
       0.073 |        0.077 |        0.150
       0.095 |        0.121 |        0.216
       0.003 |        0.073 |        0.076
       0.110 |        0.085 |        0.195
       0.153 |        0.081 |        0.234
       0.114 |        0.090 |        0.204
       0.081 |        0.099 |        0.179
       0.063 |        0.067 |        0.130
       0.152 |        0.082 |        0.234
       0.170 |        0.619 |        0.789
       0.112 |        0.079 |        0.192
       0.071 |        0.088 |        0.159
       0.122 |        0.123 |        0.245
       0.180 |        0.129 |        0.309
       0.113 |        0.081 |        0.193
       0.072 |        0.092 |        0.165
       0.145 |        0.084 |        0.229
       0.071 |        0.083 |        0.154
       0.116 |        0.098 |        0.214
       0.192 |        0.094 |        0.286
       0.073 |        0.083 |        0.156
       0.070 |        0.089 |        0.159
       0.097 |        0.089 |        0.186
       0.072 |        0.077 |        0.148
       0.072 |        0.122 |        0.194
       0.070 |        0.087 |        0.156
       0.072 |        0.087 |        0.160
       0.088 |        0.119 |        0.207
       0.072 |        0.098 |        0.170
       0.073 |        0.083 |        0.156
       0.114 |        0.095 |        0.209
       0.072 |        0.140 |        0.212
       0.074 |        0.083 |        0.157
       0.139 |        0.081 |        0.221
       0.073 |        0.091 |        0.164
       0.073 |        0.084 |        0.157
       0.125 |        0.082 |        0.207
       0.071 |        0.134 |        0.205
       0.068 |        0.123 |        0.191
       0.178 |        0.085 |        0.263
       0.073 |        0.095 |        0.169
       0.071 |        0.081 |        0.152
       0.075 |        0.088 |        0.163
       0.070 |        0.080 |        0.150
       0.121 |        0.099 |        0.220
       0.052 |        0.072 |        0.124
       0.071 |        0.569 |        0.640
       0.153 |        0.639 |        0.792
       0.225 |        0.087 |        0.312
       0.185 |        0.076 |        0.261
       0.104 |        0.079 |        0.183
       0.118 |        0.132 |        0.249
       0.070 |        0.088 |        0.158
       0.070 |        0.077 |        0.147
       0.111 |        0.082 |        0.193
       0.073 |        0.092 |        0.165
       0.076 |        0.158 |        0.234
       0.070 |        0.079 |        0.149
       0.072 |        0.083 |        0.156
       0.082 |        0.174 |        0.256
       0.074 |        0.091 |        0.165
       0.075 |        0.095 |        0.170
       0.075 |        0.080 |        0.156
       0.076 |        0.108 |        0.183
       0.071 |        0.088 |        0.159
       0.074 |        0.080 |        0.153
       0.073 |        0.082 |        0.156
       0.074 |        0.083 |        0.157
       0.109 |        0.080 |        0.189
       0.167 |        0.119 |        0.286
       0.122 |        0.082 |        0.204
       0.127 |        0.115 |        0.242
       0.102 |        0.121 |        0.223
       0.151 |        0.093 |        0.244
       0.080 |        0.158 |        0.238
       0.072 |        0.077 |        0.149
       0.071 |        0.135 |        0.206
       0.075 |        0.076 |        0.151
       0.072 |        0.109 |        0.181
       0.150 |        0.074 |        0.223
       0.212 |        0.085 |        0.296
       0.076 |        0.604 |        0.680
       0.072 |        0.108 |        0.180
       0.069 |        0.112 |        0.181
       0.071 |        0.088 |        0.159
       0.071 |        0.397 |        0.468
       0.177 |        0.083 |        0.259
       0.070 |        0.083 |        0.153
       0.071 |        0.090 |        0.160
       0.072 |        0.087 |        0.159
       0.090 |        0.116 |        0.206
       0.080 |        0.123 |        0.204
       0.080 |        0.169 |        0.249
       0.131 |        0.094 |        0.225
       0.314 |        0.111 |        0.425
       0.160 |        0.079 |        0.239
       0.073 |        0.112 |        0.185
       0.073 |        0.078 |        0.150
       0.071 |        0.080 |        0.151
       0.128 |        0.083 |        0.211
       0.107 |        0.129 |        0.236
       0.210 |        0.083 |        0.294
       0.071 |        0.080 |        0.151
       0.079 |        0.129 |        0.208
       0.072 |        0.106 |        0.178
       0.074 |        0.370 |        0.444
       0.072 |        0.070 |        0.142
       0.072 |        0.086 |        0.158
       0.072 |        0.088 |        0.161
       0.114 |        0.080 |        0.195
       0.071 |        0.075 |        0.146
       0.074 |        0.087 |        0.160
       0.132 |        0.085 |        0.217
       0.074 |        0.081 |        0.155
       0.071 |        0.078 |        0.149
       0.103 |        0.085 |        0.188
       0.075 |        0.619 |        0.694
       0.178 |        0.086 |        0.264
       0.071 |        0.116 |        0.187
       0.141 |        0.562 |        0.703
       0.074 |        0.104 |        0.178
       0.084 |        0.112 |        0.196
       0.071 |        0.080 |        0.151
       0.072 |        0.089 |        0.161
       0.075 |        0.099 |        0.174
       0.085 |        0.124 |        0.209
       0.071 |        0.077 |        0.149
       0.073 |        0.087 |        0.160
       0.140 |        0.117 |        0.256
       0.075 |        0.108 |        0.183
       0.073 |        0.101 |        0.174
       0.129 |        0.126 |        0.255
       0.195 |        0.095 |        0.291
       0.110 |        0.142 |        0.252
       0.186 |        0.162 |        0.348
       0.185 |        0.078 |        0.263
       0.098 |        0.078 |        0.176
       0.077 |        0.122 |        0.198
       0.076 |        0.113 |        0.189
       0.072 |        0.114 |        0.185
       0.016 |        0.082 |        0.098
       0.099 |        0.095 |        0.195
       0.121 |        0.155 |        0.277
       0.071 |        0.081 |        0.152
       0.089 |        0.111 |        0.200
       0.202 |        0.117 |        0.319
       0.072 |        0.111 |        0.183
       0.071 |        0.091 |        0.163
       0.070 |        0.086 |        0.155
       0.073 |        0.110 |        0.182
       0.072 |        0.088 |        0.160
       0.078 |        0.124 |        0.202
       0.071 |        0.079 |        0.150
       0.072 |        0.123 |        0.196
       0.202 |        0.080 |        0.282
       0.071 |        0.085 |        0.155
       0.129 |        0.077 |        0.206
       0.071 |        0.088 |        0.158
       0.107 |        0.089 |        0.196
       0.073 |        0.080 |        0.152
