  QueueTimes | ServiceTimes | SojournTimes

       0.162 |        0.091 |        0.253
       0.076 |        0.078 |        0.155
       0.080 |        0.111 |        0.191
       0.168 |        0.083 |        0.251
       0.071 |        0.086 |        0.158
       0.072 |        0.074 |        0.145
       0.071 |        0.078 |        0.149
       0.141 |        0.071 |        0.212
       0.071 |        0.070 |        0.142
       0.127 |        0.068 |        0.195
       0.080 |        0.108 |        0.188
       0.267 |        0.071 |        0.338
       0.019 |        0.075 |        0.094
       0.073 |        0.071 |        0.144
       0.071 |        0.066 |        0.137
       0.075 |        0.066 |        0.141
       0.066 |        0.057 |        0.123
       0.127 |        0.073 |        0.200
       0.075 |        0.069 |        0.145
       0.088 |        0.076 |        0.164
       0.042 |        0.080 |        0.122
       0.072 |        0.069 |        0.141
       0.165 |        0.085 |        0.251
       0.071 |        0.083 |        0.155
       0.072 |        0.064 |        0.136
       0.137 |        0.061 |        0.198
       0.096 |        0.063 |        0.160
       0.073 |        0.076 |        0.149
       0.149 |        0.080 |        0.229
       0.232 |        0.056 |        0.288
       0.159 |        0.179 |        0.338
       0.004 |        0.065 |        0.068
       0.073 |        0.062 |        0.135
       0.073 |        0.167 |        0.240
       0.044 |        0.058 |        0.102
       0.071 |        0.061 |        0.132
       0.070 |        0.068 |        0.137
       0.072 |        0.082 |        0.153
       0.052 |        0.059 |        0.110
       0.122 |        0.095 |        0.217
       0.072 |        0.065 |        0.137
       0.186 |        0.068 |        0.254
       0.071 |        0.063 |        0.134
       0.074 |        0.079 |        0.153
       0.074 |        0.071 |        0.145
       0.170 |        0.087 |        0.257
       0.076 |        0.090 |        0.165
       0.071 |        0.088 |        0.158
       0.027 |        0.072 |        0.098
       0.004 |        0.057 |        0.061
       0.067 |        0.058 |        0.125
       0.130 |        0.057 |        0.187
       0.072 |        0.063 |        0.134
       0.070 |        0.060 |        0.130
       0.070 |        0.066 |        0.136
       0.034 |        0.187 |        0.221
       0.072 |        0.084 |        0.156
       0.082 |        0.065 |        0.148
       0.071 |        0.085 |        0.155
       0.096 |        0.080 |        0.176
       0.095 |        0.062 |        0.157
       0.094 |        0.080 |        0.174
       0.096 |        0.078 |        0.174
       0.182 |        0.063 |        0.244
       0.103 |        0.072 |        0.175
       0.071 |        0.064 |        0.135
       0.096 |        0.075 |        0.170
       0.070 |        0.165 |        0.235
       0.179 |        0.066 |        0.245
       0.007 |        0.068 |        0.075
       0.100 |        0.063 |        0.163
       0.044 |        0.072 |        0.117
       0.103 |        0.062 |        0.165
       0.097 |        0.066 |        0.162
       0.198 |        0.070 |        0.268
       0.112 |        0.065 |        0.177
       0.096 |        0.071 |        0.167
       0.031 |        0.150 |        0.182
       0.103 |        0.091 |        0.194
       0.070 |        0.064 |        0.134
       0.006 |        0.077 |        0.083
       0.102 |        0.065 |        0.167
       0.179 |        0.058 |        0.237
       0.039 |        0.120 |        0.158
       0.096 |        0.073 |        0.169
       0.071 |        0.063 |        0.134
       0.095 |        0.077 |        0.172
       0.199 |        0.074 |        0.273
       0.183 |        0.072 |        0.255
       0.235 |        0.059 |        0.294
       0.098 |        0.062 |        0.160
       0.167 |        0.054 |        0.220
       0.109 |        0.276 |        0.385
       0.136 |        0.087 |        0.223
       0.218 |        0.164 |        0.382
       0.095 |        0.085 |        0.180
       0.203 |        0.060 |        0.263
       0.094 |        0.063 |        0.157
       0.015 |        0.076 |        0.091
       0.117 |        0.070 |        0.187
       0.018 |        0.072 |        0.090
       0.100 |        0.078 |        0.178
       0.071 |        0.064 |        0.135
       0.093 |        0.066 |        0.159
       0.019 |        0.058 |        0.077
       0.088 |        0.076 |        0.164
       0.075 |        0.062 |        0.137
       0.081 |        0.058 |        0.139
       0.037 |        0.080 |        0.117
       0.090 |        0.077 |        0.166
       0.072 |        0.066 |        0.137
       0.072 |        0.067 |        0.139
       0.073 |        0.078 |        0.151
       0.071 |        0.073 |        0.145
       0.087 |        0.144 |        0.231
       0.072 |        0.074 |        0.146
       0.071 |        0.075 |        0.146
       0.071 |        0.061 |        0.132
       0.070 |        0.072 |        0.142
       0.152 |        0.064 |        0.216
       0.071 |        0.059 |        0.130
       0.072 |        0.090 |        0.162
       0.072 |        0.061 |        0.133
       0.070 |        0.089 |        0.160
       0.112 |        0.076 |        0.189
       0.221 |        0.058 |        0.279
       0.072 |        0.083 |        0.155
       0.076 |        0.067 |        0.143
       0.184 |        0.083 |        0.266
       0.072 |        0.175 |        0.247
       0.157 |        0.060 |        0.218
       0.055 |        0.064 |        0.120
       0.104 |        0.055 |        0.159
       0.128 |        0.054 |        0.182
       0.073 |        0.074 |        0.147
       0.071 |        0.088 |        0.159
       0.103 |        0.078 |        0.181
       0.071 |        0.065 |        0.136
       0.070 |        0.060 |        0.130
       0.043 |        0.054 |        0.097
       0.116 |        0.056 |        0.171
       0.070 |        0.059 |        0.128
       0.153 |        0.080 |        0.234
       0.071 |        0.079 |        0.150
       0.060 |        0.056 |        0.116
       0.071 |        0.070 |        0.140
       0.095 |        0.061 |        0.155
       0.070 |        0.060 |        0.130
       0.069 |        0.062 |        0.131
       0.070 |        0.061 |        0.131
       0.070 |        0.181 |        0.251
       0.071 |        0.079 |        0.150
       0.071 |        0.061 |        0.132
       0.028 |        0.056 |        0.084
       0.162 |        0.073 |        0.234
       0.233 |        0.065 |        0.299
       0.286 |        0.159 |        0.446
       0.308 |        0.055 |        0.363
       0.360 |        0.052 |        0.413
       0.455 |        0.082 |        0.537
       0.073 |        0.068 |        0.141
       0.121 |        0.071 |        0.193
       0.106 |        0.083 |        0.189
       0.158 |        0.068 |        0.226
       0.093 |        0.079 |        0.172
       0.114 |        0.069 |        0.183
       0.097 |        0.068 |        0.165
       0.110 |        0.069 |        0.180
       0.095 |        1.513 |        1.608
       1.589 |        0.061 |        1.650
       0.728 |        0.054 |        0.782
       0.190 |        0.053 |        0.243
       0.108 |        0.053 |        0.160
       0.096 |        0.065 |        0.162
       0.097 |        0.071 |        0.168
       0.194 |        0.066 |        0.260
       0.134 |        0.072 |        0.205
       0.164 |        0.064 |        0.228
       0.094 |        0.074 |        0.169
       0.013 |        0.059 |        0.073
       0.071 |        0.162 |        0.232
       0.098 |        0.086 |        0.185
       0.115 |        0.072 |        0.187
       0.095 |        0.064 |        0.160
       0.096 |        0.062 |        0.157
       0.172 |        0.073 |        0.245
       0.094 |        0.089 |        0.183
       0.099 |        0.072 |        0.171
       0.199 |        0.087 |        0.286
       0.075 |        0.065 |        0.140
       0.129 |        0.057 |        0.186
       0.191 |        0.079 |        0.270
       0.098 |        0.080 |        0.179
       0.011 |        0.056 |        0.067
       0.016 |        0.056 |        0.072
       0.099 |        0.072 |        0.171
       0.094 |        0.084 |        0.179
       0.097 |        0.087 |        0.184
       0.090 |        0.059 |        0.149
       0.115 |        0.079 |        0.194
       0.094 |        0.065 |        0.159
       0.185 |        0.065 |        0.250
       0.280 |        0.082 |        0.362
       0.051 |        0.069 |        0.120
       0.102 |        0.164 |        0.266
       0.073 |        0.083 |        0.157
       0.032 |        0.072 |        0.104
       0.073 |        0.083 |        0.156
       0.107 |        0.157 |        0.264
       0.176 |        0.068 |        0.245
       0.198 |        0.063 |        0.260
       0.086 |        0.102 |        0.189
       0.236 |        0.063 |        0.298
       0.205 |        0.086 |        0.290
       0.073 |        0.066 |        0.139
       0.149 |        0.073 |        0.222
       0.043 |        0.061 |        0.104
       0.073 |        0.064 |        0.137
       0.070 |        0.073 |        0.142
       0.071 |        0.066 |        0.137
       0.099 |        0.059 |        0.158
       0.071 |        0.082 |        0.153
       0.137 |        0.058 |        0.194
       0.097 |        0.064 |        0.161
       0.059 |        0.086 |        0.145
       0.183 |        0.058 |        0.241
       0.022 |        0.054 |        0.076
       0.097 |        0.066 |        0.162
       0.100 |        0.065 |        0.165
       0.083 |        0.063 |        0.146
       0.097 |        0.064 |        0.161
       0.047 |        0.185 |        0.232
       0.072 |        0.078 |        0.150
       0.073 |        0.070 |        0.143
       0.096 |        0.083 |        0.178
       0.197 |        0.067 |        0.264
       0.097 |        0.062 |        0.159
       0.070 |        0.062 |        0.131
       0.070 |        0.060 |        0.129
       0.070 |        0.062 |        0.132
       0.094 |        0.064 |        0.157
       0.096 |        0.090 |        0.186
       0.095 |        0.087 |        0.182
       0.027 |        0.080 |        0.106
       0.169 |        0.074 |        0.243
       0.160 |        0.076 |        0.236
       0.097 |        0.084 |        0.180
       0.028 |        0.084 |        0.111
       0.132 |        0.079 |        0.212
       0.095 |        0.073 |        0.168
       0.096 |        0.067 |        0.163
       0.020 |        0.055 |        0.075
       0.100 |        0.062 |        0.162
       0.095 |        0.064 |        0.159
       0.197 |        0.072 |        0.269
       0.289 |        0.085 |        0.374
       0.389 |        0.061 |        0.450
       0.087 |        0.127 |        0.214
       0.073 |        0.078 |        0.151
       0.007 |        0.093 |        0.100
       0.058 |        0.109 |        0.168
