  QueueTimes | ServiceTimes | SojournTimes

       0.123 |        0.520 |        0.643
       0.601 |        0.496 |        1.097
       0.875 |        0.509 |        1.383
       0.858 |        0.496 |        1.354
       0.121 |        0.523 |        0.643
       0.132 |        0.761 |        0.893
       0.122 |        0.601 |        0.723
       0.133 |        0.662 |        0.794
       0.125 |        0.607 |        0.732
       0.134 |        0.781 |        0.915
       0.143 |        0.944 |        1.087
       0.449 |        0.571 |        1.020
       0.135 |        0.798 |        0.934
       0.122 |        0.529 |        0.652
       0.551 |        0.503 |        1.054
       0.178 |        0.500 |        0.678
       0.121 |        0.514 |        0.636
       0.552 |        0.521 |        1.074
       0.985 |        0.499 |        1.483
       0.151 |        0.539 |        0.690
       0.153 |        0.576 |        0.729
       0.596 |        0.509 |        1.105
       0.147 |        0.528 |        0.675
       0.145 |        0.519 |        0.664
       0.145 |        0.520 |        0.665
       0.144 |        0.515 |        0.659
       0.148 |        0.538 |        0.687
       0.145 |        0.536 |        0.680
       0.123 |        0.527 |        0.649
       0.144 |        0.518 |        0.662
       0.148 |        0.520 |        0.668
       0.143 |        0.517 |        0.660
       0.568 |        0.516 |        1.084
       0.143 |        0.510 |        0.654
       0.143 |        0.510 |        0.654
       0.147 |        0.512 |        0.659
       0.147 |        0.511 |        0.658
       0.148 |        0.517 |        0.664
       0.069 |        0.500 |        0.569
       0.145 |        0.518 |        0.663
       0.150 |        0.518 |        0.668
       0.121 |        0.512 |        0.633
       0.124 |        0.518 |        0.642
       0.146 |        0.549 |        0.696
       0.146 |        0.527 |        0.674
       0.157 |        0.731 |        0.888
       0.148 |        0.542 |        0.690
       0.511 |        0.506 |        1.017
       0.240 |        0.521 |        0.761
       0.121 |        0.515 |        0.636
       0.151 |        0.539 |        0.690
       0.554 |        0.504 |        1.058
       0.423 |        0.504 |        0.928
       0.155 |        0.683 |        0.839
       0.123 |        0.567 |        0.690
       0.144 |        0.527 |        0.670
       0.276 |        0.520 |        0.795
       0.121 |        0.518 |        0.639
       0.169 |        0.501 |        0.670
       0.144 |        0.526 |        0.669
       0.139 |        0.652 |        0.791
       0.730 |        0.509 |        1.239
       0.124 |        0.539 |        0.663
       0.122 |        0.515 |        0.637
       0.101 |        0.499 |        0.600
       0.145 |        0.518 |        0.663
       0.147 |        0.541 |        0.689
       0.147 |        0.649 |        0.796
       0.272 |        0.524 |        0.796
       0.125 |        0.524 |        0.649
       0.124 |        0.520 |        0.644
       0.147 |        0.548 |        0.695
       0.152 |        0.521 |        0.674
       0.144 |        0.516 |        0.661
       0.148 |        0.570 |        0.718
       0.144 |        0.528 |        0.672
       0.159 |        0.850 |        1.008
       0.150 |        0.755 |        0.904
       0.149 |        0.765 |        0.915
       0.148 |        0.717 |        0.864
       0.146 |        0.608 |        0.754
       0.275 |        0.504 |        0.778
       0.146 |        0.519 |        0.665
       0.371 |        0.501 |        0.872
       0.121 |        0.514 |        0.635
       0.154 |        0.671 |        0.825
       0.152 |        0.742 |        0.894
       0.104 |        0.601 |        0.705
       0.124 |        0.513 |        0.636
       0.151 |        0.515 |        0.666
       0.121 |        0.512 |        0.633
       0.093 |        0.498 |        0.592
       0.398 |        0.501 |        0.899
       0.838 |        0.516 |        1.355
       0.126 |        0.525 |        0.651
       0.149 |        0.515 |        0.664
       0.145 |        0.513 |        0.658
       0.121 |        0.512 |        0.633
       0.430 |        0.502 |        0.932
       0.691 |        0.501 |        1.192
       0.190 |        0.499 |        0.689
       0.144 |        0.515 |        0.658
       0.682 |        0.508 |        1.190
