  QueueTimes | ServiceTimes | SojournTimes

       0.035 |        0.071 |        0.106
       0.074 |        0.082 |        0.157
       0.105 |        0.064 |        0.169
       0.099 |        0.073 |        0.172
       0.068 |        0.079 |        0.147
       0.070 |        0.068 |        0.137
       0.043 |        0.074 |        0.117
       0.105 |        0.070 |        0.175
       0.069 |        0.065 |        0.135
       0.114 |        0.061 |        0.175
       0.070 |        0.071 |        0.141
       0.188 |        0.064 |        0.251
       0.100 |        0.078 |        0.178
       0.119 |        0.066 |        0.185
       0.069 |        0.066 |        0.134
       0.070 |        0.062 |        0.132
       0.055 |        0.054 |        0.110
       0.113 |        0.072 |        0.185
       0.074 |        0.068 |        0.141
       0.084 |        0.061 |        0.145
       0.021 |        0.065 |        0.087
       0.075 |        0.069 |        0.144
       0.167 |        0.093 |        0.260
       0.069 |        0.081 |        0.150
       0.069 |        0.064 |        0.133
       0.131 |        0.060 |        0.191
       0.069 |        0.062 |        0.130
       0.068 |        0.070 |        0.137
       0.134 |        0.078 |        0.212
       0.215 |        0.056 |        0.271
       0.141 |        0.189 |        0.330
       0.164 |        0.071 |        0.234
       0.243 |        0.058 |        0.300
       0.128 |        0.166 |        0.294
       0.097 |        0.057 |        0.155
       0.070 |        0.060 |        0.130
       0.021 |        0.066 |        0.087
       0.069 |        0.081 |        0.150
       0.048 |        0.057 |        0.105
       0.133 |        0.061 |        0.194
       0.068 |        0.063 |        0.131
       0.180 |        0.068 |        0.249
       0.069 |        0.063 |        0.132
       0.072 |        0.081 |        0.153
       0.070 |        0.070 |        0.140
       0.161 |        0.080 |        0.241
       0.070 |        0.084 |        0.154
       0.069 |        0.085 |        0.153
       0.022 |        0.073 |        0.094
       0.169 |        0.062 |        0.230
       0.236 |        0.058 |        0.294
       0.299 |        0.056 |        0.356
       0.144 |        0.062 |        0.206
       0.068 |        0.060 |        0.128
       0.068 |        0.065 |        0.133
       0.033 |        0.167 |        0.200
       0.039 |        0.085 |        0.124
       0.055 |        0.077 |        0.132
       0.069 |        0.085 |        0.154
       0.093 |        0.081 |        0.174
       0.068 |        0.062 |        0.130
       0.069 |        0.085 |        0.154
       0.069 |        0.077 |        0.147
       0.154 |        0.063 |        0.217
       0.089 |        0.073 |        0.161
       0.070 |        0.066 |        0.136
       0.069 |        0.074 |        0.142
       0.069 |        0.164 |        0.232
       0.176 |        0.066 |        0.242
       0.004 |        0.069 |        0.073
       0.070 |        0.064 |        0.134
       0.015 |        0.073 |        0.088
       0.056 |        0.061 |        0.117
       0.071 |        0.062 |        0.132
       0.168 |        0.075 |        0.244
       0.087 |        0.065 |        0.152
       0.084 |        0.110 |        0.194
       0.087 |        0.172 |        0.260
       0.073 |        0.092 |        0.165
       0.071 |        0.066 |        0.138
       0.009 |        0.076 |        0.086
       0.059 |        0.097 |        0.156
       0.194 |        0.057 |        0.251
       0.072 |        0.104 |        0.176
       0.071 |        0.067 |        0.138
       0.070 |        0.064 |        0.134
       0.070 |        0.078 |        0.148
       0.174 |        0.076 |        0.250
       0.163 |        0.065 |        0.227
       0.208 |        0.058 |        0.266
       0.071 |        0.062 |        0.133
       0.139 |        0.066 |        0.205
       0.074 |        0.306 |        0.380
       0.128 |        0.089 |        0.217
       0.213 |        0.171 |        0.384
       0.073 |        0.085 |        0.158
       0.180 |        0.061 |        0.242
       0.072 |        0.065 |        0.137
       0.165 |        0.083 |        0.247
       0.274 |        0.072 |        0.346
       0.178 |        0.075 |        0.252
       0.071 |        0.078 |        0.149
       0.070 |        0.066 |        0.135
       0.070 |        0.065 |        0.135
       0.165 |        0.064 |        0.229
       0.072 |        0.073 |        0.144
       0.055 |        0.062 |        0.117
       0.061 |        0.056 |        0.118
       0.016 |        0.073 |        0.090
       0.062 |        0.077 |        0.139
       0.071 |        0.066 |        0.137
       0.069 |        0.065 |        0.134
       0.069 |        0.077 |        0.146
       0.069 |        0.073 |        0.143
       0.101 |        0.180 |        0.281
       0.071 |        0.081 |        0.152
       0.047 |        0.118 |        0.164
       0.074 |        0.066 |        0.139
       0.077 |        0.076 |        0.153
       0.164 |        0.066 |        0.230
       0.070 |        0.061 |        0.131
       0.071 |        0.087 |        0.158
       0.071 |        0.062 |        0.133
       0.069 |        0.090 |        0.159
       0.112 |        0.078 |        0.190
       0.223 |        0.060 |        0.282
       0.071 |        0.085 |        0.156
       0.074 |        0.069 |        0.143
       0.184 |        0.083 |        0.267
       0.072 |        0.186 |        0.258
       0.169 |        0.061 |        0.230
       0.068 |        0.060 |        0.128
       0.112 |        0.055 |        0.167
       0.141 |        0.054 |        0.195
       0.082 |        0.104 |        0.186
       0.072 |        0.087 |        0.159
       0.104 |        0.082 |        0.186
       0.071 |        0.070 |        0.141
       0.071 |        0.063 |        0.133
       0.047 |        0.055 |        0.102
       0.124 |        0.058 |        0.182
       0.070 |        0.060 |        0.130
       0.156 |        0.084 |        0.239
