  QueueTimes | ServiceTimes | SojournTimes

       0.073 |        0.095 |        0.168
       0.120 |        0.090 |        0.211
       0.206 |        0.113 |        0.319
       0.043 |        0.076 |        0.119
       0.266 |        0.094 |        0.360
       0.055 |        0.076 |        0.131
       0.011 |        0.080 |        0.091
       0.215 |        0.103 |        0.318
       0.566 |        0.067 |        0.633
       0.106 |        0.088 |        0.194
       0.121 |        0.072 |        0.193
       0.160 |        0.079 |        0.239
       0.098 |        0.124 |        0.222
       0.115 |        0.115 |        0.230
       0.068 |        0.106 |        0.173
       0.070 |        0.073 |        0.143
       0.074 |        0.091 |        0.165
       0.136 |        0.124 |        0.259
       0.195 |        0.082 |        0.277
       0.084 |        0.073 |        0.157
       0.074 |        0.087 |        0.161
       0.078 |        0.125 |        0.203
       0.075 |        0.122 |        0.197
       0.071 |        0.089 |        0.161
       0.077 |        0.082 |        0.159
       0.073 |        0.092 |        0.165
       0.074 |        0.093 |        0.167
       0.100 |        0.075 |        0.176
       0.075 |        0.125 |        0.200
       0.118 |        0.080 |        0.198
       0.185 |        0.083 |        0.268
       0.104 |        0.080 |        0.184
       0.073 |        0.106 |        0.179
       0.074 |        0.086 |        0.160
       0.096 |        0.118 |        0.214
       0.072 |        0.111 |        0.182
       0.073 |        0.080 |        0.152
       0.074 |        0.077 |        0.151
       0.071 |        0.082 |        0.154
       0.024 |        0.078 |        0.102
       0.071 |        0.079 |        0.150
       0.071 |        0.091 |        0.163
       0.089 |        0.163 |        0.252
       0.072 |        0.079 |        0.151
       0.070 |        0.082 |        0.152
       0.074 |        0.089 |        0.162
       0.077 |        0.100 |        0.177
       0.073 |        0.082 |        0.154
       0.070 |        0.081 |        0.151
       0.072 |        0.077 |        0.149
       0.038 |        0.078 |        0.116
       0.138 |        0.074 |        0.212
       0.107 |        0.113 |        0.220
       0.074 |        0.591 |        0.666
       0.185 |        0.087 |        0.272
       0.193 |        0.082 |        0.275
       0.322 |        0.554 |        0.876
       0.356 |        0.094 |        0.450
       0.101 |        0.107 |        0.208
       0.083 |        0.125 |        0.208
       0.077 |        0.118 |        0.195
       0.137 |        0.090 |        0.228
       0.074 |        0.087 |        0.160
       0.075 |        0.115 |        0.190
       0.071 |        0.093 |        0.164
       0.100 |        0.075 |        0.176
       0.076 |        0.571 |        0.647
       0.082 |        0.085 |        0.166
       0.073 |        0.076 |        0.149
       0.139 |        0.131 |        0.270
       0.110 |        0.080 |        0.191
       0.072 |        0.080 |        0.152
       0.125 |        0.071 |        0.196
       0.150 |        0.083 |        0.233
       0.071 |        0.085 |        0.156
       0.074 |        0.109 |        0.183
       0.073 |        0.087 |        0.160
       0.073 |        0.083 |        0.157
       0.079 |        0.090 |        0.169
       0.075 |        0.076 |        0.151
       0.073 |        0.085 |        0.158
       0.071 |        0.122 |        0.193
       0.144 |        0.110 |        0.255
       0.073 |        0.076 |        0.149
       0.148 |        0.071 |        0.219
       0.071 |        0.083 |        0.155
       0.072 |        0.080 |        0.153
       0.073 |        0.079 |        0.151
       0.073 |        0.078 |        0.151
       0.075 |        0.085 |        0.160
       0.072 |        0.071 |        0.143
       0.072 |        0.074 |        0.146
       0.073 |        0.072 |        0.145
       0.075 |        0.092 |        0.167
       0.072 |        0.087 |        0.159
       0.075 |        0.083 |        0.159
       0.074 |        0.073 |        0.147
       0.071 |        0.078 |        0.149
       0.113 |        0.081 |        0.195
       0.054 |        0.116 |        0.170
       0.075 |        0.084 |        0.159
       0.074 |        0.082 |        0.155
       0.071 |        0.083 |        0.154
       0.075 |        0.080 |        0.155
       0.072 |        0.090 |        0.162
       0.131 |        0.078 |        0.209
       0.072 |        0.087 |        0.159
       0.075 |        0.077 |        0.152
       0.072 |        0.075 |        0.147
       0.070 |        0.090 |        0.161
       0.072 |        0.104 |        0.176
       0.075 |        0.096 |        0.170
       0.075 |        0.092 |        0.167
       0.072 |        0.082 |        0.153
       0.074 |        0.090 |        0.164
       0.073 |        0.077 |        0.149
       0.078 |        0.092 |        0.170
       0.071 |        0.080 |        0.151
       0.075 |        0.075 |        0.149
       0.116 |        0.090 |        0.206
       0.073 |        0.090 |        0.162
       0.070 |        0.075 |        0.144
       0.109 |        0.076 |        0.184
       0.073 |        0.079 |        0.151
       0.088 |        0.370 |        0.459
       0.072 |        0.085 |        0.157
       0.106 |        0.119 |        0.225
       0.072 |        0.087 |        0.159
       0.015 |        0.075 |        0.090
       0.134 |        0.081 |        0.215
       0.139 |        0.088 |        0.227
       0.132 |        0.083 |        0.214
       0.093 |        0.072 |        0.165
       0.071 |        0.113 |        0.184
       0.115 |        0.114 |        0.229
       0.072 |        0.092 |        0.164
       0.071 |        0.088 |        0.159
       0.073 |        0.085 |        0.158
       0.089 |        0.088 |        0.176
       0.074 |        0.084 |        0.158
       0.073 |        0.083 |        0.157
       0.124 |        0.081 |        0.205
       0.076 |        0.074 |        0.150
       0.135 |        0.082 |        0.217
       0.220 |        0.081 |        0.302
       0.071 |        0.072 |        0.143
       0.098 |        0.075 |        0.173
       0.073 |        0.582 |        0.655
       0.071 |        0.076 |        0.147
       0.080 |        0.119 |        0.199
       0.124 |        0.069 |        0.192
       0.117 |        0.089 |        0.206
       0.072 |        0.079 |        0.151
       0.074 |        0.084 |        0.158
       0.073 |        0.084 |        0.156
       0.120 |        0.118 |        0.238
       0.117 |        0.095 |        0.212
       0.075 |        0.080 |        0.155
       0.085 |        0.162 |        0.247
       0.072 |        0.081 |        0.153
       0.071 |        0.077 |        0.148
       0.099 |        0.121 |        0.220
       0.077 |        0.124 |        0.201
       0.072 |        0.085 |        0.157
       0.072 |        0.083 |        0.155
       0.084 |        0.511 |        0.595
       0.075 |        0.090 |        0.165
       0.075 |        0.079 |        0.154
       0.082 |        0.082 |        0.164
       0.139 |        0.092 |        0.231
       0.081 |        0.158 |        0.239
       0.166 |        0.153 |        0.320
       0.122 |        0.131 |        0.253
       0.078 |        0.126 |        0.204
       0.072 |        0.078 |        0.150
       0.074 |        0.093 |        0.167
       0.073 |        0.091 |        0.163
       0.072 |        0.086 |        0.158
       0.072 |        0.107 |        0.179
       0.074 |        0.084 |        0.158
       0.073 |        0.453 |        0.526
       0.074 |        0.100 |        0.174
       0.074 |        0.111 |        0.186
       0.078 |        0.088 |        0.166
       0.061 |        0.121 |        0.182
       0.074 |        0.130 |        0.204
       0.073 |        0.082 |        0.155
       0.072 |        0.079 |        0.151
       0.074 |        0.093 |        0.167
       0.075 |        0.088 |        0.163
       0.083 |        0.164 |        0.246
       0.076 |        0.134 |        0.209
       0.138 |        0.126 |        0.264
       0.054 |        0.084 |        0.138
       0.227 |        0.151 |        0.378
       0.370 |        0.138 |        0.508
       0.147 |        0.131 |        0.278
