  QueueTimes | ServiceTimes | SojournTimes

       0.090 |        0.078 |        0.168
       0.069 |        0.071 |        0.140
       0.096 |        0.063 |        0.160
       0.091 |        0.082 |        0.173
       0.071 |        0.080 |        0.151
       0.069 |        0.066 |        0.135
       0.069 |        0.072 |        0.142
       0.128 |        0.066 |        0.194
       0.070 |        0.066 |        0.135
       0.115 |        0.061 |        0.176
       0.070 |        0.074 |        0.144
       0.191 |        0.064 |        0.256
       0.106 |        0.080 |        0.186
       0.127 |        0.068 |        0.195
       0.071 |        0.066 |        0.137
       0.072 |        0.067 |        0.139
       0.062 |        0.055 |        0.117
       0.120 |        0.076 |        0.196
       0.070 |        0.069 |        0.139
       0.081 |        0.066 |        0.147
       0.023 |        0.066 |        0.090
       0.072 |        0.065 |        0.137
       0.158 |        0.096 |        0.254
       0.070 |        0.079 |        0.149
       0.070 |        0.065 |        0.135
       0.134 |        0.060 |        0.194
       0.071 |        0.064 |        0.135
       0.068 |        0.073 |        0.140
       0.137 |        0.082 |        0.219
       0.225 |        0.057 |        0.283
       0.153 |        0.208 |        0.361
       0.025 |        0.066 |        0.091
       0.095 |        0.057 |        0.152
       0.071 |        0.166 |        0.237
       0.041 |        0.058 |        0.099
       0.034 |        0.061 |        0.095
       0.070 |        0.068 |        0.138
       0.069 |        0.092 |        0.160
       0.058 |        0.059 |        0.117
       0.144 |        0.062 |        0.206
       0.068 |        0.063 |        0.131
       0.180 |        0.068 |        0.248
       0.074 |        0.068 |        0.142
       0.073 |        0.082 |        0.155
       0.070 |        0.070 |        0.140
       0.161 |        0.081 |        0.241
       0.070 |        0.084 |        0.154
       0.069 |        0.091 |        0.160
       0.029 |        0.081 |        0.109
       0.015 |        0.057 |        0.072
       0.077 |        0.057 |        0.134
       0.139 |        0.058 |        0.197
       0.071 |        0.063 |        0.134
       0.068 |        0.060 |        0.128
       0.069 |        0.067 |        0.136
       0.035 |        0.173 |        0.208
       0.070 |        0.086 |        0.156
       0.083 |        0.066 |        0.149
       0.070 |        0.082 |        0.152
       0.090 |        0.088 |        0.178
       0.070 |        0.061 |        0.131
       0.069 |        0.082 |        0.151
       0.073 |        0.086 |        0.159
       0.166 |        0.064 |        0.230
       0.088 |        0.073 |        0.161
       0.069 |        0.065 |        0.134
       0.068 |        0.076 |        0.145
       0.068 |        0.173 |        0.242
       0.186 |        0.067 |        0.252
       0.014 |        0.069 |        0.083
       0.069 |        0.062 |        0.131
       0.011 |        0.074 |        0.085
       0.069 |        0.061 |        0.129
       0.068 |        0.060 |        0.128
       0.163 |        0.070 |        0.233
       0.076 |        0.064 |        0.141
       0.083 |        0.106 |        0.189
       0.081 |        0.215 |        0.296
       0.072 |        0.099 |        0.171
       0.070 |        0.068 |        0.139
       0.010 |        0.074 |        0.085
       0.079 |        0.071 |        0.150
       0.164 |        0.058 |        0.222
       0.071 |        0.097 |        0.168
       0.070 |        0.066 |        0.136
       0.073 |        0.067 |        0.141
       0.084 |        0.120 |        0.204
       0.267 |        0.090 |        0.356
       0.269 |        0.067 |        0.336
       0.317 |        0.063 |        0.380
       0.072 |        0.062 |        0.134
       0.141 |        0.184 |        0.325
       0.074 |        0.189 |        0.264
