  QueueTimes | ServiceTimes | SojournTimes

       0.673 |        0.253 |        0.926
       0.928 |        0.260 |        1.187
       1.224 |        0.253 |        1.478
       0.072 |        0.259 |        0.331
       0.096 |        0.262 |        0.358
       0.097 |        0.260 |        0.358
       0.097 |        0.262 |        0.359
       0.072 |        0.266 |        0.338
       0.472 |        0.248 |        0.720
       0.859 |        0.271 |        1.129
       1.023 |        0.247 |        1.270
       1.120 |        0.255 |        1.374
       0.096 |        0.254 |        0.350
       0.077 |        0.253 |        0.330
       0.095 |        0.252 |        0.347
       0.097 |        0.270 |        0.367
       0.338 |        0.247 |        0.585
       0.099 |        0.259 |        0.358
       0.059 |        0.252 |        0.311
       0.075 |        0.264 |        0.338
       0.419 |        0.260 |        0.679
       0.255 |        0.267 |        0.522
       0.099 |        0.251 |        0.350
       0.387 |        0.263 |        0.650
       0.065 |        0.252 |        0.317
       0.196 |        0.265 |        0.461
       0.071 |        0.250 |        0.321
       0.282 |        0.255 |        0.537
       0.097 |        0.257 |        0.354
       0.096 |        0.260 |        0.355
       0.105 |        0.269 |        0.373
       0.205 |        0.262 |        0.467
       0.302 |        0.254 |        0.556
       0.096 |        0.268 |        0.364
       0.123 |        0.258 |        0.380
       0.094 |        0.259 |        0.353
       0.397 |        0.261 |        0.658
       0.097 |        0.263 |        0.359
       0.362 |        0.256 |        0.618
       0.365 |        0.257 |        0.622
       0.096 |        0.259 |        0.355
       0.093 |        0.270 |        0.362
       0.441 |        0.248 |        0.688
       0.452 |        0.259 |        0.711
       0.387 |        0.254 |        0.641
       0.096 |        0.263 |        0.359
       0.337 |        0.263 |        0.600
       0.287 |        0.257 |        0.544
       0.222 |        0.250 |        0.472
       0.071 |        0.261 |        0.332
       0.100 |        0.268 |        0.368
       0.094 |        0.274 |        0.368
       0.116 |        0.255 |        0.371
       0.006 |        0.254 |        0.260
       0.370 |        0.247 |        0.617
       0.095 |        0.257 |        0.352
       0.309 |        0.251 |        0.560
       0.455 |        0.264 |        0.719
       0.018 |        0.247 |        0.265
       0.071 |        0.252 |        0.323
       0.097 |        0.246 |        0.343
       0.158 |        0.253 |        0.412
       0.071 |        0.259 |        0.330
       0.187 |        0.251 |        0.439
       0.338 |        0.249 |        0.587
       0.138 |        0.252 |        0.391
       0.464 |        0.244 |        0.707
       0.119 |        0.316 |        0.436
       0.073 |        0.262 |        0.334
       0.122 |        0.265 |        0.386
       0.397 |        0.254 |        0.651
       0.771 |        0.267 |        1.039
       0.072 |        0.252 |        0.324
       0.004 |        0.271 |        0.275
       0.071 |        0.249 |        0.320
       0.136 |        0.261 |        0.398
       0.105 |        0.252 |        0.356
       0.469 |        0.252 |        0.722
       0.107 |        0.260 |        0.367
       0.146 |        0.256 |        0.402
       0.077 |        0.246 |        0.324
       0.097 |        0.255 |        0.352
       0.094 |        0.249 |        0.343
       0.332 |        0.261 |        0.593
       0.097 |        0.252 |        0.348
       0.095 |        0.255 |        0.349
       0.326 |        0.257 |        0.583
       0.684 |        0.250 |        0.934
       0.094 |        0.260 |        0.355
       0.096 |        0.256 |        0.352
       0.093 |        0.248 |        0.341
       0.094 |        0.257 |        0.351
       0.356 |        0.252 |        0.608
       0.289 |        0.247 |        0.537
       0.600 |        0.253 |        0.853
       0.608 |        0.253 |        0.861
       0.173 |        0.244 |        0.417
       0.096 |        0.252 |        0.348
       0.094 |        0.245 |        0.339
       0.264 |        0.268 |        0.532
       0.106 |        0.241 |        0.348
       0.083 |        0.300 |        0.384
       0.073 |        0.246 |        0.319
       0.072 |        0.260 |        0.332
       0.077 |        0.257 |        0.334
       0.073 |        0.264 |        0.337
       0.368 |        0.242 |        0.609
       0.074 |        0.258 |        0.332
       0.312 |        0.241 |        0.553
       0.124 |        0.245 |        0.370
       0.073 |        0.261 |        0.333
       0.085 |        0.250 |        0.335
       0.073 |        0.247 |        0.320
       0.246 |        0.248 |        0.494
       0.215 |        0.242 |        0.457
       0.585 |        0.271 |        0.856
       0.945 |        0.244 |        1.190
       0.685 |        0.264 |        0.949
       0.951 |        0.242 |        1.194
       0.071 |        0.254 |        0.325
       0.073 |        0.256 |        0.329
       0.070 |        0.263 |        0.333
       0.453 |        0.238 |        0.692
       0.070 |        0.249 |        0.319
       0.069 |        0.243 |        0.312
       0.072 |        0.269 |        0.340
       0.071 |        0.242 |        0.313
       0.070 |        0.250 |        0.320
       0.357 |        0.243 |        0.600
       0.135 |        0.250 |        0.385
       0.070 |        0.256 |        0.326
       0.069 |        0.266 |        0.335
       0.291 |        0.243 |        0.534
       0.071 |        0.249 |        0.320
       0.082 |        0.299 |        0.381
       0.145 |        0.267 |        0.413
       0.508 |        0.274 |        0.782
       0.765 |        0.256 |        1.020
       0.071 |        0.252 |        0.323
       0.093 |        0.259 |        0.352
       0.234 |        0.253 |        0.486
       0.071 |        0.265 |        0.335
       0.120 |        0.249 |        0.369
       0.101 |        0.254 |        0.355
       0.075 |        0.248 |        0.323
       0.310 |        0.254 |        0.565
       0.141 |        0.250 |        0.391
       0.070 |        0.276 |        0.347
       0.154 |        0.244 |        0.397
       0.101 |        0.250 |        0.351
       0.070 |        0.247 |        0.318
       0.095 |        0.261 |        0.356
       0.135 |        0.253 |        0.388
       0.097 |        0.255 |        0.352
       0.099 |        0.247 |        0.347
       0.097 |        0.251 |        0.347
       0.129 |        0.247 |        0.376
       0.447 |        0.258 |        0.706
       0.616 |        0.247 |        0.862
       0.361 |        0.255 |        0.616
       0.500 |        0.241 |        0.741
       0.297 |        0.245 |        0.542
       0.641 |        0.254 |        0.895
       0.726 |        0.247 |        0.974
       0.571 |        0.242 |        0.814
       0.071 |        0.261 |        0.332
       0.284 |        0.241 |        0.524
       0.212 |        0.249 |        0.461
       0.524 |        0.256 |        0.780
       0.098 |        0.248 |        0.346
       0.093 |        0.246 |        0.339
       0.109 |        0.251 |        0.360
       0.073 |        0.247 |        0.319
       0.069 |        0.256 |        0.325
       0.069 |        0.244 |        0.314
       0.068 |        0.248 |        0.317
       0.070 |        0.241 |        0.310
       0.136 |        0.246 |        0.381
       0.097 |        0.255 |        0.352
       0.095 |        0.248 |        0.344
       0.097 |        0.239 |        0.336
       0.144 |        0.246 |        0.390
       0.097 |        0.243 |        0.340
       0.158 |        0.250 |        0.409
       0.248 |        0.252 |        0.500
       0.216 |        0.247 |        0.463
       0.517 |        0.238 |        0.754
       0.100 |        0.253 |        0.354
       0.038 |        0.239 |        0.277
       0.096 |        0.257 |        0.353
