  QueueTimes | ServiceTimes | SojournTimes

       0.074 |        0.078 |        0.152
       0.065 |        0.077 |        0.142
       0.113 |        0.081 |        0.194
       0.211 |        0.070 |        0.282
       0.046 |        0.080 |        0.126
       0.104 |        0.068 |        0.173
       0.480 |        0.105 |        0.585
       0.083 |        0.072 |        0.155
       0.092 |        0.090 |        0.181
       0.091 |        0.077 |        0.168
       0.142 |        0.551 |        0.693
       0.153 |        0.129 |        0.281
       0.161 |        0.108 |        0.269
       0.197 |        0.076 |        0.274
       0.070 |        0.077 |        0.147
       0.073 |        0.094 |        0.168
       0.070 |        0.079 |        0.148
       0.085 |        0.107 |        0.192
       0.091 |        0.108 |        0.199
       0.073 |        0.116 |        0.189
       0.098 |        0.088 |        0.186
       0.072 |        0.073 |        0.146
       0.072 |        0.073 |        0.144
       0.074 |        0.095 |        0.169
       0.070 |        0.077 |        0.147
       0.073 |        0.070 |        0.143
       0.071 |        0.080 |        0.151
       0.073 |        0.084 |        0.157
       0.070 |        0.090 |        0.160
       0.071 |        0.072 |        0.143
       0.135 |        0.080 |        0.216
       0.073 |        0.107 |        0.180
       0.071 |        0.078 |        0.149
       0.071 |        0.069 |        0.141
       0.071 |        0.084 |        0.154
       0.096 |        0.089 |        0.185
       0.071 |        0.077 |        0.148
       0.071 |        0.088 |        0.159
       0.072 |        0.082 |        0.155
       0.074 |        0.084 |        0.157
       0.103 |        0.081 |        0.184
       0.129 |        0.087 |        0.216
       0.101 |        0.074 |        0.174
       0.096 |        0.113 |        0.209
       0.073 |        0.097 |        0.170
       0.094 |        0.072 |        0.166
       0.071 |        0.072 |        0.143
       0.076 |        0.109 |        0.184
       0.073 |        0.082 |        0.155
       0.074 |        0.085 |        0.159
       0.121 |        0.076 |        0.197
       0.056 |        0.077 |        0.133
       0.188 |        0.137 |        0.325
       0.245 |        0.084 |        0.329
       0.071 |        0.089 |        0.160
       0.071 |        0.115 |        0.186
       0.166 |        0.089 |        0.255
       0.158 |        0.089 |        0.247
       0.072 |        0.074 |        0.146
       0.095 |        0.079 |        0.173
       0.073 |        0.092 |        0.166
       0.071 |        0.116 |        0.187
       0.072 |        0.083 |        0.155
       0.094 |        0.110 |        0.204
       0.131 |        0.093 |        0.224
       0.071 |        0.083 |        0.155
       0.070 |        0.072 |        0.142
       0.074 |        0.085 |        0.159
       0.071 |        0.086 |        0.157
       0.168 |        0.404 |        0.572
       0.109 |        0.072 |        0.181
       0.072 |        0.079 |        0.151
       0.097 |        0.077 |        0.173
       0.132 |        0.076 |        0.208
       0.071 |        0.074 |        0.145
       0.073 |        0.080 |        0.153
       0.071 |        0.095 |        0.166
       0.071 |        0.069 |        0.140
       0.096 |        0.087 |        0.184
       0.073 |        0.119 |        0.192
       0.071 |        0.070 |        0.141
       0.129 |        0.091 |        0.220
       0.194 |        0.115 |        0.310
       0.073 |        0.097 |        0.170
       0.162 |        0.085 |        0.247
       0.071 |        0.081 |        0.152
       0.070 |        0.077 |        0.147
       0.077 |        0.117 |        0.194
       0.070 |        0.080 |        0.150
       0.071 |        0.077 |        0.149
       0.066 |        0.115 |        0.182
       0.072 |        0.077 |        0.150
       0.074 |        0.072 |        0.146
       0.158 |        0.110 |        0.269
       0.073 |        0.096 |        0.169
       0.073 |        0.081 |        0.154
       0.074 |        0.069 |        0.143
       0.095 |        0.090 |        0.184
       0.101 |        0.125 |        0.226
       0.072 |        0.081 |        0.153
       0.073 |        0.115 |        0.188
       0.094 |        0.076 |        0.171
       0.082 |        0.076 |        0.158
       0.072 |        0.086 |        0.158
       0.072 |        0.077 |        0.149
       0.107 |        0.082 |        0.188
       0.071 |        0.084 |        0.155
       0.072 |        0.080 |        0.151
       0.071 |        0.079 |        0.149
       0.105 |        0.074 |        0.179
       0.071 |        0.089 |        0.160
       0.072 |        0.091 |        0.163
       0.096 |        0.076 |        0.172
       0.069 |        0.089 |        0.159
       0.072 |        0.082 |        0.154
       0.072 |        0.086 |        0.158
       0.075 |        0.085 |        0.160
       0.094 |        0.085 |        0.178
       0.048 |        0.116 |        0.165
       0.095 |        0.087 |        0.182
       0.083 |        0.579 |        0.663
       0.094 |        0.077 |        0.171
       0.125 |        0.087 |        0.212
       0.095 |        0.079 |        0.174
       0.074 |        0.104 |        0.178
       0.027 |        0.077 |        0.103
       0.094 |        0.085 |        0.180
       0.071 |        0.081 |        0.153
       0.113 |        0.092 |        0.205
       0.138 |        0.080 |        0.218
       0.111 |        0.113 |        0.223
       0.120 |        0.075 |        0.195
       0.079 |        0.094 |        0.173
       0.069 |        0.116 |        0.185
       0.148 |        0.087 |        0.235
       0.072 |        0.077 |        0.149
       0.078 |        0.125 |        0.204
       0.109 |        0.078 |        0.188
       0.086 |        0.151 |        0.237
       0.074 |        0.085 |        0.159
       0.075 |        0.088 |        0.163
       0.131 |        0.078 |        0.209
       0.075 |        0.089 |        0.163
       0.114 |        0.126 |        0.240
       0.088 |        0.093 |        0.181
       0.132 |        0.585 |        0.716
