  QueueTimes | ServiceTimes | SojournTimes

       0.635 |        0.243 |        0.878
       0.881 |        0.242 |        1.124
       1.161 |        0.234 |        1.396
       0.070 |        0.247 |        0.317
       0.073 |        0.253 |        0.326
       0.069 |        0.248 |        0.317
       0.070 |        0.238 |        0.307
       0.075 |        0.252 |        0.327
       0.462 |        0.235 |        0.697
       0.836 |        0.254 |        1.091
       0.986 |        0.234 |        1.220
       1.073 |        0.240 |        1.313
       0.071 |        0.243 |        0.314
       0.042 |        0.241 |        0.283
       0.070 |        0.240 |        0.309
       0.069 |        0.259 |        0.329
       0.301 |        0.239 |        0.540
       0.070 |        0.251 |        0.321
       0.023 |        0.253 |        0.277
       0.072 |        0.251 |        0.323
       0.404 |        0.249 |        0.653
       0.228 |        0.244 |        0.472
       0.072 |        0.244 |        0.315
       0.354 |        0.249 |        0.604
       0.019 |        0.240 |        0.259
       0.140 |        0.256 |        0.396
       0.070 |        0.238 |        0.308
       0.259 |        0.243 |        0.502
       0.071 |        0.242 |        0.313
       0.077 |        0.257 |        0.334
       0.072 |        0.254 |        0.326
       0.156 |        0.247 |        0.403
       0.240 |        0.239 |        0.479
       0.071 |        0.258 |        0.329
       0.086 |        0.241 |        0.327
       0.073 |        0.254 |        0.327
       0.372 |        0.259 |        0.631
       0.070 |        0.248 |        0.318
       0.322 |        0.239 |        0.560
       0.307 |        0.249 |        0.556
       0.071 |        0.241 |        0.312
       0.071 |        0.260 |        0.331
       0.410 |        0.234 |        0.644
       0.409 |        0.243 |        0.652
       0.330 |        0.234 |        0.564
       0.085 |        0.301 |        0.386
       0.398 |        0.258 |        0.656
       0.336 |        0.253 |        0.590
       0.271 |        0.256 |        0.527
       0.072 |        0.250 |        0.322
       0.077 |        0.250 |        0.328
       0.079 |        0.267 |        0.346
       0.098 |        0.252 |        0.350
       0.158 |        0.252 |        0.409
       0.524 |        0.243 |        0.767
       0.071 |        0.249 |        0.320
       0.293 |        0.243 |        0.536
       0.435 |        0.258 |        0.693
       0.168 |        0.243 |        0.411
       0.013 |        0.244 |        0.257
       0.036 |        0.236 |        0.272
       0.091 |        0.246 |        0.337
       0.094 |        0.249 |        0.343
       0.204 |        0.244 |        0.448
       0.365 |        0.240 |        0.605
       0.161 |        0.246 |        0.406
       0.483 |        0.238 |        0.721
       0.094 |        0.259 |        0.353
       0.073 |        0.237 |        0.310
       0.087 |        0.246 |        0.333
       0.347 |        0.239 |        0.586
       0.722 |        0.251 |        0.973
       0.071 |        0.237 |        0.308
       0.160 |        0.256 |        0.416
       0.096 |        0.238 |        0.334
       0.156 |        0.263 |        0.419
       0.097 |        0.239 |        0.336
       0.452 |        0.247 |        0.699
       0.088 |        0.252 |        0.340
       0.126 |        0.243 |        0.369
       0.047 |        0.238 |        0.285
       0.073 |        0.249 |        0.322
       0.080 |        0.286 |        0.366
       0.360 |        0.261 |        0.621
       0.074 |        0.242 |        0.316
       0.075 |        0.247 |        0.323
       0.300 |        0.241 |        0.541
       0.643 |        0.244 |        0.888
