  QueueTimes | ServiceTimes | SojournTimes

       0.715 |        0.260 |        0.975
       0.985 |        0.264 |        1.249
       1.294 |        0.256 |        1.550
       0.072 |        0.267 |        0.339
       0.095 |        0.275 |        0.369
       0.074 |        0.269 |        0.343
       0.095 |        0.257 |        0.352
       0.096 |        0.267 |        0.363
       0.505 |        0.256 |        0.761
       0.907 |        0.276 |        1.183
       1.084 |        0.254 |        1.338
       1.196 |        0.262 |        1.457
       0.095 |        0.267 |        0.362
       0.097 |        0.260 |        0.357
       0.095 |        0.256 |        0.351
       0.096 |        0.272 |        0.369
       0.348 |        0.259 |        0.607
       0.109 |        0.261 |        0.370
       0.079 |        0.257 |        0.336
       0.095 |        0.262 |        0.357
       0.442 |        0.265 |        0.707
       0.288 |        0.258 |        0.546
       0.094 |        0.252 |        0.346
       0.390 |        0.265 |        0.655
       0.077 |        0.256 |        0.333
       0.221 |        0.268 |        0.489
       0.072 |        0.251 |        0.322
       0.280 |        0.267 |        0.547
       0.095 |        0.258 |        0.352
       0.099 |        0.265 |        0.364
       0.097 |        0.266 |        0.363
       0.200 |        0.260 |        0.459
       0.303 |        0.252 |        0.555
       0.098 |        0.259 |        0.357
       0.125 |        0.251 |        0.376
       0.098 |        0.261 |        0.359
       0.408 |        0.259 |        0.667
       0.097 |        0.260 |        0.357
       0.368 |        0.254 |        0.622
       0.375 |        0.260 |        0.635
       0.098 |        0.255 |        0.353
       0.074 |        0.268 |        0.342
       0.427 |        0.248 |        0.674
       0.445 |        0.255 |        0.700
       0.387 |        0.247 |        0.634
       0.096 |        0.262 |        0.359
       0.346 |        0.262 |        0.608
       0.291 |        0.266 |        0.557
       0.243 |        0.251 |        0.494
       0.071 |        0.259 |        0.330
       0.096 |        0.251 |        0.347
       0.096 |        0.274 |        0.370
       0.124 |        0.257 |        0.381
       0.024 |        0.258 |        0.282
       0.400 |        0.249 |        0.649
       0.097 |        0.261 |        0.358
       0.323 |        0.254 |        0.577
       0.480 |        0.268 |        0.748
       0.055 |        0.250 |        0.305
       0.077 |        0.258 |        0.335
       0.147 |        0.278 |        0.425
       0.099 |        0.255 |        0.354
       0.095 |        0.271 |        0.365
       0.231 |        0.258 |        0.489
       0.397 |        0.252 |        0.649
       0.208 |        0.258 |        0.466
       0.546 |        0.249 |        0.795
       0.096 |        0.269 |        0.365
       0.095 |        0.252 |        0.348
       0.129 |        0.263 |        0.392
       0.409 |        0.247 |        0.656
       0.787 |        0.257 |        1.043
       0.071 |        0.247 |        0.318
       0.005 |        0.271 |        0.276
       0.097 |        0.250 |        0.346
       0.170 |        0.273 |        0.443
       0.100 |        0.254 |        0.354
       0.473 |        0.257 |        0.731
       0.123 |        0.261 |        0.384
       0.169 |        0.260 |        0.430
       0.111 |        0.249 |        0.361
       0.100 |        0.263 |        0.363
       0.097 |        0.250 |        0.347
       0.342 |        0.265 |        0.607
       0.096 |        0.250 |        0.346
       0.095 |        0.254 |        0.349
       0.332 |        0.259 |        0.590
       0.698 |        0.255 |        0.953
       0.095 |        0.262 |        0.357
       0.098 |        0.259 |        0.357
       0.096 |        0.249 |        0.345
       0.098 |        0.261 |        0.359
       0.367 |        0.249 |        0.616
       0.315 |        0.254 |        0.570
       0.640 |        0.258 |        0.899
       0.664 |        0.253 |        0.918
       0.236 |        0.247 |        0.483
       0.096 |        0.259 |        0.355
       0.097 |        0.246 |        0.343
       0.274 |        0.276 |        0.551
       0.133 |        0.247 |        0.380
       0.070 |        0.255 |        0.325
       0.096 |        0.251 |        0.347
       0.096 |        0.256 |        0.351
       0.102 |        0.260 |        0.362
       0.098 |        0.259 |        0.357
       0.390 |        0.246 |        0.637
       0.074 |        0.265 |        0.338
