  QueueTimes | ServiceTimes | SojournTimes

       0.070 |        0.078 |        0.149
       0.154 |        0.124 |        0.278
       0.060 |        0.076 |        0.135
       0.024 |        0.079 |        0.104
       0.193 |        0.067 |        0.260
       0.036 |        0.080 |        0.116
       0.094 |        0.068 |        0.161
       0.492 |        0.078 |        0.570
       0.108 |        0.089 |        0.197
       0.076 |        0.071 |        0.147
       0.074 |        0.075 |        0.149
       0.114 |        0.087 |        0.201
       0.072 |        0.088 |        0.160
       0.070 |        0.083 |        0.153
       0.071 |        0.092 |        0.164
       0.070 |        0.071 |        0.140
       0.071 |        0.094 |        0.165
       0.135 |        0.076 |        0.211
       0.139 |        0.075 |        0.214
       0.070 |        0.083 |        0.153
       0.069 |        0.095 |        0.165
       0.069 |        0.435 |        0.504
       0.075 |        0.110 |        0.185
       0.071 |        0.087 |        0.158
       0.069 |        0.085 |        0.154
       0.099 |        0.081 |        0.180
       0.072 |        0.122 |        0.194
       0.079 |        0.155 |        0.234
       0.087 |        0.124 |        0.211
       0.161 |        0.075 |        0.236
       0.226 |        0.081 |        0.307
       0.072 |        0.081 |        0.153
       0.070 |        0.082 |        0.152
       0.070 |        0.080 |        0.151
       0.069 |        0.072 |        0.141
       0.070 |        0.109 |        0.179
       0.071 |        0.114 |        0.185
       0.059 |        0.084 |        0.142
       0.070 |        0.087 |        0.157
       0.072 |        0.076 |        0.149
       0.070 |        0.091 |        0.162
       0.071 |        0.102 |        0.173
       0.071 |        0.464 |        0.534
       0.070 |        0.072 |        0.142
       0.071 |        0.114 |        0.184
       0.070 |        0.073 |        0.144
       0.072 |        0.079 |        0.151
       0.071 |        0.079 |        0.150
       0.071 |        0.082 |        0.153
       0.098 |        0.082 |        0.179
       0.126 |        0.088 |        0.214
       0.078 |        0.069 |        0.147
       0.235 |        0.110 |        0.344
       0.236 |        0.081 |        0.316
       0.055 |        0.075 |        0.130
       0.070 |        0.081 |        0.152
       0.142 |        0.079 |        0.220
       0.134 |        0.077 |        0.211
       0.069 |        0.082 |        0.151
       0.072 |        0.076 |        0.147
       0.070 |        0.082 |        0.152
       0.073 |        0.088 |        0.161
       0.069 |        0.079 |        0.148
       0.093 |        0.075 |        0.168
       0.070 |        0.106 |        0.177
       0.071 |        0.080 |        0.151
       0.069 |        0.110 |        0.179
       0.072 |        0.073 |        0.145
       0.071 |        0.075 |        0.146
       0.071 |        0.088 |        0.158
       0.071 |        0.086 |        0.157
       0.070 |        0.086 |        0.156
       0.125 |        0.071 |        0.196
       0.151 |        0.084 |        0.236
       0.074 |        0.080 |        0.154
       0.073 |        0.076 |        0.149
       0.075 |        0.078 |        0.153
       0.070 |        0.083 |        0.152
       0.070 |        0.079 |        0.149
       0.082 |        0.519 |        0.602
       0.074 |        0.076 |        0.150
       0.126 |        0.072 |        0.198
       0.181 |        0.077 |        0.258
       0.070 |        0.087 |        0.158
       0.136 |        0.085 |        0.221
       0.069 |        0.089 |        0.157
       0.070 |        0.110 |        0.180
       0.069 |        0.083 |        0.152
       0.071 |        0.077 |        0.148
       0.072 |        0.090 |        0.162
       0.094 |        0.079 |        0.174
       0.071 |        0.082 |        0.153
       0.074 |        0.080 |        0.154
       0.092 |        0.074 |        0.166
       0.095 |        0.079 |        0.174
       0.070 |        0.115 |        0.184
       0.071 |        0.077 |        0.148
       0.050 |        0.088 |        0.137
       0.096 |        0.072 |        0.168
       0.070 |        0.080 |        0.150
       0.075 |        0.098 |        0.172
       0.074 |        0.111 |        0.185
       0.096 |        0.094 |        0.190
       0.070 |        0.082 |        0.152
       0.063 |        0.075 |        0.137
       0.083 |        0.091 |        0.174
       0.093 |        0.113 |        0.206
       0.133 |        0.086 |        0.219
       0.072 |        0.090 |        0.163
       0.070 |        0.110 |        0.179
       0.101 |        0.073 |        0.173
       0.070 |        0.084 |        0.154
       0.071 |        0.422 |        0.494
       0.070 |        0.524 |        0.594
       0.093 |        0.073 |        0.166
       0.070 |        0.077 |        0.148
       0.071 |        0.081 |        0.152
