  QueueTimes | ServiceTimes | SojournTimes

       0.075 |        0.072 |        0.147
       0.047 |        0.075 |        0.122
       0.178 |        0.109 |        0.286
       0.009 |        0.068 |        0.077
       0.209 |        0.088 |        0.297
       0.371 |        0.087 |        0.458
       0.145 |        0.072 |        0.218
       0.219 |        0.082 |        0.301
       0.148 |        0.081 |        0.229
       0.069 |        0.105 |        0.174
       0.082 |        0.078 |        0.160
       0.103 |        0.126 |        0.229
       0.073 |        0.080 |        0.152
       0.077 |        0.084 |        0.161
       0.071 |        0.087 |        0.158
       0.071 |        0.083 |        0.153
       0.072 |        0.084 |        0.156
       0.083 |        0.139 |        0.221
       0.133 |        0.117 |        0.250
       0.070 |        0.080 |        0.150
       0.073 |        0.083 |        0.155
       0.073 |        0.089 |        0.162
       0.097 |        0.089 |        0.186
       0.069 |        0.077 |        0.146
       0.096 |        0.088 |        0.184
       0.071 |        0.090 |        0.160
       0.098 |        0.079 |        0.177
       0.101 |        0.141 |        0.242
       0.052 |        0.109 |        0.161
       0.077 |        0.110 |        0.187
       0.142 |        0.152 |        0.295
       0.117 |        0.123 |        0.240
       0.072 |        0.077 |        0.149
       0.071 |        0.080 |        0.151
       0.071 |        0.128 |        0.200
       0.071 |        0.086 |        0.158
       0.072 |        0.088 |        0.160
       0.070 |        0.091 |        0.161
       0.074 |        0.077 |        0.151
       0.035 |        0.083 |        0.118
       0.105 |        0.127 |        0.232
       0.128 |        0.091 |        0.219
       0.071 |        0.115 |        0.186
       0.072 |        0.082 |        0.153
       0.070 |        0.083 |        0.153
       0.070 |        0.080 |        0.150
       0.025 |        0.087 |        0.112
       0.072 |        0.086 |        0.157
       0.071 |        0.085 |        0.156
       0.072 |        0.084 |        0.156
       0.115 |        0.082 |        0.197
       0.083 |        0.114 |        0.196
       0.136 |        0.126 |        0.262
       0.244 |        0.079 |        0.323
       0.069 |        0.080 |        0.149
       0.072 |        0.076 |        0.147
       0.138 |        0.116 |        0.254
       0.070 |        0.085 |        0.155
       0.149 |        0.583 |        0.732
       0.074 |        0.071 |        0.144
       0.072 |        0.093 |        0.165
       0.103 |        0.093 |        0.196
       0.071 |        0.082 |        0.152
       0.072 |        0.088 |        0.160
       0.074 |        0.098 |        0.172
       0.070 |        0.113 |        0.183
       0.073 |        0.078 |        0.151
       0.071 |        0.085 |        0.156
       0.082 |        0.084 |        0.166
       0.103 |        0.581 |        0.683
       0.126 |        0.147 |        0.273
       0.099 |        0.083 |        0.182
       0.130 |        0.083 |        0.212
       0.244 |        0.094 |        0.338
       0.074 |        0.135 |        0.208
       0.070 |        0.111 |        0.180
       0.071 |        0.076 |        0.147
       0.072 |        0.103 |        0.175
       0.114 |        0.079 |        0.193
       0.071 |        0.080 |        0.150
       0.072 |        0.076 |        0.148
       0.135 |        0.096 |        0.231
       0.215 |        0.110 |        0.325
       0.070 |        0.077 |        0.147
       0.122 |        0.110 |        0.232
