  QueueTimes | ServiceTimes | SojournTimes

       0.121 |        0.511 |        0.632
       0.120 |        0.503 |        0.622
       0.308 |        0.496 |        0.804
       0.124 |        0.510 |        0.635
       0.120 |        0.502 |        0.622
       0.103 |        0.498 |        0.601
       0.120 |        0.513 |        0.632
       0.623 |        0.502 |        1.125
       0.134 |        0.590 |        0.724
       0.008 |        0.501 |        0.509
       0.576 |        0.502 |        1.077
       0.125 |        0.524 |        0.649
       0.128 |        0.531 |        0.659
       0.466 |        0.503 |        0.969
       0.145 |        0.510 |        0.655
       0.117 |        0.499 |        0.616
       0.148 |        0.507 |        0.656
       0.128 |        0.531 |        0.659
       0.146 |        0.515 |        0.661
       0.577 |        0.498 |        1.075
       0.156 |        0.508 |        0.664
       0.147 |        0.509 |        0.655
       0.155 |        0.523 |        0.678
       0.149 |        0.519 |        0.668
       0.150 |        0.509 |        0.659
       0.431 |        0.498 |        0.930
       0.147 |        0.507 |        0.655
       0.152 |        0.530 |        0.682
       0.154 |        0.520 |        0.674
       0.540 |        0.500 |        1.040
       0.147 |        0.513 |        0.660
       0.124 |        0.519 |        0.643
       0.123 |        0.519 |        0.641
       0.121 |        0.515 |        0.636
       0.233 |        0.523 |        0.756
       0.121 |        0.529 |        0.650
       0.121 |        0.517 |        0.638
       0.121 |        0.510 |        0.631
       0.121 |        0.510 |        0.631
       0.124 |        0.513 |        0.637
       0.151 |        0.522 |        0.672
       0.125 |        0.518 |        0.643
       0.700 |        0.505 |        1.205
       0.665 |        0.497 |        1.162
       1.077 |        0.519 |        1.597
       0.146 |        0.516 |        0.662
       0.147 |        0.517 |        0.664
       0.144 |        0.513 |        0.658
       0.153 |        0.538 |        0.691
       0.271 |        0.503 |        0.774
       0.812 |        0.501 |        1.313
       0.144 |        0.525 |        0.669
       0.380 |        0.498 |        0.877
       0.540 |        0.498 |        1.038
       0.145 |        0.508 |        0.653
       0.145 |        0.507 |        0.652
       0.155 |        0.508 |        0.663
       0.147 |        0.518 |        0.665
       0.144 |        0.512 |        0.656
       0.147 |        0.514 |        0.661
       0.147 |        0.512 |        0.658
       0.148 |        0.526 |        0.673
       0.120 |        0.512 |        0.632
       0.139 |        0.501 |        0.640
       0.149 |        0.515 |        0.664
       0.159 |        0.500 |        0.659
       0.150 |        0.506 |        0.656
       0.145 |        0.514 |        0.659
       0.144 |        0.513 |        0.657
       0.149 |        0.508 |        0.657
       0.586 |        0.500 |        1.086
       0.040 |        0.497 |        0.537
       0.143 |        0.513 |        0.656
       0.146 |        0.519 |        0.665
       0.321 |        0.508 |        0.829
       0.288 |        0.500 |        0.789
       0.124 |        0.519 |        0.643
       0.123 |        0.518 |        0.640
       0.121 |        0.514 |        0.634
       0.127 |        0.518 |        0.645
       0.121 |        0.512 |        0.634
       0.146 |        0.524 |        0.670
       0.121 |        0.523 |        0.644
       0.149 |        0.511 |        0.660
       0.146 |        0.509 |        0.655
       0.147 |        0.527 |        0.675
       0.156 |        0.512 |        0.669
       0.659 |        0.506 |        1.166
       0.858 |        0.496 |        1.354
       0.236 |        0.513 |        0.748
       0.124 |        0.550 |        0.674
       0.121 |        0.530 |        0.651
       0.146 |        0.519 |        0.665
       0.120 |        0.509 |        0.629
       0.128 |        0.517 |        0.644
       0.121 |        0.512 |        0.633
       0.134 |        0.521 |        0.655
       0.125 |        0.523 |        0.648
       0.211 |        0.504 |        0.715
       0.121 |        0.514 |        0.635
       0.110 |        0.513 |        0.623
       0.121 |        0.509 |        0.630
       0.087 |        0.493 |        0.580
       0.098 |        0.505 |        0.603
       0.333 |        0.494 |        0.827
       0.132 |        0.519 |        0.652
       0.657 |        0.501 |        1.157
       1.122 |        0.504 |        1.626
       1.549 |        0.498 |        2.047
