  QueueTimes | ServiceTimes | SojournTimes

       0.145 |        0.513 |        0.659
       0.146 |        0.533 |        0.679
       0.145 |        0.514 |        0.659
       0.450 |        0.511 |        0.961
       0.624 |        0.501 |        1.125
       0.713 |        0.496 |        1.210
       1.273 |        0.496 |        1.769
       0.120 |        0.507 |        0.628
       0.153 |        0.514 |        0.667
       0.146 |        0.520 |        0.666
       0.162 |        0.515 |        0.677
       0.144 |        0.512 |        0.656
       0.149 |        0.508 |        0.657
       0.146 |        0.507 |        0.654
       0.120 |        0.512 |        0.632
       0.146 |        0.512 |        0.658
       0.145 |        0.508 |        0.654
       0.144 |        0.531 |        0.674
       0.146 |        0.514 |        0.660
       0.651 |        0.501 |        1.152
       0.147 |        0.524 |        0.671
       0.145 |        0.511 |        0.656
       0.077 |        0.497 |        0.575
       0.146 |        0.518 |        0.664
       0.144 |        0.512 |        0.656
       0.148 |        0.514 |        0.661
       0.149 |        0.513 |        0.661
       0.144 |        0.520 |        0.664
       0.144 |        0.511 |        0.655
       0.144 |        0.507 |        0.651
       0.122 |        0.509 |        0.631
       0.543 |        0.500 |        1.043
       0.146 |        0.524 |        0.670
       0.149 |        0.511 |        0.660
       0.145 |        0.513 |        0.658
       0.123 |        0.507 |        0.630
       0.144 |        0.507 |        0.651
       0.146 |        0.508 |        0.654
       0.326 |        0.496 |        0.822
       0.145 |        0.513 |        0.658
       0.145 |        0.520 |        0.665
       0.349 |        0.500 |        0.849
       0.150 |        0.497 |        0.647
       0.121 |        0.511 |        0.632
       0.091 |        0.496 |        0.587
       0.146 |        0.508 |        0.654
       0.144 |        0.512 |        0.656
       0.146 |        0.516 |        0.662
       0.147 |        0.512 |        0.659
       0.146 |        0.515 |        0.661
       0.144 |        0.512 |        0.656
       0.144 |        0.513 |        0.657
       0.150 |        0.511 |        0.660
       0.565 |        0.497 |        1.062
       0.145 |        0.510 |        0.654
       0.145 |        0.526 |        0.671
       0.299 |        0.502 |        0.801
       0.418 |        0.500 |        0.918
       0.151 |        0.524 |        0.675
       0.147 |        0.549 |        0.697
       0.145 |        0.525 |        0.670
       0.145 |        0.515 |        0.660
       0.121 |        0.511 |        0.632
       0.144 |        0.517 |        0.660
       0.137 |        0.567 |        0.703
       0.129 |        0.519 |        0.649
       0.400 |        0.498 |        0.898
       0.128 |        0.519 |        0.646
       0.098 |        0.514 |        0.612
       0.274 |        0.499 |        0.774
       0.121 |        0.509 |        0.630
       0.119 |        0.523 |        0.642
