  QueueTimes | ServiceTimes | SojournTimes

       0.789 |        0.264 |        1.053
       1.062 |        0.268 |        1.330
       1.373 |        0.265 |        1.638
       0.072 |        0.269 |        0.341
       0.081 |        0.273 |        0.354
       0.094 |        0.323 |        0.417
       0.072 |        0.269 |        0.341
       0.071 |        0.275 |        0.346
       0.488 |        0.258 |        0.746
       0.893 |        0.277 |        1.170
       1.070 |        0.258 |        1.329
       1.186 |        0.270 |        1.456
       0.071 |        0.262 |        0.333
       0.067 |        0.264 |        0.331
       0.071 |        0.256 |        0.327
       0.060 |        0.274 |        0.334
       0.312 |        0.268 |        0.580
       0.070 |        0.268 |        0.338
       0.046 |        0.254 |        0.300
       0.073 |        0.269 |        0.341
       0.426 |        0.275 |        0.701
       0.282 |        0.257 |        0.539
       0.071 |        0.257 |        0.328
       0.371 |        0.260 |        0.632
       0.053 |        0.251 |        0.303
       0.191 |        0.272 |        0.462
       0.071 |        0.252 |        0.323
       0.281 |        0.262 |        0.543
       0.073 |        0.261 |        0.335
       0.074 |        0.268 |        0.343
       0.070 |        0.270 |        0.340
       0.176 |        0.256 |        0.432
       0.275 |        0.249 |        0.524
       0.090 |        0.314 |        0.404
       0.039 |        0.258 |        0.297
       0.074 |        0.262 |        0.336
       0.379 |        0.260 |        0.640
       0.071 |        0.255 |        0.326
       0.335 |        0.244 |        0.579
       0.326 |        0.253 |        0.579
       0.099 |        0.248 |        0.347
       0.073 |        0.266 |        0.338
       0.418 |        0.243 |        0.661
       0.426 |        0.256 |        0.682
       0.360 |        0.243 |        0.603
       0.073 |        0.266 |        0.339
       0.318 |        0.253 |        0.571
       0.247 |        0.248 |        0.496
       0.175 |        0.246 |        0.421
       0.072 |        0.248 |        0.320
       0.075 |        0.248 |        0.323
       0.071 |        0.265 |        0.335
       0.083 |        0.244 |        0.326
       0.132 |        0.248 |        0.380
       0.492 |        0.242 |        0.733
       0.093 |        0.257 |        0.350
       0.308 |        0.244 |        0.552
       0.449 |        0.259 |        0.707
       0.008 |        0.240 |        0.249
       0.071 |        0.251 |        0.322
       0.099 |        0.237 |        0.336
       0.153 |        0.262 |        0.415
       0.091 |        0.252 |        0.343
       0.203 |        0.249 |        0.452
       0.353 |        0.240 |        0.593
       0.146 |        0.253 |        0.399
       0.474 |        0.239 |        0.713
       0.075 |        0.263 |        0.338
       0.071 |        0.238 |        0.309
       0.085 |        0.248 |        0.332
       0.343 |        0.245 |        0.587
       0.708 |        0.250 |        0.957
       0.071 |        0.239 |        0.310
       0.164 |        0.261 |        0.425
       0.072 |        0.241 |        0.313
       0.143 |        0.249 |        0.392
       0.071 |        0.242 |        0.313
       0.427 |        0.248 |        0.675
       0.070 |        0.255 |        0.324
       0.105 |        0.246 |        0.351
       0.027 |        0.241 |        0.268
       0.071 |        0.260 |        0.331
       0.072 |        0.243 |        0.315
       0.305 |        0.257 |        0.562
       0.095 |        0.246 |        0.341
       0.096 |        0.253 |        0.349
       0.326 |        0.243 |        0.569
       0.670 |        0.249 |        0.919
       0.100 |        0.257 |        0.357
       0.095 |        0.251 |        0.346
       0.096 |        0.243 |        0.339
       0.076 |        0.267 |        0.343
       0.345 |        0.245 |        0.590
       0.272 |        0.251 |        0.523
       0.587 |        0.254 |        0.841
       0.597 |        0.252 |        0.849
       0.161 |        0.245 |        0.406
       0.072 |        0.253 |        0.326
       0.072 |        0.244 |        0.316
       0.242 |        0.264 |        0.506
       0.082 |        0.247 |        0.329
       0.070 |        0.256 |        0.326
       0.074 |        0.250 |        0.324
       0.040 |        0.310 |        0.350
       0.076 |        0.279 |        0.356
       0.071 |        0.274 |        0.345
       0.382 |        0.256 |        0.638
       0.081 |        0.305 |        0.386
       0.404 |        0.251 |        0.655
       0.230 |        0.256 |        0.486
       0.099 |        0.280 |        0.379
       0.131 |        0.259 |        0.389
       0.099 |        0.248 |        0.347
       0.273 |        0.249 |        0.522
       0.242 |        0.241 |        0.483
       0.613 |        0.260 |        0.874
       0.978 |        0.246 |        1.224
       0.722 |        0.250 |        0.971
       0.975 |        0.240 |        1.216
       0.073 |        0.253 |        0.327
       0.097 |        0.265 |        0.362
       0.078 |        0.252 |        0.330
       0.453 |        0.239 |        0.692
       0.094 |        0.253 |        0.347
       0.073 |        0.259 |        0.332
       0.070 |        0.260 |        0.330
       0.098 |        0.245 |        0.343
       0.093 |        0.253 |        0.345
       0.384 |        0.241 |        0.624
       0.161 |        0.250 |        0.412
       0.095 |        0.247 |        0.342
       0.104 |        0.261 |        0.365
       0.323 |        0.243 |        0.566
       0.093 |        0.248 |        0.342
       0.095 |        0.243 |        0.338
       0.069 |        0.261 |        0.331
       0.425 |        0.252 |        0.677
       0.655 |        0.247 |        0.903
       0.072 |        0.244 |        0.317
       0.072 |        0.263 |        0.335
       0.219 |        0.240 |        0.458
       0.096 |        0.263 |        0.359
       0.144 |        0.239 |        0.383
       0.116 |        0.249 |        0.365
       0.082 |        0.248 |        0.330
       0.313 |        0.251 |        0.564
       0.139 |        0.244 |        0.384
       0.094 |        0.260 |        0.354
       0.161 |        0.243 |        0.404
       0.111 |        0.246 |        0.357
       0.070 |        0.243 |        0.314
       0.071 |        0.252 |        0.323
       0.102 |        0.249 |        0.351
       0.072 |        0.247 |        0.319
       0.072 |        0.243 |        0.315
       0.070 |        0.249 |        0.319
       0.091 |        0.241 |        0.332
       0.403 |        0.263 |        0.665
       0.576 |        0.245 |        0.821
       0.319 |        0.245 |        0.565
       0.449 |        0.242 |        0.691
       0.246 |        0.246 |        0.492
       0.588 |        0.252 |        0.841
       0.672 |        0.243 |        0.914
       0.511 |        0.241 |        0.752
       0.070 |        0.250 |        0.321
       0.271 |        0.238 |        0.509
       0.197 |        0.247 |        0.444
       0.507 |        0.250 |        0.758
       0.072 |        0.251 |        0.322
       0.072 |        0.246 |        0.319
       0.078 |        0.252 |        0.330
       0.072 |        0.244 |        0.316
       0.069 |        0.260 |        0.329
       0.095 |        0.241 |        0.336
       0.094 |        0.246 |        0.340
       0.070 |        0.238 |        0.308
       0.135 |        0.248 |        0.383
       0.074 |        0.251 |        0.325
       0.070 |        0.247 |        0.317
       0.071 |        0.237 |        0.308
       0.117 |        0.249 |        0.366
       0.070 |        0.246 |        0.317
       0.137 |        0.249 |        0.386
       0.225 |        0.248 |        0.474
       0.190 |        0.247 |        0.437
       0.491 |        0.254 |        0.745
       0.096 |        0.253 |        0.349
       0.037 |        0.242 |        0.279
       0.097 |        0.259 |        0.357
       0.053 |        0.237 |        0.290
       0.075 |        0.255 |        0.330
       0.286 |        0.241 |        0.527
       0.187 |        0.251 |        0.438
       0.134 |        0.251 |        0.386
       0.495 |        0.250 |        0.744
       0.073 |        0.255 |        0.328
       0.070 |        0.245 |        0.315
       0.201 |        0.239 |        0.440
       0.454 |        0.254 |        0.708
       0.097 |        0.240 |        0.337
       0.094 |        0.255 |        0.349
       0.070 |        0.239 |        0.309
       0.091 |        0.249 |        0.339
       0.150 |        0.236 |        0.386
       0.074 |        0.260 |        0.334
       0.075 |        0.242 |        0.316
       0.070 |        0.252 |        0.322
       0.157 |        0.240 |        0.396
       0.070 |        0.248 |        0.318
       0.359 |        0.263 |        0.622
       0.071 |        0.251 |        0.323
       0.429 |        0.242 |        0.671
       0.676 |        0.243 |        0.919
       0.073 |        0.244 |        0.317
       0.121 |        0.258 |        0.379
       0.205 |        0.241 |        0.446
       0.071 |        0.250 |        0.321
       0.094 |        0.244 |        0.338
       0.097 |        0.245 |        0.342
       0.115 |        0.254 |        0.369
       0.383 |        0.247 |        0.630
       0.198 |        0.236 |        0.433
       0.165 |        0.252 |        0.416
       0.132 |        0.242 |        0.373
       0.071 |        0.246 |        0.317
       0.270 |        0.245 |        0.514
       0.095 |        0.248 |        0.343
       0.074 |        0.247 |        0.321
       0.073 |        0.249 |        0.322
       0.359 |        0.246 |        0.605
       0.070 |        0.264 |        0.335
       0.084 |        0.297 |        0.381
       0.084 |        0.307 |        0.391
       0.070 |        0.255 |        0.325
       0.071 |        0.273 |        0.344
       0.068 |        0.268 |        0.336
       0.065 |        0.255 |        0.321
       0.070 |        0.248 |        0.317
       0.070 |        0.267 |        0.337
       0.071 |        0.251 |        0.322
       0.074 |        0.254 |        0.328
       0.070 |        0.263 |        0.333
       0.070 |        0.255 |        0.325
       0.384 |        0.244 |        0.629
       0.230 |        0.250 |        0.480
       0.401 |        0.246 |        0.647
       0.069 |        0.264 |        0.333
       0.076 |        0.248 |        0.324
       0.073 |        0.258 |        0.330
       0.074 |        0.256 |        0.330
       0.473 |        0.254 |        0.727
       0.287 |        0.256 |        0.543
       0.071 |        0.251 |        0.322
       0.156 |        0.242 |        0.398
       0.163 |        0.776 |        0.939
       0.071 |        0.246 |        0.317
       0.069 |        0.250 |        0.320
       0.077 |        0.249 |        0.326
       0.063 |        0.248 |        0.311
       0.254 |        0.261 |        0.515
       0.073 |        0.252 |        0.325
       0.071 |        0.250 |        0.321
       0.044 |        0.248 |        0.292
       0.074 |        0.248 |        0.323
       0.073 |        0.253 |        0.326
       0.059 |        0.243 |        0.302
       0.075 |        0.250 |        0.325
       0.073 |        0.255 |        0.328
       0.423 |        0.253 |        0.676
       0.391 |        0.245 |        0.635
       0.585 |        0.247 |        0.832
       0.123 |        0.247 |        0.370
       0.073 |        0.263 |        0.336
       0.072 |        0.250 |        0.322
       0.072 |        0.252 |        0.324
       0.341 |        0.244 |        0.585
       0.374 |        0.250 |        0.624
       0.331 |        0.257 |        0.588
       0.071 |        0.249 |        0.320
       0.142 |        0.249 |        0.391
