  QueueTimes | ServiceTimes | SojournTimes

       0.135 |        0.088 |        0.224
       0.071 |        0.078 |        0.150
       0.098 |        0.062 |        0.160
       0.090 |        0.081 |        0.171
       0.075 |        0.085 |        0.161
       0.069 |        0.069 |        0.137
       0.068 |        0.074 |        0.143
       0.129 |        0.069 |        0.198
       0.073 |        0.068 |        0.141
       0.120 |        0.065 |        0.185
       0.070 |        0.075 |        0.146
       0.193 |        0.063 |        0.256
       0.104 |        0.084 |        0.188
       0.129 |        0.065 |        0.194
       0.069 |        0.066 |        0.135
       0.070 |        0.062 |        0.132
       0.055 |        0.054 |        0.109
       0.112 |        0.076 |        0.189
       0.069 |        0.070 |        0.139
       0.081 |        0.061 |        0.142
       0.019 |        0.081 |        0.099
       0.072 |        0.069 |        0.141
       0.163 |        0.097 |        0.260
       0.071 |        0.084 |        0.155
       0.069 |        0.064 |        0.134
       0.131 |        0.060 |        0.190
       0.069 |        0.065 |        0.134
       0.068 |        0.073 |        0.141
       0.141 |        0.085 |        0.226
       0.229 |        0.056 |        0.284
       0.155 |        0.214 |        0.369
       0.034 |        0.067 |        0.100
       0.120 |        0.057 |        0.177
       0.069 |        0.168 |        0.237
       0.044 |        0.058 |        0.102
       0.069 |        0.060 |        0.129
       0.068 |        0.066 |        0.133
       0.068 |        0.084 |        0.153
       0.050 |        0.058 |        0.108
       0.135 |        0.061 |        0.196
       0.037 |        0.062 |        0.099
       0.148 |        0.068 |        0.216
       0.070 |        0.063 |        0.133
       0.069 |        0.080 |        0.150
       0.069 |        0.069 |        0.139
       0.160 |        0.081 |        0.240
       0.070 |        0.088 |        0.158
       0.069 |        0.093 |        0.162
       0.031 |        0.078 |        0.109
       0.016 |        0.057 |        0.073
       0.079 |        0.056 |        0.135
       0.141 |        0.056 |        0.197
       0.070 |        0.064 |        0.133
       0.068 |        0.059 |        0.128
       0.068 |        0.065 |        0.132
       0.030 |        0.172 |        0.202
       0.069 |        0.084 |        0.154
       0.080 |        0.066 |        0.146
       0.069 |        0.089 |        0.158
       0.097 |        0.083 |        0.180
       0.069 |        0.060 |        0.129
       0.067 |        0.079 |        0.147
       0.068 |        0.078 |        0.146
       0.153 |        0.064 |        0.218
       0.076 |        0.077 |        0.153
       0.069 |        0.064 |        0.133
       0.069 |        0.081 |        0.150
       0.069 |        0.165 |        0.234
       0.178 |        0.067 |        0.245
       0.007 |        0.069 |        0.076
       0.069 |        0.062 |        0.131
       0.011 |        0.074 |        0.085
       0.069 |        0.060 |        0.129
       0.068 |        0.060 |        0.128
       0.163 |        0.074 |        0.237
       0.081 |        0.066 |        0.146
       0.074 |        0.070 |        0.144
       0.007 |        0.204 |        0.211
       0.034 |        0.088 |        0.122
       0.069 |        0.064 |        0.133
       0.004 |        0.071 |        0.075
       0.069 |        0.064 |        0.133
       0.145 |        0.058 |        0.203
       0.068 |        0.096 |        0.165
       0.069 |        0.064 |        0.133
       0.068 |        0.062 |        0.131
       0.068 |        0.077 |        0.145
       0.171 |        0.076 |        0.247
       0.158 |        0.067 |        0.224
       0.205 |        0.057 |        0.262
       0.069 |        0.060 |        0.129
       0.136 |        0.055 |        0.190
       0.072 |        0.341 |        0.413
       0.164 |        0.094 |        0.257
       0.253 |        0.195 |        0.448
       0.070 |        0.081 |        0.151
       0.173 |        0.061 |        0.234
       0.070 |        0.063 |        0.133
       0.159 |        0.087 |        0.246
       0.273 |        0.074 |        0.347
       0.178 |        0.075 |        0.253
       0.069 |        0.080 |        0.149
       0.056 |        0.064 |        0.121
       0.073 |        0.067 |        0.140
       0.169 |        0.065 |        0.234
       0.076 |        0.072 |        0.148
       0.059 |        0.071 |        0.129
       0.074 |        0.056 |        0.130
       0.029 |        0.076 |        0.104
       0.077 |        0.085 |        0.162
       0.071 |        0.066 |        0.136
       0.069 |        0.064 |        0.133
       0.068 |        0.079 |        0.147
       0.068 |        0.073 |        0.141
       0.078 |        0.152 |        0.230
       0.059 |        0.075 |        0.134
       0.069 |        0.076 |        0.145
       0.071 |        0.062 |        0.133
       0.068 |        0.074 |        0.142
       0.151 |        0.063 |        0.214
       0.068 |        0.060 |        0.129
       0.086 |        0.142 |        0.228
       0.073 |        0.072 |        0.145
       0.090 |        0.104 |        0.193
       0.152 |        0.096 |        0.249
       0.288 |        0.069 |        0.358
       0.071 |        0.096 |        0.168
       0.071 |        0.071 |        0.142
       0.189 |        0.094 |        0.283
       0.071 |        0.229 |        0.300
       0.217 |        0.068 |        0.284
       0.128 |        0.068 |        0.196
       0.186 |        0.062 |        0.248
       0.224 |        0.061 |        0.285
       0.142 |        0.083 |        0.225
       0.097 |        0.096 |        0.193
       0.144 |        0.092 |        0.236
       0.095 |        0.073 |        0.168
       0.098 |        0.068 |        0.166
       0.086 |        0.061 |        0.146
       0.171 |        0.062 |        0.233
       0.068 |        0.066 |        0.134
       0.165 |        0.094 |        0.259
       0.098 |        0.092 |        0.190
       0.107 |        0.063 |        0.170
       0.070 |        0.079 |        0.149
       0.112 |        0.068 |        0.180
       0.068 |        0.066 |        0.134
       0.068 |        0.069 |        0.137
       0.074 |        0.068 |        0.142
       0.068 |        0.179 |        0.248
       0.075 |        0.089 |        0.164
       0.071 |        0.069 |        0.139
       0.042 |        0.063 |        0.105
       0.022 |        0.079 |        0.102
       0.106 |        0.073 |        0.179
       0.174 |        0.171 |        0.345
       0.213 |        0.061 |        0.274
       0.278 |        0.058 |        0.337
       0.385 |        0.087 |        0.472
       0.072 |        0.078 |        0.150
       0.137 |        0.086 |        0.223
       0.142 |        0.083 |        0.226
       0.031 |        0.068 |        0.100
       0.100 |        0.088 |        0.188
       0.136 |        0.077 |        0.213
       0.101 |        0.068 |        0.170
       0.121 |        0.077 |        0.198
       0.094 |        0.071 |        0.165
       0.150 |        0.070 |        0.220
       0.098 |        1.575 |        1.673
       1.090 |        0.063 |        1.153
       1.025 |        0.061 |        1.085
       0.382 |        0.064 |        0.446
       0.073 |        0.079 |        0.152
       0.184 |        0.074 |        0.258
       0.138 |        0.082 |        0.220
       0.014 |        0.065 |        0.079
       0.102 |        0.084 |        0.185
       0.036 |        0.065 |        0.101
       0.071 |        0.213 |        0.284
       0.099 |        0.099 |        0.198
       0.133 |        0.082 |        0.215
       0.096 |        0.072 |        0.168
       0.097 |        0.070 |        0.167
       0.188 |        0.081 |        0.269
       0.072 |        0.098 |        0.170
       0.098 |        0.075 |        0.173
       0.206 |        0.090 |        0.297
       0.086 |        0.107 |        0.193
       0.216 |        0.058 |        0.274
       0.281 |        0.090 |        0.371
       0.038 |        0.084 |        0.122
       0.125 |        0.063 |        0.188
       0.138 |        0.058 |        0.197
       0.073 |        0.072 |        0.145
       0.039 |        0.086 |        0.126
       0.083 |        0.136 |        0.219
       0.160 |        0.068 |        0.228
       0.197 |        0.086 |        0.283
       0.071 |        0.071 |        0.141
       0.171 |        0.071 |        0.242
       0.275 |        0.092 |        0.367
       0.060 |        0.078 |        0.138
       0.124 |        0.210 |        0.334
       0.070 |        0.089 |        0.159
       0.038 |        0.080 |        0.118
       0.092 |        0.127 |        0.220
       0.070 |        0.175 |        0.245
       0.159 |        0.072 |        0.231
       0.182 |        0.065 |        0.247
       0.096 |        0.070 |        0.167
       0.182 |        0.058 |        0.240
       0.144 |        0.086 |        0.230
       0.076 |        0.068 |        0.144
       0.154 |        0.074 |        0.228
       0.049 |        0.063 |        0.113
       0.073 |        0.066 |        0.139
       0.070 |        0.075 |        0.145
       0.072 |        0.069 |        0.142
       0.104 |        0.061 |        0.165
       0.073 |        0.086 |        0.159
       0.144 |        0.062 |        0.206
