  QueueTimes | ServiceTimes | SojournTimes

       0.661 |        0.247 |        0.908
       0.913 |        0.251 |        1.164
       1.202 |        0.260 |        1.462
       0.071 |        0.252 |        0.324
       0.074 |        0.261 |        0.335
       0.071 |        0.255 |        0.326
       0.070 |        0.248 |        0.318
       0.074 |        0.258 |        0.332
       0.469 |        0.249 |        0.718
       0.873 |        0.264 |        1.137
       1.033 |        0.243 |        1.276
       1.128 |        0.256 |        1.385
       0.071 |        0.250 |        0.321
       0.050 |        0.257 |        0.306
       0.071 |        0.248 |        0.320
       0.080 |        0.270 |        0.350
       0.325 |        0.244 |        0.569
       0.071 |        0.253 |        0.324
       0.031 |        0.245 |        0.276
       0.071 |        0.259 |        0.330
       0.409 |        0.253 |        0.662
       0.237 |        0.253 |        0.490
       0.098 |        0.260 |        0.358
       0.399 |        0.253 |        0.652
       0.068 |        0.246 |        0.315
       0.196 |        0.265 |        0.461
       0.071 |        0.244 |        0.315
       0.267 |        0.252 |        0.519
       0.096 |        0.249 |        0.345
       0.073 |        0.265 |        0.338
       0.095 |        0.260 |        0.355
       0.186 |        0.254 |        0.440
       0.277 |        0.249 |        0.526
       0.072 |        0.259 |        0.331
       0.089 |        0.248 |        0.338
       0.097 |        0.255 |        0.352
       0.397 |        0.254 |        0.651
       0.070 |        0.258 |        0.328
       0.344 |        0.247 |        0.591
       0.339 |        0.257 |        0.596
       0.071 |        0.250 |        0.321
       0.070 |        0.267 |        0.337
       0.417 |        0.249 |        0.666
       0.433 |        0.261 |        0.695
       0.374 |        0.248 |        0.621
       0.073 |        0.256 |        0.329
       0.308 |        0.254 |        0.562
       0.239 |        0.251 |        0.490
       0.170 |        0.247 |        0.418
       0.071 |        0.250 |        0.322
       0.077 |        0.250 |        0.327
       0.071 |        0.268 |        0.338
       0.094 |        0.246 |        0.340
       0.146 |        0.252 |        0.399
       0.511 |        0.250 |        0.761
       0.071 |        0.252 |        0.322
       0.281 |        0.245 |        0.526
       0.423 |        0.261 |        0.684
       0.169 |        0.309 |        0.478
       0.110 |        0.258 |        0.368
       0.146 |        0.246 |        0.392
       0.039 |        0.258 |        0.297
       0.072 |        0.258 |        0.330
       0.190 |        0.253 |        0.443
       0.346 |        0.247 |        0.593
       0.147 |        0.251 |        0.398
       0.473 |        0.246 |        0.719
       0.078 |        0.267 |        0.345
       0.070 |        0.245 |        0.315
       0.090 |        0.250 |        0.341
       0.352 |        0.248 |        0.600
       0.721 |        0.250 |        0.972
       0.070 |        0.244 |        0.314
       0.170 |        0.260 |        0.430
       0.069 |        0.244 |        0.313
       0.130 |        0.254 |        0.384
       0.069 |        0.245 |        0.314
       0.428 |        0.250 |        0.677
       0.070 |        0.256 |        0.326
       0.116 |        0.251 |        0.367
       0.043 |        0.246 |        0.289
       0.070 |        0.249 |        0.319
       0.070 |        0.246 |        0.315
       0.304 |        0.260 |        0.563
       0.071 |        0.245 |        0.317
       0.070 |        0.248 |        0.318
       0.298 |        0.244 |        0.543
       0.644 |        0.248 |        0.892
       0.073 |        0.257 |        0.331
       0.070 |        0.250 |        0.320
       0.072 |        0.248 |        0.320
       0.072 |        0.253 |        0.325
       0.327 |        0.243 |        0.570
       0.257 |        0.248 |        0.504
       0.569 |        0.257 |        0.826
       0.581 |        0.250 |        0.831
       0.144 |        0.250 |        0.394
       0.071 |        0.252 |        0.323
       0.070 |        0.243 |        0.313
       0.239 |        0.258 |        0.497
       0.074 |        0.245 |        0.319
       0.071 |        0.249 |        0.320
       0.038 |        0.247 |        0.285
       0.070 |        0.255 |        0.326
       0.070 |        0.256 |        0.326
       0.070 |        0.267 |        0.337
       0.364 |        0.239 |        0.603
       0.071 |        0.251 |        0.322
       0.302 |        0.238 |        0.540
       0.115 |        0.246 |        0.361
       0.080 |        0.317 |        0.396
       0.003 |        0.255 |        0.258
       0.073 |        0.262 |        0.335
       0.261 |        0.254 |        0.516
       0.241 |        0.242 |        0.484
       0.615 |        0.264 |        0.878
       0.971 |        0.245 |        1.215
       0.713 |        0.254 |        0.967
       0.976 |        0.241 |        1.218
       0.071 |        0.254 |        0.325
       0.071 |        0.253 |        0.324
       0.070 |        0.250 |        0.320
       0.447 |        0.240 |        0.687
       0.070 |        0.254 |        0.323
       0.072 |        0.243 |        0.316
       0.070 |        0.262 |        0.332
       0.075 |        0.244 |        0.320
       0.072 |        0.251 |        0.323
       0.361 |        0.257 |        0.618
       0.160 |        0.249 |        0.409
       0.069 |        0.244 |        0.314
       0.070 |        0.260 |        0.329
       0.288 |        0.239 |        0.527
       0.084 |        0.302 |        0.386
       0.073 |        0.252 |        0.325
       0.071 |        0.262 |        0.333
       0.427 |        0.254 |        0.681
       0.660 |        0.249 |        0.909
       0.075 |        0.248 |        0.323
       0.072 |        0.254 |        0.326
       0.208 |        0.243 |        0.451
