  QueueTimes | ServiceTimes | SojournTimes

       0.112 |        0.515 |        0.627
       0.126 |        0.517 |        0.643
       0.515 |        0.500 |        1.016
       0.806 |        0.497 |        1.303
       1.338 |        0.517 |        1.855
       0.148 |        0.518 |        0.666
       0.145 |        0.514 |        0.659
       0.155 |        0.542 |        0.697
       0.123 |        0.509 |        0.632
       0.145 |        0.509 |        0.654
       0.206 |        0.515 |        0.721
       0.154 |        0.498 |        0.652
       0.529 |        0.497 |        1.026
       0.123 |        0.508 |        0.631
       0.238 |        0.504 |        0.742
       0.150 |        0.526 |        0.676
       0.153 |        0.509 |        0.663
       0.147 |        0.517 |        0.664
       0.148 |        0.514 |        0.662
       0.122 |        0.511 |        0.633
       0.126 |        0.522 |        0.649
       0.312 |        0.506 |        0.818
       0.151 |        0.518 |        0.669
       0.259 |        0.502 |        0.761
       0.158 |        0.518 |        0.677
       0.141 |        0.550 |        0.691
       0.243 |        0.514 |        0.757
       0.401 |        0.517 |        0.918
       0.152 |        0.533 |        0.685
       0.156 |        0.536 |        0.692
       0.295 |        0.515 |        0.811
       0.758 |        0.513 |        1.271
       0.442 |        0.535 |        0.977
       0.127 |        0.524 |        0.650
       0.151 |        0.520 |        0.671
       0.133 |        0.533 |        0.666
       0.510 |        0.510 |        1.020
       0.889 |        0.514 |        1.403
       0.876 |        0.513 |        1.388
       1.244 |        0.513 |        1.757
       1.227 |        0.536 |        1.762
       1.054 |        0.516 |        1.571
       0.153 |        0.536 |        0.688
       0.151 |        0.537 |        0.688
       0.155 |        0.531 |        0.686
       0.148 |        0.543 |        0.691
       0.149 |        0.533 |        0.682
       0.125 |        0.525 |        0.650
       0.148 |        0.523 |        0.671
       0.150 |        0.524 |        0.673
       0.126 |        0.526 |        0.652
       0.014 |        0.527 |        0.541
       0.149 |        0.525 |        0.674
       0.125 |        0.526 |        0.651
       0.273 |        0.519 |        0.792
       0.681 |        0.514 |        1.195
       0.163 |        0.524 |        0.687
       0.128 |        0.547 |        0.675
       0.103 |        0.511 |        0.614
       0.128 |        0.536 |        0.664
       0.246 |        0.518 |        0.764
       0.669 |        0.512 |        1.181
       0.152 |        0.531 |        0.683
       0.128 |        0.523 |        0.652
       0.148 |        0.524 |        0.671
       0.711 |        0.518 |        1.229
       0.147 |        0.527 |        0.674
       0.155 |        0.540 |        0.695
       0.150 |        0.526 |        0.676
       0.593 |        0.509 |        1.102
       0.276 |        0.535 |        0.811
       0.183 |        0.509 |        0.691
       0.124 |        0.524 |        0.648
       0.229 |        0.508 |        0.737
       0.129 |        0.522 |        0.651
       0.148 |        0.517 |        0.665
       0.148 |        0.520 |        0.668
       0.151 |        0.530 |        0.680
       0.123 |        0.520 |        0.644
       0.171 |        0.529 |        0.699
       0.299 |        0.514 |        0.812
       0.147 |        0.525 |        0.672
       0.148 |        0.523 |        0.671
       0.147 |        0.532 |        0.678
       0.147 |        0.528 |        0.675
       0.385 |        0.533 |        0.918
       0.423 |        0.509 |        0.932
       0.807 |        0.514 |        1.322
       0.144 |        0.518 |        0.661
       0.168 |        0.514 |        0.682
       0.134 |        0.537 |        0.671
       0.160 |        0.515 |        0.676
       0.686 |        0.514 |        1.199
