  QueueTimes | ServiceTimes | SojournTimes

       0.304 |        0.496 |        0.800
       0.128 |        0.522 |        0.650
       0.125 |        0.509 |        0.634
       0.332 |        0.510 |        0.841
       0.124 |        0.525 |        0.650
       0.127 |        0.514 |        0.641
       0.162 |        0.496 |        0.658
       0.126 |        0.522 |        0.647
       0.125 |        0.516 |        0.641
       0.125 |        0.518 |        0.644
       0.122 |        0.514 |        0.636
       0.123 |        0.513 |        0.636
       0.585 |        0.514 |        1.099
       0.130 |        0.559 |        0.689
       0.495 |        0.504 |        0.999
       0.355 |        0.492 |        0.847
       0.694 |        0.490 |        1.184
       0.799 |        0.494 |        1.292
       0.123 |        0.508 |        0.631
       0.126 |        0.519 |        0.645
       0.122 |        0.508 |        0.629
       0.121 |        0.505 |        0.626
       0.482 |        0.501 |        0.983
       0.122 |        0.511 |        0.633
       0.443 |        0.497 |        0.940
       0.125 |        0.520 |        0.645
       0.122 |        0.510 |        0.632
       0.121 |        0.513 |        0.634
       0.121 |        0.508 |        0.629
       0.121 |        0.517 |        0.638
       0.122 |        0.508 |        0.630
       0.123 |        0.511 |        0.634
       0.123 |        0.517 |        0.640
       0.542 |        0.501 |        1.043
       0.487 |        0.492 |        0.979
       0.135 |        0.568 |        0.704
       0.128 |        0.525 |        0.653
       0.166 |        0.523 |        0.690
       0.123 |        0.513 |        0.636
       0.130 |        0.546 |        0.676
       0.126 |        0.536 |        0.662
       0.124 |        0.515 |        0.639
       0.122 |        0.517 |        0.638
       0.124 |        0.520 |        0.644
       0.122 |        0.516 |        0.639
       0.122 |        0.511 |        0.632
       0.122 |        0.530 |        0.652
       0.124 |        0.527 |        0.651
       0.122 |        0.531 |        0.653
       0.384 |        0.503 |        0.886
       0.026 |        0.505 |        0.530
       0.279 |        0.500 |        0.779
       0.122 |        0.530 |        0.652
       0.122 |        0.510 |        0.632
       0.507 |        0.503 |        1.010
       0.122 |        0.535 |        0.657
       0.479 |        0.504 |        0.983
       0.287 |        0.499 |        0.786
       0.123 |        0.517 |        0.640
       0.125 |        0.524 |        0.649
       0.501 |        0.506 |        1.008
       0.242 |        0.514 |        0.756
       0.123 |        0.520 |        0.643
       0.125 |        0.517 |        0.642
       0.457 |        0.505 |        0.961
       0.123 |        0.511 |        0.635
       0.663 |        0.518 |        1.181
       0.122 |        0.512 |        0.634
       0.341 |        0.500 |        0.840
       0.669 |        0.500 |        1.169
       1.220 |        0.504 |        1.724
       1.299 |        0.500 |        1.799
       1.603 |        0.504 |        2.107
       2.060 |        0.513 |        2.573
       1.832 |        0.505 |        2.337
       1.989 |        0.504 |        2.493
       2.102 |        0.500 |        2.602
       0.127 |        0.521 |        0.648
       0.121 |        0.512 |        0.633
       0.122 |        0.508 |        0.630
       0.124 |        0.522 |        0.646
       0.669 |        0.506 |        1.175
       0.122 |        0.513 |        0.635
       0.007 |        0.511 |        0.519
       0.122 |        0.517 |        0.639
       0.122 |        0.526 |        0.648
       0.123 |        0.517 |        0.640
       0.131 |        0.531 |        0.663
       0.130 |        0.521 |        0.651
       0.122 |        0.519 |        0.641
       0.122 |        0.518 |        0.640
       0.125 |        0.532 |        0.657
       0.277 |        0.507 |        0.784
       0.122 |        0.514 |        0.636
       0.143 |        0.589 |        0.732
       0.136 |        0.578 |        0.714
       0.131 |        0.536 |        0.667
       0.266 |        0.514 |        0.780
       0.123 |        0.523 |        0.646
       0.122 |        0.519 |        0.641
       0.049 |        0.525 |        0.574
       0.183 |        0.502 |        0.685
       0.552 |        0.510 |        1.062
       0.128 |        0.548 |        0.676
       0.123 |        0.523 |        0.645
       0.122 |        0.516 |        0.638
       0.036 |        0.510 |        0.546
       0.122 |        0.529 |        0.651
       0.570 |        0.509 |        1.079
       0.122 |        0.513 |        0.634
       0.122 |        0.519 |        0.640
       0.374 |        0.518 |        0.892
       0.188 |        0.513 |        0.701
       0.135 |        0.579 |        0.714
       0.124 |        0.513 |        0.638
       0.123 |        0.525 |        0.647
       0.122 |        0.511 |        0.633
       0.123 |        0.510 |        0.632
       0.125 |        0.513 |        0.638
       0.147 |        0.510 |        0.657
       0.149 |        0.524 |        0.673
       0.130 |        0.516 |        0.646
       0.139 |        0.573 |        0.711
       0.125 |        0.523 |        0.648
       0.126 |        0.520 |        0.646
       0.122 |        0.520 |        0.641
       0.202 |        0.520 |        0.722
       0.689 |        0.506 |        1.194
       0.123 |        0.514 |        0.638
       0.122 |        0.516 |        0.638
       0.123 |        0.512 |        0.635
       0.100 |        0.533 |        0.633
       0.184 |        0.503 |        0.687
       0.429 |        0.508 |        0.936
       0.060 |        0.502 |        0.562
       0.139 |        0.517 |        0.655
       0.122 |        0.511 |        0.633
       0.117 |        0.510 |        0.628
       0.162 |        0.500 |        0.662
       0.250 |        0.506 |        0.756
       0.381 |        0.499 |        0.881
       0.126 |        0.525 |        0.651
       0.123 |        0.519 |        0.642
       0.208 |        0.503 |        0.711
       0.062 |        0.499 |        0.560
       0.506 |        0.515 |        1.021
       0.925 |        0.507 |        1.432
       0.606 |        0.501 |        1.107
       0.649 |        0.504 |        1.152
       0.136 |        0.576 |        0.711
       0.123 |        0.523 |        0.647
       0.129 |        0.525 |        0.653
       0.122 |        0.525 |        0.648
       0.123 |        0.515 |        0.638
       0.124 |        0.514 |        0.638
       0.121 |        0.512 |        0.632
       0.122 |        0.510 |        0.632
       0.121 |        0.515 |        0.637
       0.122 |        0.514 |        0.636
       0.121 |        0.516 |        0.637
       0.122 |        0.531 |        0.653
       0.122 |        0.512 |        0.633
       0.121 |        0.520 |        0.641
       0.122 |        0.519 |        0.641
       0.122 |        0.515 |        0.637
       0.138 |        0.574 |        0.712
       0.126 |        0.566 |        0.692
       0.125 |        0.527 |        0.652
       0.124 |        0.527 |        0.651
       0.125 |        0.518 |        0.643
       0.121 |        0.506 |        0.627
       0.371 |        0.498 |        0.869
       0.123 |        0.510 |        0.632
       0.122 |        0.508 |        0.630
       0.122 |        0.504 |        0.626
       0.122 |        0.514 |        0.636
       0.122 |        0.512 |        0.634
       0.147 |        0.525 |        0.671
       0.037 |        0.492 |        0.530
       0.264 |        0.497 |        0.761
       0.121 |        0.501 |        0.623
       0.122 |        0.508 |        0.630
       0.122 |        0.512 |        0.634
       0.122 |        0.506 |        0.628
       0.489 |        0.501 |        0.990
       0.800 |        0.495 |        1.295
       0.577 |        0.499 |        1.077
       0.189 |        0.495 |        0.684
       0.125 |        0.514 |        0.639
       0.124 |        0.505 |        0.630
       0.121 |        0.509 |        0.630
       0.122 |        0.515 |        0.637
       0.512 |        0.498 |        1.009
       0.123 |        0.516 |        0.639
       0.121 |        0.509 |        0.630
       0.378 |        0.495 |        0.873
       0.161 |        0.495 |        0.656
       0.124 |        0.506 |        0.630
       0.670 |        0.499 |        1.169
       0.125 |        0.510 |        0.634
       0.105 |        0.504 |        0.608
       0.121 |        0.511 |        0.632
       0.122 |        0.507 |        0.628
       0.396 |        0.496 |        0.892
       0.121 |        0.507 |        0.628
       0.471 |        0.500 |        0.971
       0.121 |        0.502 |        0.624
       0.121 |        0.524 |        0.645
       0.122 |        0.526 |        0.648
       0.123 |        0.519 |        0.642
       0.227 |        0.496 |        0.724
       0.126 |        0.514 |        0.641
       0.122 |        0.508 |        0.630
       0.127 |        0.508 |        0.635
       0.104 |        0.498 |        0.602
       0.121 |        0.503 |        0.624
       0.121 |        0.506 |        0.627
       0.126 |        0.517 |        0.643
       0.130 |        0.538 |        0.668
       0.124 |        0.522 |        0.646
       0.152 |        0.507 |        0.659
       0.088 |        0.495 |        0.584
       0.122 |        0.519 |        0.641
       0.199 |        0.497 |        0.696
       0.122 |        0.507 |        0.630
       0.187 |        0.501 |        0.688
       0.124 |        0.509 |        0.633
       0.124 |        0.513 |        0.638
       0.168 |        0.496 |        0.665
       0.650 |        0.495 |        1.145
       0.135 |        0.511 |        0.646
       0.117 |        0.494 |        0.611
       0.296 |        0.497 |        0.793
       0.124 |        0.505 |        0.628
       0.076 |        0.505 |        0.581
       0.122 |        0.503 |        0.625
       0.122 |        0.506 |        0.628
       0.071 |        0.504 |        0.575
       0.122 |        0.509 |        0.631
       0.333 |        0.500 |        0.833
       0.122 |        0.511 |        0.633
       0.122 |        0.506 |        0.628
       0.680 |        0.500 |        1.180
       0.129 |        0.502 |        0.631
       0.122 |        0.504 |        0.625
       0.521 |        0.501 |        1.022
       0.998 |        0.492 |        1.490
       0.122 |        0.507 |        0.629
       0.121 |        0.521 |        0.643
       0.123 |        0.516 |        0.639
       0.125 |        0.521 |        0.646
       0.122 |        0.510 |        0.632
       0.605 |        0.504 |        1.109
