  QueueTimes | ServiceTimes | SojournTimes

       0.784 |        0.268 |        1.052
       1.056 |        0.267 |        1.323
       1.360 |        0.261 |        1.621
       0.075 |        0.284 |        0.358
       0.079 |        0.329 |        0.408
       0.075 |        0.277 |        0.351
       0.072 |        0.268 |        0.341
       0.072 |        0.279 |        0.351
       0.488 |        0.270 |        0.758
       0.896 |        0.281 |        1.178
       1.072 |        0.276 |        1.349
       1.199 |        0.262 |        1.461
       0.073 |        0.258 |        0.331
       0.058 |        0.264 |        0.322
       0.072 |        0.259 |        0.331
       0.075 |        0.276 |        0.351
       0.324 |        0.262 |        0.586
       0.095 |        0.324 |        0.419
       0.167 |        0.278 |        0.445
       0.079 |        0.313 |        0.392
       0.495 |        0.320 |        0.815
       0.394 |        0.282 |        0.677
       0.085 |        0.349 |        0.434
       0.532 |        0.290 |        0.822
       0.280 |        0.271 |        0.552
       0.435 |        0.289 |        0.724
       0.081 |        0.267 |        0.348
       0.305 |        0.269 |        0.574
       0.077 |        0.267 |        0.344
       0.085 |        0.318 |        0.402
       0.075 |        0.336 |        0.412
       0.281 |        0.306 |        0.587
       0.427 |        0.277 |        0.705
       0.477 |        0.344 |        0.821
       0.463 |        0.314 |        0.777
       0.094 |        0.390 |        0.484
       0.617 |        0.338 |        0.955
       0.068 |        0.329 |        0.397
       0.441 |        0.274 |        0.715
       0.471 |        0.298 |        0.769
       0.073 |        0.280 |        0.353
       0.079 |        0.302 |        0.381
       0.469 |        0.260 |        0.729
       0.495 |        0.268 |        0.763
       0.441 |        0.257 |        0.697
       0.072 |        0.270 |        0.342
       0.320 |        0.266 |        0.587
       0.266 |        0.259 |        0.525
       0.204 |        0.252 |        0.456
       0.073 |        0.265 |        0.338
       0.103 |        0.442 |        0.545
       0.078 |        0.339 |        0.417
       0.012 |        0.287 |        0.299
       0.124 |        0.383 |        0.506
       0.661 |        0.281 |        0.942
       0.091 |        0.341 |        0.432
       0.435 |        0.284 |        0.719
       0.627 |        0.299 |        0.926
       0.234 |        0.271 |        0.504
       0.106 |        0.274 |        0.380
       0.179 |        0.269 |        0.448
       0.100 |        0.277 |        0.377
       0.075 |        0.279 |        0.354
       0.218 |        0.276 |        0.494
       0.401 |        0.267 |        0.668
       0.227 |        0.275 |        0.502
       0.583 |        0.266 |        0.849
       0.080 |        0.294 |        0.375
       0.095 |        0.270 |        0.366
       0.188 |        0.325 |        0.513
       0.556 |        0.268 |        0.825
       0.946 |        0.291 |        1.237
       0.011 |        0.261 |        0.272
       0.887 |        0.327 |        1.214
       0.408 |        0.279 |        0.687
       0.337 |        0.292 |        0.629
       0.305 |        0.329 |        0.633
       0.801 |        0.288 |        1.089
       0.306 |        0.287 |        0.593
       0.373 |        0.305 |        0.678
       0.372 |        0.278 |        0.650
       0.011 |        0.303 |        0.314
       0.082 |        0.309 |        0.391
       0.406 |        0.333 |        0.739
       0.073 |        0.273 |        0.346
       0.075 |        0.276 |        0.351
       0.331 |        0.268 |        0.599
       0.699 |        0.269 |        0.969
       0.077 |        0.293 |        0.370
       0.085 |        0.338 |        0.423
       0.088 |        0.335 |        0.423
       0.105 |        0.402 |        0.507
       0.609 |        0.293 |        0.903
       0.594 |        0.323 |        0.916
       0.990 |        0.293 |        1.283
       1.046 |        0.290 |        1.336
       0.656 |        0.273 |        0.929
       0.092 |        0.380 |        0.473
       0.254 |        0.352 |        0.606
       0.588 |        0.309 |        0.897
       0.307 |        0.268 |        0.574
       0.169 |        0.288 |        0.457
       0.092 |        0.369 |        0.461
       0.095 |        0.287 |        0.382
       0.077 |        0.299 |        0.376
       0.073 |        0.293 |        0.365
       0.397 |        0.271 |        0.668
       0.128 |        0.397 |        0.525
       0.590 |        0.280 |        0.869
       0.451 |        0.287 |        0.738
       0.080 |        0.297 |        0.377
       0.134 |        0.284 |        0.419
       0.044 |        0.278 |        0.323
       0.257 |        0.271 |        0.528
       0.269 |        0.262 |        0.531
       0.662 |        0.281 |        0.943
       1.037 |        0.257 |        1.294
       0.793 |        0.265 |        1.058
       1.063 |        0.260 |        1.322
       0.072 |        0.267 |        0.339
       0.075 |        0.279 |        0.355
       0.079 |        0.273 |        0.352
       0.476 |        0.266 |        0.742
       0.070 |        0.277 |        0.347
       0.074 |        0.294 |        0.368
       0.071 |        0.297 |        0.368
       0.095 |        0.420 |        0.515
       0.097 |        0.383 |        0.480
       0.593 |        0.292 |        0.885
       0.259 |        0.307 |        0.566
       0.073 |        0.284 |        0.357
       0.071 |        0.292 |        0.362
       0.324 |        0.271 |        0.595
       0.087 |        0.358 |        0.445
       0.090 |        0.324 |        0.414
       0.011 |        0.296 |        0.307
       0.408 |        0.294 |        0.702
       0.683 |        0.273 |        0.957
       0.081 |        0.306 |        0.387
       0.074 |        0.292 |        0.366
       0.253 |        0.277 |        0.529
       0.073 |        0.292 |        0.365
       0.153 |        0.269 |        0.422
       0.157 |        0.272 |        0.429
       0.070 |        0.262 |        0.333
       0.317 |        0.265 |        0.582
       0.004 |        0.260 |        0.264
       0.086 |        0.335 |        0.421
       0.099 |        0.269 |        0.367
       0.075 |        0.348 |        0.423
       0.083 |        0.260 |        0.343
       0.083 |        0.316 |        0.398
       0.216 |        0.287 |        0.504
       0.072 |        0.265 |        0.337
       0.085 |        0.324 |        0.409
       0.081 |        0.319 |        0.400
       0.196 |        0.276 |        0.472
       0.553 |        0.327 |        0.879
       0.799 |        0.276 |        1.074
       0.584 |        0.275 |        0.859
       0.752 |        0.269 |        1.021
       0.585 |        0.277 |        0.862
       0.967 |        0.303 |        1.270
       1.109 |        0.271 |        1.380
       0.985 |        0.269 |        1.255
       0.332 |        0.283 |        0.615
       0.574 |        0.267 |        0.841
       0.537 |        0.273 |        0.810
       0.881 |        0.275 |        1.156
       0.075 |        0.270 |        0.345
       0.074 |        0.281 |        0.356
       0.074 |        0.278 |        0.352
       0.071 |        0.269 |        0.340
       0.076 |        0.284 |        0.361
       0.088 |        0.314 |        0.402
       0.078 |        0.291 |        0.369
       0.073 |        0.285 |        0.358
       0.020 |        0.279 |        0.299
       0.085 |        0.361 |        0.446
       0.102 |        0.413 |        0.515
       0.079 |        0.287 |        0.366
       0.022 |        0.288 |        0.310
       0.070 |        0.273 |        0.344
       0.169 |        0.277 |        0.446
       0.291 |        0.291 |        0.582
       0.305 |        0.270 |        0.575
       0.634 |        0.259 |        0.893
       0.072 |        0.271 |        0.343
       0.033 |        0.263 |        0.296
       0.071 |        0.281 |        0.352
       0.063 |        0.260 |        0.322
       0.081 |        0.331 |        0.413
       0.411 |        0.261 |        0.672
       0.338 |        0.270 |        0.608
       0.308 |        0.273 |        0.581
       0.692 |        0.270 |        0.962
       0.089 |        0.323 |        0.413
       0.205 |        0.285 |        0.490
       0.386 |        0.270 |        0.656
       0.679 |        0.332 |        1.010
       0.075 |        0.270 |        0.345
       0.083 |        0.298 |        0.381
       0.009 |        0.326 |        0.335
       0.075 |        0.299 |        0.374
       0.193 |        0.275 |        0.468
       0.075 |        0.297 |        0.373
       0.081 |        0.319 |        0.400
       0.076 |        0.283 |        0.360
       0.197 |        0.262 |        0.459
       0.073 |        0.268 |        0.340
       0.380 |        0.266 |        0.646
       0.073 |        0.271 |        0.344
       0.452 |        0.262 |        0.714
       0.723 |        0.265 |        0.987
       0.078 |        0.282 |        0.360
       0.167 |        0.807 |        0.974
       0.831 |        0.265 |        1.096
       0.455 |        0.314 |        0.770
       0.078 |        0.269 |        0.347
       0.074 |        0.276 |        0.350
       0.125 |        0.267 |        0.392
       0.398 |        0.295 |        0.693
       0.313 |        0.304 |        0.617
       0.196 |        0.278 |        0.474
       0.022 |        0.264 |        0.286
       0.077 |        0.271 |        0.348
       0.302 |        0.280 |        0.582
       0.070 |        0.265 |        0.336
       0.071 |        0.260 |        0.331
       0.072 |        0.260 |        0.331
       0.364 |        0.258 |        0.622
       0.077 |        0.267 |        0.343
       0.072 |        0.263 |        0.335
       0.087 |        0.393 |        0.479
       0.083 |        0.322 |        0.405
       0.077 |        0.288 |        0.365
       0.073 |        0.282 |        0.355
       0.070 |        0.274 |        0.344
       0.070 |        0.266 |        0.336
       0.072 |        0.274 |        0.346
       0.070 |        0.266 |        0.335
       0.081 |        0.316 |        0.397
       0.072 |        0.274 |        0.347
       0.070 |        0.268 |        0.339
       0.402 |        0.264 |        0.665
       0.265 |        0.262 |        0.527
       0.448 |        0.259 |        0.708
       0.132 |        0.273 |        0.405
       0.072 |        0.269 |        0.341
       0.071 |        0.269 |        0.340
       0.085 |        0.345 |        0.430
       0.633 |        0.280 |        0.913
       0.476 |        0.272 |        0.748
       0.054 |        0.266 |        0.320
       0.147 |        0.263 |        0.410
       0.007 |        0.280 |        0.287
       0.074 |        0.260 |        0.334
       0.071 |        0.264 |        0.335
       0.071 |        0.260 |        0.331
       0.077 |        0.264 |        0.341
       0.285 |        0.256 |        0.542
       0.092 |        0.336 |        0.428
       0.076 |        0.290 |        0.366
       0.094 |        0.284 |        0.377
       0.072 |        0.295 |        0.367
       0.089 |        0.333 |        0.422
       0.196 |        0.265 |        0.460
       0.076 |        0.276 |        0.351
       0.088 |        0.328 |        0.417
       0.558 |        0.293 |        0.851
       0.576 |        0.285 |        0.861
       0.820 |        0.276 |        1.096
       0.395 |        0.274 |        0.670
       0.074 |        0.307 |        0.381
       0.073 |        0.299 |        0.372
       0.070 |        0.286 |        0.356
       0.381 |        0.290 |        0.671
       0.468 |        0.276 |        0.744
       0.460 |        0.273 |        0.732
       0.074 |        0.283 |        0.357
       0.018 |        0.272 |        0.290
       0.272 |        0.272 |        0.545
       0.091 |        0.268 |        0.359
       0.077 |        0.276 |        0.353
       0.112 |        0.268 |        0.380
       0.394 |        0.272 |        0.666
       0.360 |        0.268 |        0.628
       0.728 |        0.266 |        0.994
       0.151 |        0.266 |        0.418
       0.072 |        0.268 |        0.340
       0.070 |        0.270 |        0.339
