  QueueTimes | ServiceTimes | SojournTimes

       0.077 |        0.185 |        0.263
       0.102 |        0.082 |        0.184
       0.218 |        0.113 |        0.332
       0.337 |        0.162 |        0.499
       0.280 |        0.117 |        0.397
       0.523 |        0.173 |        0.696
       0.563 |        0.096 |        0.659
       0.418 |        0.110 |        0.528
       0.682 |        0.121 |        0.803
       0.369 |        0.139 |        0.508
       0.479 |        0.124 |        0.604
       0.447 |        0.077 |        0.524
       0.718 |        0.137 |        0.855
       0.004 |        0.150 |        0.153
       0.552 |        0.121 |        0.674
       0.133 |        0.137 |        0.270
       0.198 |        0.171 |        0.369
       0.239 |        0.135 |        0.374
       0.139 |        0.652 |        0.791
       0.331 |        0.073 |        0.403
       0.359 |        0.084 |        0.443
       0.058 |        0.121 |        0.179
       0.097 |        0.663 |        0.760
       0.076 |        0.132 |        0.209
       0.217 |        0.209 |        0.426
       0.300 |        0.273 |        0.572
       0.092 |        0.214 |        0.306
       0.094 |        0.125 |        0.219
       0.446 |        0.180 |        0.627
       0.396 |        0.092 |        0.488
       0.493 |        0.124 |        0.617
       0.004 |        0.125 |        0.129
       0.303 |        0.090 |        0.393
       0.123 |        0.087 |        0.210
       0.781 |        0.095 |        0.876
       0.073 |        0.174 |        0.247
       0.106 |        0.157 |        0.264
       0.061 |        0.234 |        0.295
       0.080 |        0.175 |        0.255
       0.099 |        0.140 |        0.239
       0.234 |        0.087 |        0.320
       0.254 |        0.190 |        0.444
       0.292 |        0.148 |        0.440
       0.076 |        0.087 |        0.163
       0.048 |        0.118 |        0.166
       0.077 |        0.106 |        0.184
       0.076 |        0.098 |        0.174
       0.079 |        0.090 |        0.169
       0.073 |        0.082 |        0.155
       0.115 |        0.137 |        0.252
       0.186 |        0.076 |        0.262
       0.221 |        0.104 |        0.325
       0.073 |        0.083 |        0.156
       0.112 |        0.067 |        0.179
       0.074 |        0.671 |        0.745
       0.184 |        0.066 |        0.250
       0.181 |        0.684 |        0.866
       0.085 |        0.084 |        0.169
       0.050 |        0.655 |        0.704
       0.075 |        0.077 |        0.152
       0.072 |        0.095 |        0.167
       0.109 |        0.085 |        0.194
       0.076 |        0.089 |        0.165
       0.070 |        0.098 |        0.168
       0.109 |        0.081 |        0.191
       0.072 |        0.086 |        0.159
       0.074 |        0.083 |        0.157
       0.071 |        0.073 |        0.144
