  QueueTimes | ServiceTimes | SojournTimes

       0.072 |        0.189 |        0.262
       0.146 |        0.144 |        0.290
       0.198 |        0.085 |        0.283
       0.302 |        0.077 |        0.379
       0.427 |        0.147 |        0.574
       0.216 |        0.133 |        0.349
       0.326 |        0.079 |        0.405
       0.181 |        0.131 |        0.312
       0.139 |        0.093 |        0.232
       0.079 |        0.087 |        0.166
       0.091 |        0.703 |        0.794
       0.078 |        0.077 |        0.155
       0.127 |        0.184 |        0.312
       0.127 |        0.671 |        0.799
       0.082 |        0.132 |        0.214
       0.125 |        0.111 |        0.236
       0.120 |        0.121 |        0.240
       0.175 |        0.082 |        0.257
       0.286 |        0.120 |        0.406
       0.095 |        0.133 |        0.228
       0.132 |        0.087 |        0.219
       0.071 |        0.086 |        0.157
       0.074 |        0.083 |        0.157
       0.073 |        0.108 |        0.182
       0.080 |        0.186 |        0.266
       0.080 |        0.096 |        0.176
       0.077 |        0.089 |        0.166
       0.089 |        0.129 |        0.218
       0.075 |        0.082 |        0.157
       0.075 |        0.166 |        0.241
       0.128 |        0.184 |        0.312
       0.141 |        0.089 |        0.229
       0.071 |        0.083 |        0.154
       0.136 |        0.089 |        0.225
       0.072 |        0.608 |        0.680
       0.133 |        0.091 |        0.224
       0.072 |        0.075 |        0.146
       0.071 |        0.130 |        0.201
       0.079 |        0.141 |        0.220
       0.074 |        0.079 |        0.153
       0.077 |        0.095 |        0.172
       0.124 |        0.080 |        0.204
       0.101 |        0.101 |        0.201
       0.073 |        0.079 |        0.152
       0.086 |        0.124 |        0.209
       0.072 |        0.082 |        0.155
       0.082 |        0.123 |        0.204
       0.071 |        0.088 |        0.159
       0.077 |        0.092 |        0.169
       0.081 |        0.113 |        0.194
       0.163 |        0.097 |        0.260
       0.124 |        0.076 |        0.200
       0.248 |        0.147 |        0.395
       0.313 |        0.101 |        0.414
       0.138 |        0.071 |        0.209
       0.034 |        0.170 |        0.205
       0.114 |        0.107 |        0.221
       0.287 |        0.135 |        0.422
       0.080 |        0.170 |        0.250
       0.072 |        0.088 |        0.160
       0.076 |        0.125 |        0.201
       0.131 |        0.131 |        0.262
       0.088 |        0.121 |        0.209
       0.130 |        0.124 |        0.254
       0.144 |        0.171 |        0.315
       0.150 |        0.117 |        0.267
       0.182 |        0.084 |        0.266
       0.045 |        0.116 |        0.162
       0.074 |        0.119 |        0.193
       0.127 |        0.085 |        0.212
       0.074 |        0.077 |        0.150
       0.084 |        0.107 |        0.191
       0.189 |        0.136 |        0.325
       0.245 |        0.122 |        0.367
       0.073 |        0.085 |        0.159
       0.079 |        0.114 |        0.193
       0.080 |        0.122 |        0.202
       0.078 |        0.101 |        0.180
       0.097 |        0.096 |        0.193
       0.084 |        0.100 |        0.184
       0.075 |        0.093 |        0.167
       0.080 |        0.128 |        0.208
       0.216 |        0.131 |        0.347
       0.124 |        0.073 |        0.198
       0.143 |        0.124 |        0.267
       0.075 |        0.141 |        0.216
       0.082 |        0.135 |        0.217
       0.075 |        0.163 |        0.238
       0.076 |        0.086 |        0.163
       0.074 |        0.188 |        0.262
       0.076 |        0.094 |        0.170
       0.044 |        0.129 |        0.173
       0.113 |        0.097 |        0.210
       0.149 |        0.082 |        0.231
       0.075 |        0.121 |        0.196
       0.076 |        0.102 |        0.178
       0.077 |        0.086 |        0.164
       0.090 |        0.124 |        0.215
       0.113 |        0.185 |        0.299
       0.074 |        0.099 |        0.172
       0.083 |        0.126 |        0.209
       0.078 |        0.139 |        0.218
       0.140 |        0.125 |        0.265
       0.101 |        0.137 |        0.238
       0.075 |        0.079 |        0.154
       0.117 |        0.086 |        0.204
       0.073 |        0.093 |        0.167
       0.074 |        0.170 |        0.244
       0.074 |        0.073 |        0.147
       0.075 |        0.094 |        0.169
       0.079 |        0.127 |        0.207
       0.073 |        0.090 |        0.163
       0.073 |        0.075 |        0.148
       0.073 |        0.088 |        0.161
       0.085 |        0.122 |        0.207
       0.075 |        0.127 |        0.203
