  QueueTimes | ServiceTimes | SojournTimes

       0.722 |        0.263 |        0.986
       0.993 |        0.265 |        1.258
       1.299 |        0.258 |        1.557
       0.098 |        0.320 |        0.418
       0.080 |        0.325 |        0.405
       0.076 |        0.334 |        0.410
       0.074 |        0.289 |        0.363
       0.075 |        0.353 |        0.428
       0.587 |        0.284 |        0.871
       1.019 |        0.294 |        1.313
       1.216 |        0.273 |        1.489
       1.348 |        0.282 |        1.631
       0.085 |        0.317 |        0.402
       0.176 |        0.302 |        0.478
       0.075 |        0.268 |        0.343
       0.083 |        0.324 |        0.407
       0.417 |        0.265 |        0.682
       0.073 |        0.268 |        0.341
       0.047 |        0.273 |        0.320
       0.072 |        0.278 |        0.350
       0.428 |        0.265 |        0.694
       0.270 |        0.257 |        0.526
       0.076 |        0.261 |        0.337
       0.377 |        0.265 |        0.643
       0.059 |        0.260 |        0.319
       0.201 |        0.270 |        0.471
       0.075 |        0.258 |        0.333
       0.286 |        0.265 |        0.552
       0.077 |        0.277 |        0.354
       0.086 |        0.340 |        0.426
       0.073 |        0.296 |        0.369
       0.208 |        0.282 |        0.490
       0.332 |        0.263 |        0.595
       0.079 |        0.299 |        0.378
       0.142 |        0.264 |        0.406
       0.075 |        0.273 |        0.347
       0.394 |        0.282 |        0.676
       0.096 |        0.324 |        0.420
       0.462 |        0.265 |        0.727
       0.476 |        0.279 |        0.754
       0.084 |        0.329 |        0.413
       0.112 |        0.370 |        0.482
       0.619 |        0.280 |        0.899
       0.666 |        0.277 |        0.943
       0.621 |        0.270 |        0.891
       0.075 |        0.272 |        0.348
       0.326 |        0.278 |        0.605
       0.282 |        0.267 |        0.549
       0.230 |        0.273 |        0.503
       0.072 |        0.265 |        0.338
       0.079 |        0.269 |        0.348
       0.086 |        0.333 |        0.419
       0.030 |        0.264 |        0.294
       0.103 |        0.274 |        0.378
       0.489 |        0.262 |        0.751
       0.076 |        0.299 |        0.375
       0.341 |        0.258 |        0.599
       0.495 |        0.316 |        0.811
       0.112 |        0.262 |        0.374
       0.141 |        0.266 |        0.407
       0.183 |        0.255 |        0.439
       0.088 |        0.261 |        0.350
       0.077 |        0.272 |        0.349
       0.209 |        0.280 |        0.490
       0.391 |        0.256 |        0.647
       0.199 |        0.263 |        0.462
       0.536 |        0.258 |        0.794
       0.078 |        0.281 |        0.359
       0.087 |        0.311 |        0.397
       0.211 |        0.275 |        0.486
       0.498 |        0.357 |        0.854
       1.020 |        0.281 |        1.301
       0.086 |        0.277 |        0.363
       0.051 |        0.285 |        0.336
       0.076 |        0.271 |        0.348
       0.005 |        0.272 |        0.277
       0.081 |        0.268 |        0.348
       0.473 |        0.272 |        0.746
       0.147 |        0.281 |        0.428
       0.215 |        0.274 |        0.489
       0.177 |        0.269 |        0.447
       0.074 |        0.276 |        0.349
       0.089 |        0.286 |        0.375
       0.381 |        0.333 |        0.714
       0.074 |        0.281 |        0.356
       0.073 |        0.289 |        0.363
       0.349 |        0.281 |        0.629
       0.738 |        0.300 |        1.039
       0.087 |        0.359 |        0.446
       0.087 |        0.336 |        0.423
       0.076 |        0.270 |        0.346
       0.077 |        0.289 |        0.366
       0.373 |        0.265 |        0.638
       0.323 |        0.273 |        0.596
       0.662 |        0.286 |        0.948
       0.706 |        0.268 |        0.974
       0.287 |        0.262 |        0.549
       0.073 |        0.269 |        0.342
       0.079 |        0.261 |        0.340
       0.269 |        0.284 |        0.553
       0.133 |        0.278 |        0.411
       0.071 |        0.308 |        0.379
       0.079 |        0.276 |        0.355
       0.074 |        0.283 |        0.357
       0.077 |        0.282 |        0.358
       0.076 |        0.273 |        0.349
       0.379 |        0.261 |        0.640
       0.076 |        0.277 |        0.352
       0.336 |        0.259 |        0.595
       0.171 |        0.270 |        0.441
       0.076 |        0.284 |        0.360
       0.112 |        0.282 |        0.394
       0.079 |        0.308 |        0.387
       0.334 |        0.288 |        0.623
       0.346 |        0.275 |        0.621
       0.753 |        0.299 |        1.052
       1.147 |        0.269 |        1.415
       0.915 |        0.267 |        1.183
       1.192 |        0.281 |        1.473
       0.073 |        0.272 |        0.345
       0.078 |        0.273 |        0.351
       0.075 |        0.265 |        0.340
       0.465 |        0.259 |        0.723
       0.071 |        0.268 |        0.340
       0.072 |        0.254 |        0.327
       0.073 |        0.281 |        0.354
       0.087 |        0.347 |        0.434
       0.076 |        0.394 |        0.469
       0.541 |        0.279 |        0.819
       0.190 |        0.276 |        0.465
       0.076 |        0.278 |        0.354
       0.076 |        0.291 |        0.367
       0.328 |        0.259 |        0.586
       0.076 |        0.265 |        0.341
       0.077 |        0.259 |        0.336
       0.074 |        0.266 |        0.340
       0.437 |        0.268 |        0.706
       0.684 |        0.261 |        0.945
       0.077 |        0.261 |        0.337
       0.074 |        0.272 |        0.346
       0.230 |        0.267 |        0.496
       0.072 |        0.281 |        0.353
       0.155 |        0.256 |        0.411
       0.146 |        0.328 |        0.474
       0.109 |        0.268 |        0.377
       0.361 |        0.269 |        0.630
       0.037 |        0.265 |        0.302
       0.080 |        0.297 |        0.377
       0.020 |        0.262 |        0.282
       0.187 |        0.322 |        0.509
       0.168 |        0.273 |        0.442
       0.072 |        0.275 |        0.348
       0.127 |        0.274 |        0.401
       0.072 |        0.268 |        0.340
       0.077 |        0.263 |        0.340
       0.072 |        0.267 |        0.339
       0.112 |        0.258 |        0.370
       0.442 |        0.293 |        0.735
       0.647 |        0.260 |        0.908
       0.407 |        0.262 |        0.669
       0.554 |        0.257 |        0.811
       0.368 |        0.258 |        0.625
       0.723 |        0.266 |        0.988
       0.820 |        0.260 |        1.080
       0.681 |        0.252 |        0.933
       0.005 |        0.260 |        0.265
       0.217 |        0.252 |        0.469
       0.158 |        0.271 |        0.430
       0.494 |        0.261 |        0.755
       0.045 |        0.327 |        0.372
       0.078 |        0.276 |        0.354
       0.083 |        0.321 |        0.404
       0.077 |        0.269 |        0.345
       0.074 |        0.276 |        0.351
       0.083 |        0.298 |        0.381
       0.074 |        0.272 |        0.346
       0.072 |        0.259 |        0.331
       0.160 |        0.264 |        0.424
       0.073 |        0.274 |        0.347
       0.072 |        0.269 |        0.341
       0.101 |        0.318 |        0.419
       0.087 |        0.278 |        0.365
       0.042 |        0.334 |        0.376
       0.237 |        0.288 |        0.525
       0.394 |        0.283 |        0.677
       0.397 |        0.276 |        0.673
       0.730 |        0.263 |        0.992
