  QueueTimes | ServiceTimes | SojournTimes

       0.162 |        0.081 |        0.242
       0.070 |        0.079 |        0.148
       0.097 |        0.066 |        0.162
       0.096 |        0.080 |        0.176
       0.102 |        0.120 |        0.222
       0.076 |        0.073 |        0.149
       0.073 |        0.077 |        0.150
       0.137 |        0.070 |        0.207
       0.076 |        0.071 |        0.146
       0.127 |        0.066 |        0.193
       0.076 |        0.087 |        0.163
       0.211 |        0.067 |        0.278
       0.143 |        0.125 |        0.268
       0.075 |        0.075 |        0.151
       0.076 |        0.078 |        0.154
       0.076 |        0.075 |        0.151
       0.084 |        0.075 |        0.159
       0.169 |        0.101 |        0.270
       0.083 |        0.114 |        0.197
       0.174 |        0.075 |        0.249
       0.129 |        0.075 |        0.204
       0.077 |        0.083 |        0.160
       0.021 |        0.095 |        0.116
       0.087 |        0.122 |        0.210
       0.121 |        0.099 |        0.220
       0.079 |        0.059 |        0.138
       0.084 |        0.068 |        0.152
       0.081 |        0.116 |        0.197
       0.058 |        0.084 |        0.142
       0.145 |        0.058 |        0.203
       0.073 |        0.232 |        0.306
       0.145 |        0.076 |        0.220
       0.227 |        0.061 |        0.288
       0.118 |        0.168 |        0.286
       0.090 |        0.061 |        0.151
       0.071 |        0.061 |        0.131
       0.073 |        0.073 |        0.146
       0.070 |        0.089 |        0.159
       0.057 |        0.058 |        0.114
       0.142 |        0.061 |        0.203
       0.069 |        0.065 |        0.134
       0.183 |        0.071 |        0.255
       0.072 |        0.066 |        0.137
       0.083 |        0.118 |        0.201
       0.085 |        0.112 |        0.197
       0.252 |        0.097 |        0.349
       0.075 |        0.111 |        0.186
       0.070 |        0.094 |        0.165
       0.040 |        0.086 |        0.126
       0.037 |        0.065 |        0.102
       0.113 |        0.064 |        0.177
       0.188 |        0.063 |        0.251
       0.070 |        0.069 |        0.140
       0.078 |        0.070 |        0.148
       0.069 |        0.076 |        0.145
       0.049 |        0.234 |        0.283
       0.075 |        0.115 |        0.189
       0.124 |        0.076 |        0.200
       0.064 |        0.101 |        0.165
       0.110 |        0.104 |        0.214
       0.069 |        0.070 |        0.139
       0.070 |        0.091 |        0.161
       0.072 |        0.091 |        0.162
       0.175 |        0.072 |        0.247
       0.113 |        0.083 |        0.196
       0.070 |        0.076 |        0.146
       0.072 |        0.096 |        0.168
       0.070 |        0.215 |        0.284
       0.234 |        0.074 |        0.307
       0.074 |        0.078 |        0.152
       0.074 |        0.071 |        0.144
       0.031 |        0.085 |        0.116
       0.096 |        0.099 |        0.195
       0.084 |        0.103 |        0.187
       0.257 |        0.086 |        0.343
       0.192 |        0.083 |        0.275
       0.079 |        0.089 |        0.169
       0.039 |        0.320 |        0.359
       0.096 |        0.118 |        0.214
       0.084 |        0.070 |        0.153
       0.026 |        0.076 |        0.102
       0.076 |        0.074 |        0.150
       0.165 |        0.059 |        0.225
       0.070 |        0.116 |        0.187
       0.073 |        0.069 |        0.142
       0.071 |        0.074 |        0.145
       0.073 |        0.086 |        0.160
       0.187 |        0.085 |        0.272
       0.184 |        0.070 |        0.254
       0.239 |        0.059 |        0.298
       0.227 |        0.065 |        0.292
       0.299 |        0.055 |        0.354
       0.086 |        0.415 |        0.502
       0.118 |        0.101 |        0.218
       0.218 |        0.225 |        0.443
       0.080 |        0.119 |        0.199
       0.256 |        0.063 |        0.320
       0.070 |        0.065 |        0.135
       0.164 |        0.087 |        0.252
       0.279 |        0.089 |        0.368
       0.200 |        0.079 |        0.279
       0.081 |        0.120 |        0.202
       0.119 |        0.071 |        0.190
       0.057 |        0.075 |        0.131
       0.165 |        0.068 |        0.233
       0.077 |        0.077 |        0.153
       0.064 |        0.065 |        0.130
       0.075 |        0.062 |        0.137
       0.036 |        0.091 |        0.127
       0.100 |        0.085 |        0.185
       0.071 |        0.074 |        0.145
       0.069 |        0.066 |        0.135
       0.069 |        0.081 |        0.149
       0.083 |        0.121 |        0.204
       0.020 |        0.198 |        0.218
       0.071 |        0.084 |        0.156
       0.071 |        0.101 |        0.172
       0.082 |        0.105 |        0.186
       0.070 |        0.085 |        0.155
       0.148 |        0.124 |        0.272
       0.073 |        0.064 |        0.138
       0.075 |        0.109 |        0.184
       0.074 |        0.065 |        0.139
       0.077 |        0.107 |        0.183
       0.136 |        0.089 |        0.226
       0.258 |        0.064 |        0.322
       0.071 |        0.090 |        0.161
       0.078 |        0.068 |        0.146
       0.187 |        0.097 |        0.284
       0.072 |        0.236 |        0.308
       0.224 |        0.063 |        0.286
       0.139 |        0.066 |        0.205
       0.190 |        0.056 |        0.246
       0.216 |        0.055 |        0.271
       0.121 |        0.076 |        0.197
       0.083 |        0.125 |        0.209
       0.182 |        0.085 |        0.267
       0.080 |        0.108 |        0.188
       0.079 |        0.068 |        0.147
       0.067 |        0.061 |        0.128
       0.151 |        0.060 |        0.211
       0.071 |        0.062 |        0.132
       0.158 |        0.096 |        0.254
       0.076 |        0.105 |        0.182
       0.099 |        0.061 |        0.160
       0.087 |        0.117 |        0.204
       0.077 |        0.067 |        0.144
       0.070 |        0.062 |        0.132
       0.092 |        0.105 |        0.197
       0.169 |        0.067 |        0.236
       0.069 |        0.252 |        0.320
       0.071 |        0.088 |        0.159
       0.075 |        0.066 |        0.141
       0.038 |        0.060 |        0.098
       0.007 |        0.079 |        0.086
       0.085 |        0.069 |        0.154
       0.142 |        0.168 |        0.310
       0.172 |        0.055 |        0.227
       0.224 |        0.058 |        0.282
       0.326 |        0.079 |        0.405
       0.073 |        0.073 |        0.146
       0.127 |        0.078 |        0.205
       0.118 |        0.079 |        0.197
       0.181 |        0.116 |        0.297
       0.074 |        0.103 |        0.177
       0.126 |        0.081 |        0.207
       0.072 |        0.072 |        0.144
       0.095 |        0.078 |        0.174
       0.078 |        0.078 |        0.156
       0.143 |        0.066 |        0.209
       0.079 |        1.623 |        1.702
       1.125 |        0.066 |        1.190
       1.062 |        0.062 |        1.123
       0.420 |        0.066 |        0.486
       0.073 |        0.089 |        0.162
       0.199 |        0.079 |        0.277
       0.157 |        0.088 |        0.244
       0.038 |        0.070 |        0.108
       0.075 |        0.091 |        0.166
       0.017 |        0.067 |        0.085
       0.082 |        0.267 |        0.349
       0.079 |        0.110 |        0.188
       0.144 |        0.082 |        0.227
       0.085 |        0.109 |        0.194
       0.080 |        0.098 |        0.177
       0.222 |        0.084 |        0.306
       0.075 |        0.118 |        0.193
       0.075 |        0.075 |        0.149
       0.178 |        0.097 |        0.275
