  QueueTimes | ServiceTimes | SojournTimes

       0.072 |        0.170 |        0.242
       0.171 |        0.091 |        0.262
       0.168 |        0.079 |        0.247
       0.138 |        0.098 |        0.236
       0.065 |        0.071 |        0.135
       0.342 |        0.132 |        0.475
       0.242 |        0.079 |        0.320
       0.133 |        0.096 |        0.229
       0.040 |        0.134 |        0.174
       0.166 |        0.092 |        0.258
       0.077 |        0.082 |        0.159
       0.367 |        0.127 |        0.494
       0.345 |        0.590 |        0.935
       0.234 |        0.160 |        0.394
       0.073 |        0.120 |        0.193
       0.058 |        0.114 |        0.173
       0.072 |        0.122 |        0.194
       0.118 |        0.124 |        0.241
       0.161 |        0.110 |        0.271
       0.082 |        0.089 |        0.171
       0.074 |        0.145 |        0.218
       0.082 |        0.093 |        0.175
       0.076 |        0.100 |        0.176
       0.082 |        0.123 |        0.205
       0.072 |        0.094 |        0.166
       0.083 |        0.091 |        0.174
       0.080 |        0.121 |        0.200
       0.084 |        0.145 |        0.228
       0.080 |        0.125 |        0.205
       0.086 |        0.135 |        0.221
       0.194 |        0.091 |        0.285
       0.421 |        0.108 |        0.529
       0.118 |        0.152 |        0.270
       0.088 |        0.158 |        0.246
       0.319 |        0.103 |        0.422
       0.095 |        0.211 |        0.307
       0.396 |        0.127 |        0.523
       0.124 |        0.132 |        0.255
       0.083 |        0.148 |        0.231
       0.092 |        0.122 |        0.215
       0.244 |        0.092 |        0.336
       0.378 |        0.096 |        0.474
       0.174 |        0.094 |        0.268
       0.201 |        0.735 |        0.936
       0.118 |        0.129 |        0.247
       0.080 |        0.106 |        0.186
       0.152 |        0.206 |        0.358
       0.087 |        0.101 |        0.188
       0.074 |        0.080 |        0.154
       0.074 |        0.095 |        0.168
       0.084 |        0.228 |        0.312
       0.283 |        0.109 |        0.391
       0.285 |        0.090 |        0.375
       0.148 |        0.070 |        0.218
       0.462 |        0.103 |        0.565
       0.172 |        0.130 |        0.302
       0.207 |        0.168 |        0.374
       0.297 |        0.080 |        0.377
       0.077 |        0.111 |        0.187
       0.171 |        0.156 |        0.327
       0.078 |        0.105 |        0.182
       0.041 |        0.089 |        0.130
       0.082 |        0.088 |        0.171
       0.381 |        0.165 |        0.546
       0.215 |        0.126 |        0.341
       0.193 |        0.128 |        0.321
       0.115 |        0.101 |        0.215
       0.075 |        0.095 |        0.170
       0.168 |        0.104 |        0.273
       0.215 |        0.173 |        0.388
       0.161 |        0.102 |        0.263
       0.102 |        0.090 |        0.192
       0.700 |        0.078 |        0.778
       0.363 |        0.117 |        0.480
       0.623 |        0.088 |        0.711
       0.125 |        0.086 |        0.210
       1.270 |        0.075 |        1.345
       0.532 |        0.103 |        0.635
       0.684 |        0.129 |        0.813
       0.400 |        0.154 |        0.554
       0.544 |        0.084 |        0.628
       0.605 |        0.163 |        0.767
       0.491 |        0.073 |        0.564
       0.881 |        0.157 |        1.038
       0.094 |        0.092 |        0.186
       0.026 |        0.077 |        0.103
       0.593 |        0.219 |        0.812
       0.082 |        0.123 |        0.206
       0.077 |        0.131 |        0.207
       0.073 |        0.671 |        0.744
       0.076 |        0.093 |        0.169
       0.043 |        0.129 |        0.172
       0.105 |        0.086 |        0.191
       0.120 |        0.090 |        0.210
       0.072 |        0.085 |        0.157
       0.101 |        0.230 |        0.332
       0.074 |        0.091 |        0.165
       0.074 |        0.080 |        0.153
       0.085 |        0.165 |        0.250
       0.041 |        0.079 |        0.121
       0.074 |        0.087 |        0.161
       0.074 |        0.095 |        0.169
       0.077 |        0.089 |        0.166
       0.073 |        0.117 |        0.190
       0.070 |        0.088 |        0.159
       0.124 |        0.086 |        0.209
       0.076 |        0.093 |        0.168
       0.074 |        0.090 |        0.164
       0.070 |        0.083 |        0.153
       0.101 |        0.084 |        0.185
       0.099 |        0.122 |        0.220
       0.073 |        0.087 |        0.160
       0.073 |        0.095 |        0.168
       0.081 |        0.115 |        0.196
       0.078 |        0.089 |        0.168
       0.085 |        0.127 |        0.212
       0.163 |        0.122 |        0.285
       0.088 |        0.092 |        0.180
       0.073 |        0.095 |        0.168
       0.236 |        0.199 |        0.435
       0.660 |        0.116 |        0.775
       0.076 |        0.096 |        0.172
       0.133 |        0.082 |        0.215
       0.073 |        0.104 |        0.177
       0.082 |        0.226 |        0.308
       0.092 |        0.118 |        0.209
       0.126 |        0.119 |        0.245
       0.264 |        0.096 |        0.360
       0.279 |        0.116 |        0.395
       0.260 |        0.164 |        0.424
       0.075 |        0.757 |        0.831
       0.337 |        0.102 |        0.439
       0.303 |        0.124 |        0.427
       0.522 |        0.092 |        0.614
       0.312 |        0.114 |        0.426
       0.080 |        0.099 |        0.179
       0.282 |        0.732 |        1.014
       0.112 |        0.126 |        0.238
       0.078 |        0.197 |        0.276
       0.071 |        0.100 |        0.171
       0.073 |        0.094 |        0.167
       0.141 |        0.077 |        0.218
       0.076 |        0.091 |        0.167
       0.111 |        0.120 |        0.230
       0.114 |        0.129 |        0.243
       0.075 |        0.119 |        0.194
       0.037 |        0.114 |        0.150
       0.158 |        0.135 |        0.293
       0.073 |        0.086 |        0.159
       0.074 |        0.078 |        0.152
       0.073 |        0.082 |        0.156
       0.073 |        0.088 |        0.162
       0.057 |        0.115 |        0.171
       0.078 |        0.114 |        0.192
       0.071 |        0.123 |        0.194
       0.158 |        0.125 |        0.283
       0.165 |        0.131 |        0.297
       0.079 |        0.081 |        0.160
       0.077 |        0.094 |        0.171
       0.075 |        0.094 |        0.169
       0.064 |        0.105 |        0.169
       0.135 |        0.099 |        0.234
       0.072 |        0.082 |        0.154
       0.077 |        0.102 |        0.179
       0.076 |        0.196 |        0.271
       0.075 |        0.117 |        0.191
       0.072 |        0.073 |        0.145
       0.072 |        0.082 |        0.154
       0.077 |        0.086 |        0.163
       0.125 |        0.089 |        0.214
       0.081 |        0.120 |        0.201
       0.143 |        0.131 |        0.274
       0.092 |        0.129 |        0.221
       0.076 |        0.101 |        0.177
       0.082 |        0.080 |        0.162
       0.081 |        0.136 |        0.217
       0.084 |        0.133 |        0.217
       0.072 |        0.095 |        0.167
       0.075 |        0.079 |        0.154
       0.086 |        0.221 |        0.307
       0.071 |        0.096 |        0.167
       0.072 |        0.084 |        0.156
       0.090 |        0.153 |        0.243
       0.076 |        0.099 |        0.176
       0.076 |        0.124 |        0.200
       0.078 |        0.105 |        0.182
       0.083 |        0.128 |        0.211
       0.055 |        0.196 |        0.251
       0.084 |        0.140 |        0.224
       0.077 |        0.188 |        0.264
       0.081 |        0.099 |        0.179
       0.079 |        0.122 |        0.201
       0.088 |        0.132 |        0.221
       0.192 |        0.162 |        0.355
       0.127 |        0.091 |        0.218
