  QueueTimes | ServiceTimes | SojournTimes

       0.702 |        0.256 |        0.958
       0.960 |        0.261 |        1.221
       1.263 |        0.253 |        1.516
       0.072 |        0.263 |        0.335
       0.075 |        0.327 |        0.402
       0.076 |        0.279 |        0.355
       0.071 |        0.263 |        0.334
       0.071 |        0.303 |        0.374
       0.529 |        0.332 |        0.861
       1.037 |        0.306 |        1.343
       1.239 |        0.303 |        1.542
       1.395 |        0.271 |        1.666
       0.079 |        0.310 |        0.389
       0.155 |        0.272 |        0.427
       0.071 |        0.272 |        0.343
       0.086 |        0.286 |        0.372
       0.347 |        0.257 |        0.603
       0.073 |        0.269 |        0.343
       0.051 |        0.262 |        0.314
       0.100 |        0.326 |        0.426
       0.545 |        0.282 |        0.827
       0.411 |        0.274 |        0.685
       0.083 |        0.321 |        0.405
       0.490 |        0.282 |        0.772
       0.209 |        0.279 |        0.488
       0.377 |        0.286 |        0.663
       0.024 |        0.269 |        0.293
       0.249 |        0.274 |        0.524
       0.081 |        0.353 |        0.434
       0.081 |        0.305 |        0.386
       0.073 |        0.292 |        0.364
       0.201 |        0.293 |        0.494
       0.337 |        0.340 |        0.676
       0.077 |        0.274 |        0.351
       0.114 |        0.260 |        0.374
       0.076 |        0.267 |        0.342
       0.387 |        0.262 |        0.650
       0.071 |        0.268 |        0.339
       0.341 |        0.251 |        0.592
       0.337 |        0.272 |        0.609
       0.071 |        0.257 |        0.328
       0.071 |        0.282 |        0.353
       0.436 |        0.316 |        0.752
       0.518 |        0.268 |        0.786
       0.462 |        0.270 |        0.732
       0.072 |        0.274 |        0.346
       0.324 |        0.305 |        0.629
       0.306 |        0.262 |        0.568
       0.246 |        0.260 |        0.506
       0.071 |        0.267 |        0.338
       0.046 |        0.303 |        0.349
       0.085 |        0.336 |        0.420
       0.072 |        0.276 |        0.348
       0.161 |        0.282 |        0.443
       0.558 |        0.263 |        0.821
       0.072 |        0.272 |        0.344
       0.303 |        0.267 |        0.570
       0.469 |        0.278 |        0.746
       0.050 |        0.270 |        0.320
       0.088 |        0.283 |        0.371
       0.148 |        0.262 |        0.410
       0.061 |        0.265 |        0.326
       0.074 |        0.273 |        0.346
       0.210 |        0.264 |        0.475
       0.377 |        0.295 |        0.672
       0.225 |        0.262 |        0.487
       0.562 |        0.263 |        0.825
       0.073 |        0.276 |        0.349
       0.098 |        0.255 |        0.353
       0.129 |        0.268 |        0.397
       0.407 |        0.253 |        0.660
       0.781 |        0.258 |        1.039
       0.071 |        0.254 |        0.326
       0.007 |        0.267 |        0.274
       0.074 |        0.254 |        0.328
       0.146 |        0.278 |        0.424
       0.094 |        0.252 |        0.346
       0.460 |        0.261 |        0.720
       0.108 |        0.268 |        0.377
       0.157 |        0.260 |        0.417
       0.093 |        0.265 |        0.358
       0.094 |        0.261 |        0.355
       0.087 |        0.274 |        0.361
       0.357 |        0.287 |        0.643
       0.073 |        0.266 |        0.339
       0.078 |        0.276 |        0.353
       0.341 |        0.268 |        0.609
       0.710 |        0.277 |        0.988
       0.077 |        0.300 |        0.377
       0.071 |        0.270 |        0.341
       0.073 |        0.261 |        0.334
       0.076 |        0.284 |        0.360
       0.365 |        0.276 |        0.641
       0.324 |        0.276 |        0.601
       0.665 |        0.271 |        0.937
       0.694 |        0.276 |        0.970
       0.283 |        0.268 |        0.551
       0.075 |        0.288 |        0.363
       0.083 |        0.308 |        0.391
       0.353 |        0.297 |        0.650
       0.056 |        0.269 |        0.325
       0.074 |        0.279 |        0.353
       0.081 |        0.311 |        0.392
       0.070 |        0.286 |        0.356
       0.078 |        0.279 |        0.357
       0.074 |        0.276 |        0.350
       0.378 |        0.272 |        0.650
       0.074 |        0.275 |        0.349
       0.327 |        0.262 |        0.590
       0.163 |        0.264 |        0.427
       0.085 |        0.320 |        0.405
       0.022 |        0.282 |        0.304
       0.084 |        0.308 |        0.391
       0.341 |        0.295 |        0.636
       0.359 |        0.274 |        0.633
       0.765 |        0.282 |        1.048
       1.141 |        0.267 |        1.408
       0.907 |        0.267 |        1.175
       1.183 |        0.260 |        1.443
       0.087 |        0.327 |        0.414
       0.077 |        0.292 |        0.370
       0.110 |        0.332 |        0.442
       0.615 |        0.276 |        0.890
       0.095 |        0.331 |        0.426
       0.074 |        0.266 |        0.339
       0.070 |        0.284 |        0.355
       0.079 |        0.311 |        0.389
       0.076 |        0.301 |        0.377
