  QueueTimes | ServiceTimes | SojournTimes

       0.100 |        0.087 |        0.187
       0.200 |        0.089 |        0.289
       0.124 |        0.083 |        0.207
       0.167 |        0.077 |        0.244
       0.353 |        0.197 |        0.550
       0.256 |        0.079 |        0.335
       0.244 |        0.089 |        0.332
       0.010 |        0.075 |        0.085
       0.207 |        0.096 |        0.304
       0.049 |        0.072 |        0.121
       0.481 |        0.128 |        0.609
       0.193 |        0.091 |        0.284
       0.138 |        0.089 |        0.227
       0.124 |        0.147 |        0.271
       0.072 |        0.100 |        0.172
       0.074 |        0.103 |        0.176
       0.072 |        0.086 |        0.158
       0.084 |        0.121 |        0.205
       0.125 |        0.118 |        0.243
       0.074 |        0.137 |        0.211
       0.121 |        0.088 |        0.210
       0.073 |        0.081 |        0.153
       0.072 |        0.087 |        0.159
       0.084 |        0.128 |        0.212
       0.072 |        0.079 |        0.151
       0.066 |        0.088 |        0.155
       0.075 |        0.085 |        0.160
       0.076 |        0.090 |        0.166
       0.079 |        0.112 |        0.192
       0.093 |        0.123 |        0.216
       0.209 |        0.113 |        0.321
       0.150 |        0.122 |        0.272
       0.074 |        0.094 |        0.168
       0.071 |        0.078 |        0.149
       0.134 |        0.094 |        0.229
       0.071 |        0.088 |        0.159
       0.082 |        0.140 |        0.223
       0.076 |        0.083 |        0.158
       0.074 |        0.093 |        0.167
       0.072 |        0.087 |        0.159
       0.106 |        0.082 |        0.188
       0.129 |        0.093 |        0.223
       0.102 |        0.079 |        0.181
       0.073 |        0.127 |        0.200
       0.073 |        0.149 |        0.222
       0.071 |        0.085 |        0.156
       0.072 |        0.077 |        0.150
       0.074 |        0.084 |        0.158
       0.057 |        0.110 |        0.167
       0.072 |        0.078 |        0.150
       0.072 |        0.098 |        0.170
       0.157 |        0.095 |        0.253
       0.159 |        0.077 |        0.236
       0.216 |        0.123 |        0.339
       0.081 |        0.130 |        0.211
       0.083 |        0.134 |        0.217
       0.143 |        0.169 |        0.311
       0.219 |        0.086 |        0.305
       0.074 |        0.100 |        0.173
       0.075 |        0.097 |        0.171
       0.079 |        0.120 |        0.199
       0.122 |        0.138 |        0.260
       0.093 |        0.147 |        0.240
       0.120 |        0.137 |        0.256
       0.193 |        0.088 |        0.281
       0.312 |        0.223 |        0.535
       0.278 |        0.124 |        0.403
       0.160 |        0.119 |        0.279
       0.037 |        0.079 |        0.116
       0.224 |        0.128 |        0.352
       0.058 |        0.075 |        0.133
       0.072 |        0.097 |        0.169
       0.475 |        0.089 |        0.564
       0.325 |        0.085 |        0.410
       0.074 |        0.167 |        0.241
       0.114 |        0.199 |        0.313
       0.074 |        0.125 |        0.199
       0.079 |        0.089 |        0.168
       0.077 |        0.107 |        0.184
       0.080 |        0.091 |        0.171
       0.074 |        0.080 |        0.153
       0.074 |        0.125 |        0.199
       0.105 |        0.191 |        0.296
       0.084 |        0.129 |        0.213
       0.177 |        0.140 |        0.317
       0.075 |        0.087 |        0.161
       0.074 |        0.085 |        0.159
       0.081 |        0.135 |        0.216
       0.072 |        0.125 |        0.197
       0.078 |        0.099 |        0.177
       0.083 |        0.123 |        0.206
       0.083 |        0.086 |        0.169
       0.074 |        0.093 |        0.167
       0.151 |        0.702 |        0.852
       0.083 |        0.766 |        0.849
       0.085 |        0.138 |        0.223
       0.086 |        0.138 |        0.224
       0.133 |        0.107 |        0.239
       0.192 |        0.098 |        0.290
       0.049 |        0.090 |        0.139
       0.075 |        0.085 |        0.159
       0.072 |        0.103 |        0.175
       0.077 |        0.095 |        0.172
       0.078 |        0.105 |        0.183
       0.071 |        0.091 |        0.162
       0.138 |        0.080 |        0.218
       0.078 |        0.097 |        0.175
       0.088 |        0.095 |        0.183
       0.077 |        0.102 |        0.178
       0.071 |        0.166 |        0.237
       0.082 |        0.127 |        0.208
       0.074 |        0.084 |        0.158
       0.072 |        0.111 |        0.183
       0.138 |        0.720 |        0.858
       0.085 |        0.215 |        0.301
       0.083 |        0.145 |        0.229
       0.114 |        0.122 |        0.236
       0.081 |        0.141 |        0.222
       0.080 |        0.111 |        0.190
       0.158 |        0.117 |        0.276
       0.090 |        0.121 |        0.210
       0.083 |        0.123 |        0.206
       0.163 |        0.135 |        0.298
       0.077 |        0.140 |        0.218
       0.073 |        0.092 |        0.165
       0.102 |        0.131 |        0.232
       0.082 |        0.138 |        0.221
       0.167 |        0.697 |        0.864
       0.274 |        0.100 |        0.374
       0.289 |        0.078 |        0.367
       0.170 |        0.167 |        0.337
       0.489 |        0.166 |        0.655
       0.117 |        0.081 |        0.198
       0.162 |        0.072 |        0.234
       0.357 |        0.086 |        0.442
       0.063 |        0.090 |        0.153
       0.078 |        0.109 |        0.187
       0.094 |        0.132 |        0.225
       0.165 |        0.123 |        0.288
       0.078 |        0.092 |        0.170
       0.072 |        0.095 |        0.167
       0.122 |        0.101 |        0.223
       0.074 |        0.089 |        0.164
       0.123 |        0.122 |        0.245
       0.223 |        0.128 |        0.351
       0.072 |        0.165 |        0.237
       0.086 |        0.132 |        0.217
       0.146 |        0.139 |        0.285
       0.074 |        0.102 |        0.176
       0.076 |        0.093 |        0.169
       0.074 |        0.086 |        0.160
       0.083 |        0.117 |        0.200
       0.084 |        0.132 |        0.216
       0.077 |        0.095 |        0.172
       0.079 |        0.093 |        0.172
