  QueueTimes | ServiceTimes | SojournTimes

       0.015 |        0.082 |        0.097
       0.074 |        0.086 |        0.159
       0.118 |        0.069 |        0.188
       0.139 |        0.118 |        0.257
       0.080 |        0.093 |        0.173
       0.040 |        0.100 |        0.140
       0.032 |        0.078 |        0.111
       0.098 |        0.083 |        0.181
       0.076 |        0.070 |        0.146
       0.126 |        0.065 |        0.190
       0.085 |        0.110 |        0.195
       0.272 |        0.070 |        0.342
       0.022 |        0.088 |        0.111
       0.089 |        0.104 |        0.193
       0.086 |        0.104 |        0.190
       0.102 |        0.101 |        0.203
       0.158 |        0.059 |        0.217
       0.221 |        0.088 |        0.309
       0.109 |        0.077 |        0.186
       0.130 |        0.068 |        0.197
       0.075 |        0.073 |        0.148
       0.077 |        0.074 |        0.150
       0.007 |        0.099 |        0.106
       0.093 |        0.122 |        0.214
       0.084 |        0.099 |        0.183
       0.050 |        0.057 |        0.107
       0.072 |        0.066 |        0.139
       0.072 |        0.082 |        0.153
       0.155 |        0.088 |        0.243
       0.247 |        0.059 |        0.306
       0.177 |        0.236 |        0.413
       0.078 |        0.069 |        0.148
       0.153 |        0.061 |        0.214
       0.073 |        0.164 |        0.236
       0.044 |        0.058 |        0.102
       0.072 |        0.061 |        0.133
       0.070 |        0.070 |        0.140
       0.072 |        0.095 |        0.167
       0.065 |        0.058 |        0.123
       0.154 |        0.061 |        0.215
       0.070 |        0.063 |        0.133
       0.183 |        0.070 |        0.253
       0.073 |        0.064 |        0.137
       0.086 |        0.126 |        0.212
       0.072 |        0.082 |        0.154
       0.181 |        0.101 |        0.282
       0.074 |        0.094 |        0.168
       0.073 |        0.094 |        0.167
       0.041 |        0.099 |        0.139
       0.050 |        0.063 |        0.113
       0.124 |        0.063 |        0.187
       0.202 |        0.062 |        0.265
       0.072 |        0.069 |        0.142
       0.071 |        0.065 |        0.135
       0.070 |        0.071 |        0.141
       0.045 |        0.211 |        0.256
       0.074 |        0.106 |        0.180
       0.112 |        0.075 |        0.186
       0.072 |        0.107 |        0.179
       0.127 |        0.098 |        0.224
       0.070 |        0.070 |        0.141
       0.070 |        0.089 |        0.159
       0.073 |        0.088 |        0.161
       0.173 |        0.072 |        0.245
       0.109 |        0.087 |        0.196
       0.072 |        0.075 |        0.147
       0.075 |        0.128 |        0.202
       0.186 |        0.257 |        0.443
       0.431 |        0.076 |        0.508
       0.280 |        0.079 |        0.359
       0.073 |        0.069 |        0.142
       0.028 |        0.083 |        0.111
       0.075 |        0.072 |        0.147
       0.084 |        0.105 |        0.189
       0.261 |        0.078 |        0.338
       0.182 |        0.071 |        0.253
       0.081 |        0.083 |        0.163
       0.028 |        0.226 |        0.254
       0.077 |        0.109 |        0.186
       0.072 |        0.070 |        0.141
       0.013 |        0.081 |        0.095
       0.076 |        0.072 |        0.147
       0.163 |        0.059 |        0.222
       0.073 |        0.097 |        0.170
       0.073 |        0.068 |        0.141
       0.078 |        0.077 |        0.154
       0.074 |        0.087 |        0.161
       0.188 |        0.084 |        0.272
       0.183 |        0.068 |        0.251
       0.232 |        0.059 |        0.292
       0.091 |        0.098 |        0.188
       0.225 |        0.056 |        0.280
       0.087 |        0.433 |        0.520
       0.140 |        0.099 |        0.239
       0.239 |        0.224 |        0.463
       0.080 |        0.091 |        0.170
       0.198 |        0.071 |        0.269
       0.075 |        0.072 |        0.147
       0.011 |        0.088 |        0.099
       0.130 |        0.093 |        0.223
       0.059 |        0.082 |        0.141
       0.073 |        0.088 |        0.162
       0.073 |        0.072 |        0.145
       0.070 |        0.075 |        0.145
       0.009 |        0.065 |        0.074
       0.067 |        0.085 |        0.153
       0.069 |        0.070 |        0.138
