  QueueTimes | ServiceTimes | SojournTimes

       0.102 |        0.100 |        0.201
       0.073 |        0.087 |        0.160
       0.117 |        0.072 |        0.189
       0.128 |        0.086 |        0.214
       0.077 |        0.099 |        0.175
       0.081 |        0.115 |        0.196
       0.080 |        0.091 |        0.171
       0.163 |        0.074 |        0.236
       0.078 |        0.074 |        0.152
       0.136 |        0.069 |        0.205
       0.074 |        0.083 |        0.157
       0.208 |        0.068 |        0.276
       0.129 |        0.098 |        0.227
       0.003 |        0.066 |        0.069
       0.072 |        0.070 |        0.141
       0.082 |        0.109 |        0.191
       0.149 |        0.058 |        0.208
       0.212 |        0.079 |        0.291
       0.074 |        0.073 |        0.147
       0.090 |        0.067 |        0.156
       0.033 |        0.079 |        0.112
       0.075 |        0.071 |        0.146
       0.188 |        0.134 |        0.321
       0.074 |        0.094 |        0.168
       0.073 |        0.075 |        0.148
       0.152 |        0.067 |        0.219
       0.073 |        0.067 |        0.140
       0.075 |        0.081 |        0.156
       0.158 |        0.093 |        0.251
       0.255 |        0.057 |        0.313
       0.184 |        0.235 |        0.418
       0.084 |        0.069 |        0.153
       0.161 |        0.059 |        0.220
       0.082 |        0.221 |        0.303
       0.139 |        0.062 |        0.201
       0.118 |        0.105 |        0.223
       0.072 |        0.077 |        0.149
       0.075 |        0.100 |        0.175
       0.074 |        0.061 |        0.134
       0.145 |        0.102 |        0.247
       0.071 |        0.069 |        0.140
       0.190 |        0.073 |        0.262
       0.084 |        0.108 |        0.192
       0.073 |        0.096 |        0.169
       0.072 |        0.081 |        0.153
       0.179 |        0.102 |        0.281
       0.072 |        0.097 |        0.169
       0.070 |        0.101 |        0.170
       0.044 |        0.089 |        0.132
       0.043 |        0.063 |        0.106
       0.120 |        0.064 |        0.183
       0.194 |        0.065 |        0.258
       0.071 |        0.069 |        0.141
       0.069 |        0.067 |        0.135
       0.069 |        0.072 |        0.141
       0.045 |        0.228 |        0.272
       0.073 |        0.099 |        0.171
       0.105 |        0.074 |        0.180
       0.072 |        0.104 |        0.176
       0.134 |        0.134 |        0.268
       0.072 |        0.067 |        0.139
       0.070 |        0.094 |        0.164
       0.073 |        0.087 |        0.160
       0.168 |        0.068 |        0.236
       0.094 |        0.080 |        0.174
       0.070 |        0.070 |        0.140
       0.072 |        0.082 |        0.154
       0.060 |        0.263 |        0.322
       0.299 |        0.079 |        0.378
       0.145 |        0.078 |        0.223
       0.083 |        0.107 |        0.190
       0.109 |        0.089 |        0.198
       0.039 |        0.068 |        0.107
       0.072 |        0.073 |        0.145
       0.188 |        0.085 |        0.273
       0.120 |        0.087 |        0.207
       0.075 |        0.083 |        0.158
       0.026 |        0.224 |        0.250
       0.072 |        0.096 |        0.169
       0.070 |        0.070 |        0.139
       0.014 |        0.078 |        0.093
       0.072 |        0.071 |        0.142
       0.159 |        0.061 |        0.220
       0.070 |        0.105 |        0.175
       0.072 |        0.070 |        0.141
       0.069 |        0.068 |        0.137
       0.076 |        0.101 |        0.177
       0.208 |        0.088 |        0.296
       0.210 |        0.072 |        0.282
       0.266 |        0.063 |        0.329
       0.072 |        0.065 |        0.137
       0.147 |        0.058 |        0.206
       0.078 |        0.391 |        0.469
       0.053 |        0.094 |        0.147
       0.145 |        0.214 |        0.359
       0.074 |        0.096 |        0.170
       0.196 |        0.067 |        0.263
       0.075 |        0.072 |        0.148
       0.012 |        0.088 |        0.100
       0.130 |        0.079 |        0.209
       0.046 |        0.083 |        0.128
       0.075 |        0.091 |        0.165
       0.082 |        0.110 |        0.191
       0.070 |        0.070 |        0.140
       0.168 |        0.066 |        0.234
       0.077 |        0.076 |        0.153
       0.064 |        0.065 |        0.129
       0.073 |        0.057 |        0.130
       0.029 |        0.079 |        0.109
       0.081 |        0.082 |        0.163
       0.077 |        0.070 |        0.147
       0.069 |        0.067 |        0.136
       0.075 |        0.084 |        0.160
       0.071 |        0.078 |        0.149
       0.089 |        0.184 |        0.273
       0.073 |        0.082 |        0.155
       0.135 |        0.121 |        0.256
       0.083 |        0.078 |        0.160
       0.071 |        0.096 |        0.167
       0.009 |        0.067 |        0.075
       0.075 |        0.066 |        0.141
       0.077 |        0.107 |        0.184
       0.075 |        0.066 |        0.141
       0.082 |        0.111 |        0.194
       0.147 |        0.089 |        0.236
       0.268 |        0.064 |        0.332
       0.074 |        0.091 |        0.165
       0.074 |        0.069 |        0.143
       0.184 |        0.089 |        0.273
       0.074 |        0.248 |        0.321
       0.233 |        0.064 |        0.297
       0.135 |        0.067 |        0.202
       0.186 |        0.056 |        0.243
       0.217 |        0.056 |        0.273
       0.125 |        0.078 |        0.203
       0.070 |        0.088 |        0.158
       0.102 |        0.084 |        0.186
       0.071 |        0.067 |        0.138
       0.076 |        0.064 |        0.139
       0.053 |        0.055 |        0.108
       0.126 |        0.056 |        0.183
       0.095 |        0.098 |        0.193
       0.081 |        0.090 |        0.171
       0.077 |        0.096 |        0.173
       0.087 |        0.059 |        0.146
       0.075 |        0.080 |        0.155
       0.073 |        0.065 |        0.138
       0.069 |        0.062 |        0.131
       0.069 |        0.072 |        0.142
       0.082 |        0.067 |        0.149
       0.069 |        0.242 |        0.311
       0.073 |        0.088 |        0.161
       0.076 |        0.068 |        0.143
       0.042 |        0.059 |        0.101
       0.012 |        0.088 |        0.101
       0.100 |        0.070 |        0.170
       0.159 |        0.167 |        0.326
       0.189 |        0.055 |        0.244
       0.242 |        0.054 |        0.296
       0.339 |        0.088 |        0.427
       0.076 |        0.079 |        0.155
       0.136 |        0.080 |        0.216
       0.130 |        0.080 |        0.210
       0.010 |        0.065 |        0.075
       0.071 |        0.086 |        0.158
       0.100 |        0.074 |        0.174
       0.081 |        0.095 |        0.176
       0.148 |        0.076 |        0.225
       0.075 |        0.068 |        0.142
       0.121 |        0.059 |        0.180
       0.075 |        1.541 |        1.616
       1.025 |        0.057 |        1.082
       0.947 |        0.054 |        1.001
       0.292 |        0.057 |        0.349
       0.072 |        0.073 |        0.145
       0.171 |        0.070 |        0.240
       0.114 |        0.081 |        0.194
       0.152 |        0.066 |        0.218
       0.088 |        0.077 |        0.166
       0.010 |        0.059 |        0.069
       0.071 |        0.214 |        0.286
       0.071 |        0.112 |        0.184
       0.127 |        0.123 |        0.250
       0.084 |        0.080 |        0.164
       0.084 |        0.103 |        0.187
       0.237 |        0.084 |        0.322
       0.071 |        0.101 |        0.173
       0.071 |        0.074 |        0.145
       0.173 |        0.106 |        0.279
       0.074 |        0.069 |        0.143
       0.138 |        0.059 |        0.197
       0.203 |        0.096 |        0.299
       0.071 |        0.082 |        0.153
       0.155 |        0.064 |        0.219
       0.169 |        0.061 |        0.230
       0.069 |        0.072 |        0.141
       0.069 |        0.087 |        0.156
       0.087 |        0.133 |        0.221
       0.157 |        0.065 |        0.222
       0.189 |        0.085 |        0.274
       0.099 |        0.106 |        0.205
       0.265 |        0.071 |        0.336
       0.367 |        0.089 |        0.456
       0.148 |        0.081 |        0.229
       0.211 |        0.213 |        0.424
       0.096 |        0.091 |        0.187
       0.066 |        0.078 |        0.144
       0.082 |        0.124 |        0.205
       0.073 |        0.187 |        0.260
       0.176 |        0.074 |        0.250
       0.200 |        0.064 |        0.265
       0.072 |        0.071 |        0.143
       0.157 |        0.056 |        0.213
       0.117 |        0.083 |        0.200
       0.071 |        0.064 |        0.135
       0.146 |        0.074 |        0.220
       0.040 |        0.063 |        0.103
       0.071 |        0.065 |        0.136
       0.069 |        0.075 |        0.144
       0.070 |        0.067 |        0.137
       0.098 |        0.058 |        0.156
       0.074 |        0.087 |        0.161
       0.144 |        0.058 |        0.202
       0.071 |        0.060 |        0.131
       0.027 |        0.078 |        0.105
       0.142 |        0.058 |        0.199
       0.148 |        0.060 |        0.208
       0.091 |        0.108 |        0.199
       0.077 |        0.100 |        0.177
       0.131 |        0.063 |        0.194
       0.072 |        0.067 |        0.139
       0.025 |        0.181 |        0.205
       0.073 |        0.077 |        0.150
       0.069 |        0.069 |        0.138
       0.089 |        0.081 |        0.170
       0.188 |        0.062 |        0.250
       0.085 |        0.100 |        0.184
       0.098 |        0.067 |        0.165
       0.071 |        0.063 |        0.134
       0.069 |        0.065 |        0.134
       0.068 |        0.063 |        0.132
       0.071 |        0.108 |        0.179
       0.071 |        0.088 |        0.159
       0.021 |        0.085 |        0.106
       0.168 |        0.077 |        0.246
       0.163 |        0.079 |        0.242
       0.102 |        0.080 |        0.182
       0.030 |        0.086 |        0.116
       0.137 |        0.086 |        0.223
       0.069 |        0.076 |        0.145
       0.073 |        0.071 |        0.143
       0.001 |        0.055 |        0.057
       0.073 |        0.063 |        0.136
       0.069 |        0.063 |        0.133
       0.171 |        0.075 |        0.246
       0.266 |        0.085 |        0.351
       0.367 |        0.061 |        0.428
