  QueueTimes | ServiceTimes | SojournTimes

       0.068 |        0.079 |        0.147
       0.075 |        0.075 |        0.151
       0.126 |        0.074 |        0.200
       0.290 |        0.089 |        0.379
       0.045 |        0.070 |        0.115
       0.043 |        0.084 |        0.127
       0.461 |        0.119 |        0.580
       0.176 |        0.163 |        0.338
       0.150 |        0.112 |        0.262
       0.143 |        0.088 |        0.231
       0.172 |        0.076 |        0.248
       0.165 |        0.170 |        0.335
       0.149 |        0.119 |        0.268
       0.220 |        0.082 |        0.302
       0.073 |        0.121 |        0.194
       0.070 |        0.097 |        0.167
       0.073 |        0.076 |        0.149
       0.124 |        0.071 |        0.195
       0.138 |        0.084 |        0.222
       0.072 |        0.087 |        0.159
       0.073 |        0.072 |        0.145
       0.074 |        0.072 |        0.146
       0.072 |        0.083 |        0.155
       0.081 |        0.124 |        0.206
       0.078 |        0.084 |        0.162
       0.074 |        0.075 |        0.149
       0.078 |        0.084 |        0.162
       0.076 |        0.098 |        0.174
       0.076 |        0.097 |        0.173
       0.071 |        0.085 |        0.156
       0.157 |        0.078 |        0.236
       0.091 |        0.119 |        0.210
       0.074 |        0.071 |        0.145
       0.070 |        0.084 |        0.154
       0.074 |        0.121 |        0.196
       0.071 |        0.088 |        0.158
       0.072 |        0.073 |        0.145
       0.072 |        0.640 |        0.712
       0.072 |        0.126 |        0.199
       0.147 |        0.079 |        0.226
       0.067 |        0.072 |        0.140
       0.230 |        0.089 |        0.319
       0.075 |        0.633 |        0.708
       0.071 |        0.072 |        0.143
       0.074 |        0.090 |        0.163
       0.074 |        0.087 |        0.161
       0.076 |        0.084 |        0.160
       0.071 |        0.070 |        0.141
       0.073 |        0.086 |        0.159
       0.074 |        0.074 |        0.148
       0.101 |        0.083 |        0.184
       0.117 |        0.140 |        0.256
       0.128 |        0.086 |        0.214
       0.160 |        0.088 |        0.248
       0.069 |        0.087 |        0.157
       0.076 |        0.080 |        0.156
       0.081 |        0.126 |        0.207
       0.071 |        0.141 |        0.212
       0.070 |        0.077 |        0.146
       0.072 |        0.086 |        0.158
       0.075 |        0.097 |        0.171
       0.121 |        0.079 |        0.199
       0.072 |        0.072 |        0.144
       0.135 |        0.140 |        0.275
       0.083 |        0.167 |        0.250
       0.146 |        0.086 |        0.232
       0.091 |        0.090 |        0.181
       0.080 |        0.138 |        0.218
       0.146 |        0.100 |        0.247
       0.205 |        0.079 |        0.283
       0.139 |        0.117 |        0.256
       0.050 |        0.100 |        0.150
       0.166 |        0.115 |        0.281
       0.150 |        0.179 |        0.329
       0.073 |        0.124 |        0.197
       0.073 |        0.086 |        0.159
       0.076 |        0.115 |        0.191
       0.076 |        0.101 |        0.177
       0.089 |        0.106 |        0.194
       0.074 |        0.076 |        0.150
       0.073 |        0.095 |        0.168
       0.128 |        0.089 |        0.217
       0.159 |        0.124 |        0.282
       0.085 |        0.111 |        0.196
       0.119 |        0.172 |        0.290
       0.081 |        0.128 |        0.209
       0.075 |        0.094 |        0.168
       0.076 |        0.097 |        0.173
       0.071 |        0.091 |        0.162
       0.075 |        0.102 |        0.178
       0.077 |        0.171 |        0.247
       0.075 |        0.078 |        0.153
       0.074 |        0.081 |        0.155
       0.071 |        0.083 |        0.155
       0.072 |        0.087 |        0.160
       0.073 |        0.088 |        0.161
       0.073 |        0.090 |        0.163
       0.074 |        0.124 |        0.197
       0.072 |        0.091 |        0.163
       0.073 |        0.649 |        0.721
       0.073 |        0.177 |        0.250
       0.126 |        0.114 |        0.240
       0.075 |        0.177 |        0.252
       0.096 |        0.093 |        0.189
       0.069 |        0.085 |        0.154
       0.144 |        0.071 |        0.215
       0.072 |        0.081 |        0.153
       0.072 |        0.089 |        0.161
       0.072 |        0.088 |        0.160
       0.074 |        0.124 |        0.198
       0.081 |        0.117 |        0.198
       0.071 |        0.149 |        0.220
       0.072 |        0.090 |        0.162
       0.083 |        0.137 |        0.220
       0.072 |        0.077 |        0.148
       0.040 |        0.164 |        0.204
       0.074 |        0.078 |        0.152
       0.096 |        0.113 |        0.209
       0.179 |        0.140 |        0.318
       0.038 |        0.616 |        0.654
       0.200 |        0.090 |        0.289
       0.091 |        0.153 |        0.244
       0.162 |        0.164 |        0.326
       0.119 |        0.084 |        0.203
       0.072 |        0.083 |        0.155
       0.071 |        0.079 |        0.151
       0.128 |        0.100 |        0.228
       0.075 |        0.145 |        0.219
       0.071 |        0.167 |        0.238
       0.026 |        0.112 |        0.138
       0.124 |        0.180 |        0.304
       0.039 |        0.081 |        0.120
       0.160 |        0.094 |        0.254
       0.131 |        0.090 |        0.222
       0.146 |        0.121 |        0.267
       0.084 |        0.091 |        0.175
       0.073 |        0.118 |        0.191
       0.071 |        0.118 |        0.190
       0.124 |        0.092 |        0.216
       0.073 |        0.078 |        0.152
       0.073 |        0.073 |        0.146
       0.107 |        0.083 |        0.191
       0.041 |        0.115 |        0.156
       0.084 |        0.186 |        0.270
       0.234 |        0.135 |        0.369
       0.070 |        0.130 |        0.200
       0.082 |        0.128 |        0.210
       0.153 |        0.125 |        0.278
       0.074 |        0.088 |        0.161
       0.068 |        0.088 |        0.156
       0.076 |        0.091 |        0.167
       0.083 |        0.090 |        0.173
       0.076 |        0.102 |        0.177
       0.070 |        0.086 |        0.156
       0.073 |        0.097 |        0.169
       0.074 |        0.161 |        0.235
       0.081 |        0.134 |        0.214
       0.070 |        0.102 |        0.172
       0.118 |        0.118 |        0.235
       0.082 |        0.124 |        0.205
       0.091 |        0.088 |        0.179
       0.143 |        0.119 |        0.262
       0.044 |        0.132 |        0.176
       0.075 |        0.079 |        0.154
       0.071 |        0.123 |        0.195
       0.078 |        0.103 |        0.181
       0.072 |        0.094 |        0.166
       0.076 |        0.081 |        0.157
       0.097 |        0.123 |        0.220
       0.074 |        0.186 |        0.260
       0.078 |        0.089 |        0.166
       0.122 |        0.132 |        0.254
       0.073 |        0.106 |        0.179
       0.073 |        0.099 |        0.172
       0.073 |        0.074 |        0.147
       0.069 |        0.082 |        0.151
       0.073 |        0.131 |        0.204
       0.103 |        0.121 |        0.224
       0.171 |        0.696 |        0.866
       0.276 |        0.141 |        0.417
       0.073 |        0.092 |        0.165
       0.102 |        0.639 |        0.742
       0.072 |        0.092 |        0.164
       0.076 |        0.096 |        0.171
       0.053 |        0.621 |        0.674
       0.074 |        0.092 |        0.166
       0.071 |        0.085 |        0.156
       0.072 |        0.125 |        0.197
       0.071 |        0.087 |        0.158
       0.073 |        0.091 |        0.164
       0.056 |        0.090 |        0.145
       0.075 |        0.087 |        0.162
       0.095 |        0.079 |        0.173
       0.131 |        0.077 |        0.208
       0.215 |        0.090 |        0.305
       0.137 |        0.089 |        0.226
       0.145 |        0.098 |        0.243
       0.112 |        0.140 |        0.252
       0.120 |        0.118 |        0.238
       0.089 |        0.130 |        0.219
       0.073 |        0.096 |        0.169
       0.073 |        0.114 |        0.186
       0.073 |        0.090 |        0.163
       0.073 |        0.080 |        0.153
       0.099 |        0.069 |        0.168
       0.173 |        0.094 |        0.267
       0.234 |        0.088 |        0.321
       0.073 |        0.080 |        0.154
       0.072 |        0.099 |        0.171
       0.080 |        0.128 |        0.208
       0.146 |        0.085 |        0.231
       0.182 |        0.099 |        0.281
       0.073 |        0.090 |        0.162
       0.074 |        0.086 |        0.160
       0.074 |        0.114 |        0.187
       0.074 |        0.103 |        0.178
       0.246 |        0.096 |        0.341
       0.087 |        0.098 |        0.185
       0.221 |        0.163 |        0.385
       0.186 |        0.274 |        0.460
       0.131 |        0.164 |        0.295
       0.072 |        0.092 |        0.165
       0.069 |        0.094 |        0.163
       0.076 |        0.100 |        0.177
       0.085 |        0.079 |        0.164
       0.176 |        0.099 |        0.276
       0.072 |        0.626 |        0.698
       0.137 |        0.100 |        0.237
       0.072 |        0.092 |        0.165
       0.073 |        0.082 |        0.156
       0.076 |        0.087 |        0.164
       0.072 |        0.093 |        0.165
       0.074 |        0.074 |        0.149
       0.078 |        0.088 |        0.165
       0.085 |        0.122 |        0.207
       0.084 |        0.147 |        0.231
       0.071 |        0.089 |        0.160
       0.074 |        0.100 |        0.174
       0.146 |        0.093 |        0.239
       0.074 |        0.107 |        0.181
       0.071 |        0.086 |        0.157
       0.104 |        0.093 |        0.198
       0.113 |        0.089 |        0.202
       0.072 |        0.090 |        0.162
       0.070 |        0.138 |        0.208
       0.071 |        0.088 |        0.159
       0.083 |        0.130 |        0.213
       0.074 |        0.094 |        0.167
       0.070 |        0.083 |        0.153
       0.073 |        0.102 |        0.175
       0.133 |        0.084 |        0.217
       0.070 |        0.087 |        0.157
       0.074 |        0.077 |        0.151
       0.086 |        0.128 |        0.214
       0.079 |        0.094 |        0.173
       0.073 |        0.075 |        0.148
       0.083 |        0.132 |        0.215
       0.162 |        0.079 |        0.241
       0.122 |        0.078 |        0.201
       0.121 |        0.101 |        0.223
       0.072 |        0.097 |        0.169
       0.071 |        0.074 |        0.145
       0.072 |        0.080 |        0.152
       0.071 |        0.073 |        0.144
       0.071 |        0.194 |        0.265
       0.085 |        0.126 |        0.211
       0.209 |        0.088 |        0.297
       0.322 |        0.094 |        0.416
       0.045 |        0.075 |        0.120
       0.138 |        0.082 |        0.219
       0.186 |        0.084 |        0.270
       0.074 |        0.084 |        0.157
       0.070 |        0.077 |        0.147
       0.070 |        0.095 |        0.166
       0.073 |        0.088 |        0.161
       0.074 |        0.080 |        0.155
       0.074 |        0.157 |        0.230
       0.071 |        0.089 |        0.160
       0.116 |        0.100 |        0.216
       0.111 |        0.174 |        0.286
       0.070 |        0.080 |        0.150
       0.072 |        0.096 |        0.168
       0.072 |        0.096 |        0.169
       0.133 |        0.081 |        0.214
       0.074 |        0.084 |        0.158
       0.070 |        0.138 |        0.208
       0.108 |        0.128 |        0.236
       0.111 |        0.081 |        0.192
       0.042 |        0.121 |        0.163
       0.075 |        0.106 |        0.182
       0.076 |        0.106 |        0.182
       0.073 |        0.131 |        0.204
       0.158 |        0.219 |        0.377
       0.130 |        0.175 |        0.305
       0.135 |        0.078 |        0.213
       0.007 |        0.090 |        0.097
       0.098 |        0.086 |        0.184
       0.398 |        0.195 |        0.593
       0.072 |        0.095 |        0.167
       0.097 |        0.173 |        0.271
       0.071 |        0.140 |        0.212
       0.140 |        0.646 |        0.786
       0.072 |        0.082 |        0.154
       0.070 |        0.089 |        0.159
       0.071 |        0.090 |        0.161
       0.076 |        0.082 |        0.158
       0.076 |        0.118 |        0.194
       0.085 |        0.132 |        0.217
       0.072 |        0.146 |        0.218
       0.073 |        0.086 |        0.160
       0.072 |        0.081 |        0.154
       0.073 |        0.100 |        0.173
       0.071 |        0.093 |        0.165
       0.074 |        0.121 |        0.195
       0.076 |        0.087 |        0.163
       0.070 |        0.082 |        0.152
       0.071 |        0.128 |        0.199
       0.125 |        0.112 |        0.237
       0.073 |        0.081 |        0.153
       0.071 |        0.088 |        0.159
       0.071 |        0.088 |        0.159
       0.090 |        0.090 |        0.180
       0.047 |        0.182 |        0.228
       0.073 |        0.134 |        0.207
       0.071 |        0.088 |        0.159
       0.075 |        0.335 |        0.410
       0.028 |        0.084 |        0.112
       0.131 |        0.111 |        0.242
       0.070 |        0.091 |        0.161
       0.073 |        0.082 |        0.155
       0.127 |        0.081 |        0.208
       0.071 |        0.089 |        0.160
       0.103 |        0.096 |        0.199
       0.179 |        0.082 |        0.261
       0.071 |        0.087 |        0.158
       0.117 |        0.103 |        0.220
       0.080 |        0.123 |        0.204
       0.073 |        0.084 |        0.157
       0.070 |        0.075 |        0.145
       0.072 |        0.073 |        0.144
       0.074 |        0.121 |        0.195
       0.078 |        0.177 |        0.255
       0.042 |        0.104 |        0.146
       0.083 |        0.157 |        0.240
       0.211 |        0.125 |        0.336
       0.074 |        0.090 |        0.164
       0.124 |        0.108 |        0.232
       0.070 |        0.083 |        0.153
       0.073 |        0.084 |        0.157
       0.073 |        0.100 |        0.174
       0.106 |        0.090 |        0.196
