  QueueTimes | ServiceTimes | SojournTimes

       0.129 |        0.507 |        0.636
       0.139 |        0.945 |        1.084
       0.797 |        0.572 |        1.369
       0.159 |        0.513 |        0.672
       0.674 |        0.503 |        1.177
       0.154 |        0.624 |        0.778
       0.523 |        0.510 |        1.033
       0.137 |        0.615 |        0.752
       0.181 |        1.015 |        1.196
       0.135 |        0.801 |        0.936
       0.133 |        0.633 |        0.766
       0.130 |        0.626 |        0.756
       0.128 |        0.540 |        0.668
       0.139 |        0.802 |        0.941
       0.115 |        0.607 |        0.722
       0.715 |        0.548 |        1.263
       1.215 |        0.529 |        1.744
       1.625 |        0.573 |        2.199
       2.100 |        0.511 |        2.611
       2.432 |        0.496 |        2.928
       1.248 |        0.499 |        1.747
       1.804 |        0.494 |        2.299
       0.137 |        0.580 |        0.716
       0.128 |        0.576 |        0.704
       0.423 |        0.500 |        0.923
       0.627 |        0.502 |        1.128
       0.999 |        0.497 |        1.496
       0.136 |        0.514 |        0.650
       0.704 |        0.501 |        1.205
       0.125 |        0.527 |        0.652
       0.122 |        0.514 |        0.636
       0.165 |        0.519 |        0.683
       0.135 |        0.579 |        0.713
       0.435 |        0.513 |        0.948
       0.444 |        0.502 |        0.946
       0.706 |        0.502 |        1.208
       0.147 |        0.880 |        1.027
       0.402 |        0.593 |        0.994
       0.705 |        0.510 |        1.215
       1.025 |        0.498 |        1.523
       1.128 |        0.492 |        1.620
       0.130 |        0.518 |        0.648
       0.145 |        0.951 |        1.096
       0.647 |        0.587 |        1.234
       0.129 |        0.569 |        0.698
       0.174 |        0.819 |        0.993
       1.147 |        0.585 |        1.732
       1.510 |        0.521 |        2.031
       1.132 |        0.507 |        1.639
       0.140 |        0.658 |        0.798
       0.157 |        1.017 |        1.174
       0.616 |        0.643 |        1.260
       0.127 |        0.522 |        0.649
       0.134 |        0.653 |        0.787
       0.149 |        0.891 |        1.039
       0.136 |        0.845 |        0.980
       0.135 |        0.821 |        0.955
       0.133 |        0.804 |        0.937
       0.564 |        0.704 |        1.268
       0.106 |        0.766 |        0.872
       0.138 |        0.827 |        0.964
       0.297 |        0.595 |        0.892
       0.563 |        0.520 |        1.083
       0.177 |        0.560 |        0.736
       0.135 |        0.618 |        0.753
       0.539 |        0.515 |        1.054
       1.121 |        0.544 |        1.666
       1.542 |        0.510 |        2.051
       1.966 |        0.534 |        2.500
       0.170 |        0.859 |        1.029
       0.677 |        0.565 |        1.242
       0.098 |        0.678 |        0.777
       0.132 |        0.604 |        0.736
       0.079 |        0.703 |        0.783
       0.143 |        0.829 |        0.971
       0.136 |        0.854 |        0.990
       0.124 |        0.669 |        0.793
       0.353 |        0.523 |        0.876
       0.133 |        0.614 |        0.747
       0.873 |        0.573 |        1.446
       1.528 |        0.543 |        2.071
       0.141 |        0.502 |        0.643
       0.397 |        0.508 |        0.904
       0.173 |        0.526 |        0.699
       0.755 |        0.509 |        1.264
       0.143 |        0.851 |        0.994
       0.127 |        0.663 |        0.791
       0.575 |        0.524 |        1.100
       0.984 |        0.502 |        1.485
       0.112 |        0.495 |        0.607
       0.169 |        0.521 |        0.690
       0.125 |        0.509 |        0.634
       0.646 |        0.500 |        1.146
       0.132 |        0.742 |        0.874
       0.125 |        0.664 |        0.789
       0.125 |        0.550 |        0.675
       0.130 |        0.613 |        0.743
       0.114 |        0.534 |        0.648
       0.157 |        0.514 |        0.671
       0.120 |        0.509 |        0.629
       0.288 |        0.504 |        0.792
       0.652 |        0.498 |        1.150
       0.360 |        0.516 |        0.876
       0.127 |        0.529 |        0.656
       0.087 |        0.524 |        0.612
       0.478 |        0.506 |        0.985
       0.137 |        0.806 |        0.944
       0.563 |        0.558 |        1.121
       0.123 |        0.517 |        0.640
       0.123 |        0.557 |        0.680
       0.142 |        0.577 |        0.718
       0.095 |        0.570 |        0.665
       0.130 |        0.565 |        0.695
       0.749 |        0.601 |        1.350
       0.177 |        0.852 |        1.029
       0.132 |        0.769 |        0.901
       0.138 |        0.651 |        0.790
       0.125 |        0.538 |        0.662
       0.638 |        0.507 |        1.145
       0.344 |        0.497 |        0.841
       0.123 |        0.514 |        0.637
       0.153 |        0.953 |        1.106
       0.126 |        0.738 |        0.864
       0.119 |        0.633 |        0.752
       0.124 |        0.532 |        0.656
       0.125 |        0.520 |        0.646
       0.133 |        0.582 |        0.715
       0.131 |        0.727 |        0.858
       0.122 |        0.528 |        0.650
       0.141 |        0.521 |        0.663
       0.727 |        0.498 |        1.225
       0.122 |        0.512 |        0.634
       0.490 |        0.512 |        1.002
       0.130 |        0.581 |        0.710
       0.127 |        0.546 |        0.673
       0.124 |        0.530 |        0.654
       0.123 |        0.540 |        0.663
       0.569 |        0.511 |        1.081
       0.135 |        0.569 |        0.703
       0.110 |        0.511 |        0.621
       0.137 |        0.590 |        0.727
       0.132 |        0.567 |        0.699
       0.128 |        0.628 |        0.756
       0.125 |        0.539 |        0.664
       0.637 |        0.510 |        1.147
       0.125 |        0.537 |        0.662
       0.133 |        0.564 |        0.697
       0.131 |        0.518 |        0.649
       0.127 |        0.548 |        0.676
       0.147 |        1.012 |        1.159
       0.132 |        0.714 |        0.846
       0.123 |        0.524 |        0.647
       0.686 |        0.513 |        1.199
       0.669 |        0.507 |        1.176
       0.039 |        0.531 |        0.571
       0.147 |        0.794 |        0.942
       0.617 |        0.674 |        1.290
       0.114 |        0.576 |        0.691
       0.025 |        0.515 |        0.540
       0.127 |        0.545 |        0.672
       0.589 |        0.533 |        1.122
       1.052 |        0.508 |        1.560
       0.803 |        0.598 |        1.401
       0.893 |        0.520 |        1.413
       0.459 |        0.504 |        0.963
       0.135 |        0.606 |        0.740
       0.135 |        0.839 |        0.975
       1.047 |        0.565 |        1.612
       0.125 |        0.531 |        0.656
       0.279 |        0.500 |        0.779
       0.124 |        0.516 |        0.640
       0.151 |        0.513 |        0.664
       0.124 |        0.523 |        0.647
       0.448 |        0.507 |        0.955
       0.139 |        0.656 |        0.795
       0.126 |        0.571 |        0.697
       0.228 |        0.556 |        0.783
       0.133 |        0.572 |        0.705
       0.133 |        0.700 |        0.832
       0.123 |        0.567 |        0.691
       0.121 |        0.529 |        0.651
       0.133 |        0.535 |        0.668
       0.121 |        0.532 |        0.653
       0.139 |        0.871 |        1.010
       0.142 |        0.648 |        0.790
       0.126 |        0.557 |        0.683
       0.263 |        0.524 |        0.787
       0.381 |        0.516 |        0.897
       0.129 |        0.547 |        0.675
       0.650 |        0.518 |        1.168
       0.987 |        0.519 |        1.506
       0.135 |        0.704 |        0.839
       0.470 |        0.517 |        0.987
       0.133 |        0.541 |        0.674
       0.149 |        0.836 |        0.986
       0.135 |        0.796 |        0.931
       0.131 |        0.716 |        0.847
       0.132 |        0.756 |        0.887
       0.126 |        0.639 |        0.765
       0.128 |        0.568 |        0.696
       0.116 |        0.528 |        0.644
       0.123 |        0.526 |        0.649
       0.654 |        0.515 |        1.168
       1.240 |        0.530 |        1.770
       1.545 |        0.510 |        2.055
       0.827 |        0.511 |        1.338
       1.376 |        0.519 |        1.894
       0.819 |        0.518 |        1.337
       0.155 |        0.969 |        1.124
       0.124 |        0.645 |        0.769
       0.127 |        0.536 |        0.663
       0.131 |        0.538 |        0.669
       0.313 |        0.520 |        0.833
       0.132 |        0.616 |        0.748
       0.127 |        0.639 |        0.766
       0.848 |        0.547 |        1.395
       0.141 |        0.824 |        0.966
       0.144 |        0.961 |        1.105
       0.603 |        0.583 |        1.185
       0.128 |        0.533 |        0.661
       0.124 |        0.624 |        0.749
       0.810 |        0.639 |        1.449
       0.586 |        0.525 |        1.111
       0.945 |        0.518 |        1.463
       0.152 |        0.870 |        1.022
       1.146 |        0.587 |        1.734
