  QueueTimes | ServiceTimes | SojournTimes

       0.138 |        0.078 |        0.216
       0.073 |        0.077 |        0.150
       0.099 |        0.062 |        0.161
       0.092 |        0.077 |        0.169
       0.082 |        0.127 |        0.209
       0.073 |        0.070 |        0.143
       0.068 |        0.117 |        0.185
       0.206 |        0.085 |        0.291
       0.073 |        0.075 |        0.148
       0.131 |        0.068 |        0.199
       0.078 |        0.084 |        0.162
       0.213 |        0.076 |        0.289
       0.142 |        0.091 |        0.233
       0.009 |        0.067 |        0.077
       0.083 |        0.104 |        0.187
       0.075 |        0.067 |        0.142
       0.067 |        0.057 |        0.124
       0.127 |        0.083 |        0.210
       0.071 |        0.073 |        0.144
       0.087 |        0.066 |        0.153
       0.029 |        0.071 |        0.100
       0.074 |        0.071 |        0.144
       0.168 |        0.094 |        0.262
       0.073 |        0.099 |        0.172
       0.084 |        0.100 |        0.184
       0.045 |        0.060 |        0.104
       0.055 |        0.070 |        0.125
       0.069 |        0.081 |        0.149
       0.153 |        0.091 |        0.243
       0.250 |        0.060 |        0.310
       0.183 |        0.224 |        0.407
       0.077 |        0.072 |        0.149
       0.156 |        0.065 |        0.221
       0.073 |        0.173 |        0.247
       0.054 |        0.062 |        0.116
       0.070 |        0.065 |        0.135
       0.071 |        0.074 |        0.144
       0.073 |        0.105 |        0.177
       0.079 |        0.066 |        0.144
       0.007 |        0.058 |        0.065
       0.072 |        0.071 |        0.142
       0.195 |        0.075 |        0.271
       0.074 |        0.071 |        0.145
       0.075 |        0.094 |        0.169
       0.074 |        0.079 |        0.153
       0.178 |        0.094 |        0.272
       0.073 |        0.095 |        0.168
       0.070 |        0.092 |        0.162
       0.035 |        0.140 |        0.175
       0.115 |        0.101 |        0.216
       0.222 |        0.065 |        0.288
       0.293 |        0.063 |        0.356
       0.149 |        0.064 |        0.214
       0.074 |        0.064 |        0.138
       0.069 |        0.069 |        0.137
       0.035 |        0.240 |        0.275
       0.073 |        0.099 |        0.171
       0.098 |        0.068 |        0.166
       0.070 |        0.085 |        0.155
       0.093 |        0.089 |        0.182
       0.042 |        0.063 |        0.105
       0.084 |        0.129 |        0.213
       0.071 |        0.083 |        0.155
       0.162 |        0.068 |        0.230
       0.089 |        0.081 |        0.169
       0.071 |        0.069 |        0.140
       0.051 |        0.115 |        0.166
       0.072 |        0.184 |        0.255
       0.200 |        0.070 |        0.270
       0.033 |        0.078 |        0.111
       0.075 |        0.067 |        0.142
       0.023 |        0.082 |        0.105
       0.071 |        0.063 |        0.134
       0.083 |        0.096 |        0.179
       0.244 |        0.081 |        0.325
       0.169 |        0.073 |        0.243
       0.085 |        0.116 |        0.201
       0.089 |        0.247 |        0.336
       0.071 |        0.109 |        0.180
       0.080 |        0.104 |        0.184
       0.087 |        0.089 |        0.177
       0.085 |        0.104 |        0.189
       0.234 |        0.060 |        0.293
       0.071 |        0.096 |        0.167
       0.069 |        0.066 |        0.135
       0.051 |        0.079 |        0.130
       0.072 |        0.086 |        0.158
       0.185 |        0.088 |        0.273
       0.184 |        0.072 |        0.256
       0.239 |        0.060 |        0.298
       0.071 |        0.064 |        0.134
       0.141 |        0.056 |        0.196
       0.080 |        0.407 |        0.488
       0.097 |        0.091 |        0.187
       0.183 |        0.214 |        0.397
       0.074 |        0.082 |        0.156
       0.179 |        0.065 |        0.244
       0.071 |        0.067 |        0.139
       0.165 |        0.087 |        0.252
       0.279 |        0.084 |        0.363
       0.195 |        0.082 |        0.277
       0.032 |        0.084 |        0.116
       0.069 |        0.067 |        0.136
       0.098 |        0.113 |        0.211
       0.108 |        0.068 |        0.176
       0.024 |        0.084 |        0.109
       0.025 |        0.072 |        0.097
       0.048 |        0.063 |        0.111
       0.015 |        0.090 |        0.105
       0.085 |        0.088 |        0.173
       0.075 |        0.074 |        0.148
       0.069 |        0.072 |        0.142
       0.073 |        0.089 |        0.162
       0.075 |        0.083 |        0.159
       0.105 |        0.197 |        0.302
       0.070 |        0.094 |        0.164
       0.070 |        0.086 |        0.156
       0.071 |        0.070 |        0.142
       0.069 |        0.083 |        0.152
       0.169 |        0.072 |        0.241
       0.073 |        0.070 |        0.143
       0.081 |        0.131 |        0.212
       0.075 |        0.065 |        0.140
       0.078 |        0.090 |        0.167
       0.120 |        0.084 |        0.204
       0.238 |        0.064 |        0.302
       0.071 |        0.089 |        0.160
       0.072 |        0.069 |        0.141
       0.186 |        0.104 |        0.290
       0.071 |        0.289 |        0.360
       0.272 |        0.062 |        0.334
       0.176 |        0.063 |        0.240
       0.224 |        0.055 |        0.279
       0.249 |        0.055 |        0.304
       0.155 |        0.078 |        0.232
       0.038 |        0.126 |        0.164
       0.137 |        0.096 |        0.233
       0.083 |        0.102 |        0.185
       0.070 |        0.063 |        0.134
       0.047 |        0.055 |        0.103
       0.126 |        0.060 |        0.186
       0.069 |        0.060 |        0.130
       0.155 |        0.090 |        0.245
       0.074 |        0.094 |        0.168
       0.081 |        0.059 |        0.140
       0.071 |        0.077 |        0.148
       0.072 |        0.063 |        0.134
       0.069 |        0.061 |        0.129
       0.069 |        0.064 |        0.133
       0.070 |        0.065 |        0.135
       0.068 |        0.202 |        0.270
       0.089 |        0.089 |        0.178
       0.070 |        0.066 |        0.136
       0.033 |        0.058 |        0.091
       0.169 |        0.090 |        0.259
       0.259 |        0.070 |        0.329
       0.317 |        0.157 |        0.475
       0.338 |        0.071 |        0.409
       0.407 |        0.055 |        0.462
       0.505 |        0.079 |        0.584
       0.071 |        0.072 |        0.143
       0.124 |        0.077 |        0.201
       0.115 |        0.077 |        0.193
       0.162 |        0.079 |        0.241
       0.071 |        0.084 |        0.156
       0.098 |        0.079 |        0.177
       0.071 |        0.063 |        0.134
       0.080 |        0.072 |        0.152
       0.039 |        0.071 |        0.110
       0.093 |        0.060 |        0.152
       0.071 |        1.602 |        1.673
       1.085 |        0.063 |        1.148
       1.013 |        0.055 |        1.069
       0.360 |        0.059 |        0.419
       0.071 |        0.074 |        0.145
       0.171 |        0.070 |        0.242
       0.115 |        0.078 |        0.194
       0.151 |        0.071 |        0.222
       0.069 |        0.077 |        0.147
       0.159 |        0.065 |        0.224
       0.006 |        0.205 |        0.211
       0.071 |        0.095 |        0.166
       0.095 |        0.075 |        0.170
       0.069 |        0.066 |        0.134
       0.039 |        0.066 |        0.106
       0.123 |        0.076 |        0.198
       0.073 |        0.095 |        0.168
       0.083 |        0.110 |        0.193
       0.255 |        0.099 |        0.354
       0.083 |        0.109 |        0.192
       0.233 |        0.059 |        0.292
       0.297 |        0.091 |        0.388
       0.075 |        0.084 |        0.159
       0.164 |        0.066 |        0.230
       0.179 |        0.058 |        0.237
       0.080 |        0.119 |        0.199
       0.072 |        0.092 |        0.164
       0.071 |        0.097 |        0.169
       0.088 |        0.070 |        0.158
       0.125 |        0.087 |        0.212
       0.071 |        0.068 |        0.139
       0.166 |        0.067 |        0.234
       0.264 |        0.085 |        0.349
       0.039 |        0.082 |        0.121
       0.104 |        0.220 |        0.324
       0.072 |        0.088 |        0.159
       0.035 |        0.079 |        0.114
       0.070 |        0.086 |        0.156
       0.069 |        0.159 |        0.228
       0.153 |        0.073 |        0.226
       0.178 |        0.063 |        0.240
       0.071 |        0.070 |        0.141
       0.158 |        0.057 |        0.215
       0.120 |        0.083 |        0.203
       0.072 |        0.068 |        0.140
       0.151 |        0.073 |        0.224
       0.045 |        0.064 |        0.109
       0.094 |        0.068 |        0.162
       0.072 |        0.078 |        0.149
       0.077 |        0.076 |        0.153
       0.118 |        0.060 |        0.179
       0.072 |        0.096 |        0.168
       0.153 |        0.061 |        0.214
       0.072 |        0.065 |        0.138
       0.035 |        0.086 |        0.121
       0.159 |        0.059 |        0.218
       0.169 |        0.061 |        0.230
       0.083 |        0.110 |        0.193
       0.075 |        0.075 |        0.150
       0.075 |        0.068 |        0.144
       0.072 |        0.069 |        0.141
       0.031 |        0.227 |        0.258
       0.070 |        0.089 |        0.159
       0.070 |        0.076 |        0.146
       0.101 |        0.090 |        0.191
       0.214 |        0.073 |        0.288
       0.073 |        0.068 |        0.141
       0.069 |        0.067 |        0.137
       0.070 |        0.067 |        0.137
       0.071 |        0.070 |        0.141
       0.071 |        0.070 |        0.141
       0.070 |        0.100 |        0.170
       0.071 |        0.091 |        0.162
