  QueueTimes | ServiceTimes | SojournTimes

       0.130 |        0.545 |        0.675
       0.139 |        0.773 |        0.913
       0.093 |        0.736 |        0.829
       0.129 |        0.902 |        1.032
       0.135 |        0.781 |        0.916
       0.231 |        0.559 |        0.790
       0.115 |        0.510 |        0.625
       0.137 |        0.823 |        0.961
       0.172 |        0.684 |        0.857
       0.154 |        0.878 |        1.032
       0.198 |        0.600 |        0.798
       0.140 |        0.642 |        0.781
       0.137 |        0.583 |        0.720
       0.136 |        0.655 |        0.791
       0.131 |        0.724 |        0.855
       0.484 |        0.519 |        1.003
       0.275 |        0.501 |        0.776
       0.123 |        0.514 |        0.637
       0.130 |        0.536 |        0.665
       0.125 |        0.547 |        0.672
       0.126 |        0.530 |        0.656
       0.128 |        0.676 |        0.804
       0.291 |        0.593 |        0.884
       0.144 |        0.655 |        0.800
       0.131 |        0.659 |        0.790
       0.124 |        0.534 |        0.659
       0.139 |        0.615 |        0.754
       0.182 |        0.863 |        1.045
       0.130 |        0.728 |        0.858
       0.146 |        0.654 |        0.801
       0.134 |        0.738 |        0.872
       0.130 |        0.621 |        0.752
       0.132 |        0.894 |        1.026
       0.152 |        1.062 |        1.214
       1.128 |        0.653 |        1.781
       0.131 |        0.660 |        0.791
       0.141 |        0.944 |        1.085
       0.071 |        0.621 |        0.692
       0.139 |        0.933 |        1.071
       0.520 |        0.604 |        1.124
       0.137 |        0.667 |        0.804
       0.128 |        0.580 |        0.708
       0.130 |        0.635 |        0.764
       0.134 |        0.979 |        1.113
       0.199 |        0.721 |        0.920
       0.855 |        0.565 |        1.420
       0.388 |        0.527 |        0.916
       0.352 |        0.497 |        0.848
       0.140 |        0.610 |        0.750
       0.104 |        0.502 |        0.606
       0.130 |        0.557 |        0.687
       0.215 |        0.528 |        0.743
       0.127 |        0.646 |        0.773
       0.127 |        0.525 |        0.652
       0.125 |        0.519 |        0.643
       0.157 |        0.989 |        1.146
       0.351 |        0.593 |        0.944
       0.128 |        0.512 |        0.640
       0.538 |        0.497 |        1.035
       0.124 |        0.507 |        0.631
       0.521 |        0.513 |        1.034
       0.149 |        1.013 |        1.162
       0.130 |        0.789 |        0.918
       0.125 |        0.641 |        0.765
       0.549 |        0.510 |        1.059
       1.043 |        0.496 |        1.539
       0.385 |        0.496 |        0.880
       0.139 |        0.724 |        0.863
       0.138 |        0.763 |        0.901
       0.138 |        0.896 |        1.034
       0.341 |        0.587 |        0.928
       1.000 |        0.492 |        1.493
       0.127 |        0.510 |        0.637
       0.628 |        0.496 |        1.123
       0.123 |        0.504 |        0.626
       0.122 |        0.504 |        0.627
       0.567 |        0.501 |        1.068
       0.138 |        0.855 |        0.993
       0.111 |        0.964 |        1.075
       0.627 |        0.626 |        1.253
       0.129 |        0.572 |        0.702
       0.353 |        0.497 |        0.850
       0.126 |        0.508 |        0.634
       0.137 |        0.638 |        0.775
       0.129 |        0.533 |        0.662
       0.116 |        0.692 |        0.808
       0.125 |        0.622 |        0.748
       0.131 |        0.667 |        0.797
       0.103 |        0.624 |        0.727
       0.124 |        0.534 |        0.658
       0.130 |        0.576 |        0.706
       0.123 |        0.523 |        0.645
       0.057 |        0.508 |        0.565
       0.137 |        0.680 |        0.817
       0.130 |        0.645 |        0.775
       0.711 |        0.512 |        1.223
       0.123 |        0.525 |        0.648
       0.124 |        0.513 |        0.638
       0.123 |        0.537 |        0.661
       0.140 |        0.579 |        0.719
       0.129 |        0.520 |        0.648
       0.714 |        0.505 |        1.220
       0.884 |        0.509 |        1.393
       0.124 |        0.531 |        0.654
       0.021 |        0.504 |        0.524
       0.138 |        0.715 |        0.853
       0.132 |        0.762 |        0.895
       0.125 |        0.614 |        0.739
