  QueueTimes | ServiceTimes | SojournTimes

       0.140 |        0.895 |        1.034
       0.619 |        0.595 |        1.215
       0.408 |        0.587 |        0.995
       1.016 |        0.532 |        1.548
       0.130 |        0.638 |        0.767
       0.159 |        1.153 |        1.313
       1.552 |        0.891 |        2.443
       1.178 |        0.595 |        1.773
       1.550 |        0.519 |        2.069
       0.152 |        0.683 |        0.835
       0.136 |        0.691 |        0.827
       0.099 |        0.626 |        0.725
       0.128 |        0.607 |        0.735
       0.778 |        0.529 |        1.307
       0.123 |        0.528 |        0.651
       0.134 |        0.689 |        0.823
       0.212 |        0.774 |        0.986
       0.034 |        0.612 |        0.646
       0.140 |        0.768 |        0.908
       0.133 |        0.783 |        0.916
       0.127 |        0.659 |        0.786
       0.124 |        0.535 |        0.659
       0.122 |        0.513 |        0.635
       0.135 |        0.610 |        0.746
       0.585 |        0.531 |        1.116
       0.149 |        1.049 |        1.198
       0.129 |        0.745 |        0.874
       0.125 |        0.589 |        0.714
       0.126 |        0.538 |        0.664
       0.132 |        0.666 |        0.798
       0.153 |        0.950 |        1.103
       1.053 |        0.624 |        1.677
       0.126 |        0.545 |        0.671
       0.458 |        0.533 |        0.991
       0.130 |        0.561 |        0.690
       0.137 |        0.707 |        0.845
       0.131 |        0.571 |        0.702
       0.631 |        0.603 |        1.235
       0.124 |        0.537 |        0.661
       0.450 |        0.519 |        0.969
       0.134 |        0.768 |        0.902
       0.627 |        0.556 |        1.183
       0.129 |        0.558 |        0.687
       0.046 |        0.514 |        0.561
       0.394 |        0.505 |        0.900
       0.839 |        0.513 |        1.353
       0.133 |        0.591 |        0.724
       0.143 |        0.648 |        0.791
       0.133 |        0.606 |        0.739
       0.307 |        0.526 |        0.833
       0.143 |        0.947 |        1.090
       1.148 |        0.752 |        1.899
       0.986 |        0.531 |        1.517
       0.319 |        0.515 |        0.833
       0.275 |        0.508 |        0.783
       0.686 |        0.513 |        1.199
       0.127 |        0.527 |        0.654
       0.104 |        0.645 |        0.749
       0.147 |        0.851 |        0.999
       0.126 |        0.568 |        0.693
       0.123 |        0.523 |        0.646
       0.125 |        0.549 |        0.674
       0.128 |        0.549 |        0.677
       0.123 |        0.529 |        0.652
       0.141 |        0.768 |        0.909
       0.129 |        0.603 |        0.732
       0.135 |        0.668 |        0.803
       0.131 |        0.730 |        0.861
       0.140 |        0.810 |        0.950
       0.270 |        0.552 |        0.822
       0.124 |        0.521 |        0.645
       0.135 |        0.755 |        0.890
       0.127 |        0.635 |        0.762
       0.129 |        0.573 |        0.701
       0.170 |        0.507 |        0.677
       0.168 |        0.497 |        0.666
       0.164 |        0.514 |        0.678
       0.080 |        0.496 |        0.576
       0.121 |        0.513 |        0.634
       0.682 |        0.512 |        1.194
       0.121 |        0.506 |        0.627
       0.128 |        0.579 |        0.707
       0.154 |        0.590 |        0.744
       0.143 |        0.892 |        1.036
       0.152 |        0.670 |        0.822
       0.135 |        0.677 |        0.812
       0.131 |        0.645 |        0.776
       0.136 |        0.887 |        1.023
       0.152 |        0.835 |        0.987
       0.152 |        0.548 |        0.699
       0.123 |        0.510 |        0.633
       0.416 |        0.503 |        0.919
       0.323 |        0.494 |        0.817
       0.449 |        0.500 |        0.949
       0.133 |        0.619 |        0.751
       0.111 |        0.596 |        0.707
       0.732 |        0.509 |        1.241
       0.143 |        0.994 |        1.137
       0.127 |        0.667 |        0.794
       0.137 |        0.540 |        0.677
       0.123 |        0.512 |        0.636
       0.439 |        0.509 |        0.948
       0.122 |        0.517 |        0.639
       0.138 |        0.824 |        0.963
       0.138 |        0.859 |        0.997
       0.988 |        0.570 |        1.558
       0.975 |        0.508 |        1.483
       1.270 |        0.509 |        1.779
       0.164 |        0.514 |        0.679
       0.127 |        0.525 |        0.652
       0.124 |        0.526 |        0.650
       0.126 |        0.537 |        0.663
       0.125 |        0.522 |        0.647
       0.124 |        0.532 |        0.656
       0.124 |        0.550 |        0.674
       0.135 |        0.654 |        0.789
       0.133 |        0.762 |        0.895
       0.146 |        0.726 |        0.872
       0.554 |        0.556 |        1.111
       0.157 |        1.132 |        1.289
       1.128 |        0.802 |        1.930
       0.153 |        0.532 |        0.684
       0.348 |        0.501 |        0.849
       0.130 |        0.516 |        0.646
       0.127 |        0.545 |        0.672
       0.704 |        0.501 |        1.205
       0.131 |        0.544 |        0.674
       0.130 |        0.599 |        0.729
       0.148 |        1.033 |        1.181
       0.145 |        0.804 |        0.949
       0.744 |        0.553 |        1.298
       1.199 |        0.523 |        1.723
       0.386 |        0.495 |        0.881
       0.771 |        0.501 |        1.272
       1.170 |        0.499 |        1.669
       0.127 |        0.521 |        0.648
       0.125 |        0.510 |        0.634
       0.214 |        0.509 |        0.724
       0.134 |        0.612 |        0.746
       0.136 |        0.832 |        0.969
       0.137 |        0.913 |        1.050
       0.985 |        0.608 |        1.592
       0.136 |        0.870 |        1.006
       0.154 |        1.042 |        1.196
       0.156 |        1.067 |        1.223
       0.142 |        0.898 |        1.040
       0.130 |        0.620 |        0.750
       0.722 |        0.508 |        1.230
       0.126 |        0.536 |        0.662
       0.130 |        0.709 |        0.839
       0.129 |        0.777 |        0.906
       0.931 |        0.644 |        1.575
       0.145 |        0.762 |        0.907
       0.125 |        0.552 |        0.677
       0.212 |        0.498 |        0.710
       0.556 |        0.498 |        1.054
       0.124 |        0.511 |        0.635
       0.135 |        0.584 |        0.718
       0.736 |        0.515 |        1.251
       0.132 |        0.565 |        0.697
       0.138 |        0.596 |        0.734
       0.829 |        0.520 |        1.349
       0.124 |        0.527 |        0.651
       0.133 |        0.728 |        0.861
       0.112 |        0.556 |        0.668
       0.144 |        0.507 |        0.651
       0.130 |        0.531 |        0.661
       0.682 |        0.507 |        1.189
       0.128 |        0.530 |        0.659
       0.231 |        0.525 |        0.756
       0.159 |        1.099 |        1.258
       0.129 |        0.672 |        0.801
       0.420 |        0.528 |        0.949
       0.317 |        0.496 |        0.813
       0.388 |        0.785 |        1.174
       0.719 |        0.526 |        1.245
       1.281 |        0.505 |        1.786
       0.143 |        0.515 |        0.658
       0.144 |        0.835 |        0.979
       0.124 |        0.656 |        0.780
       0.804 |        0.523 |        1.327
       0.159 |        0.847 |        1.007
       0.309 |        0.633 |        0.942
       0.958 |        0.588 |        1.546
       1.287 |        0.541 |        1.828
       0.126 |        0.570 |        0.696
       0.257 |        0.515 |        0.772
       0.127 |        0.581 |        0.709
       0.580 |        0.518 |        1.097
       0.126 |        0.557 |        0.683
       0.103 |        0.600 |        0.703
