  QueueTimes | ServiceTimes | SojournTimes

       0.591 |        0.534 |        1.125
       0.137 |        0.751 |        0.888
       0.150 |        0.594 |        0.745
       0.129 |        0.553 |        0.682
       0.122 |        0.527 |        0.649
       0.128 |        0.526 |        0.654
       0.124 |        0.525 |        0.650
       0.041 |        0.507 |        0.548
       0.142 |        0.611 |        0.753
       0.136 |        0.647 |        0.783
       0.139 |        0.853 |        0.992
       0.296 |        0.588 |        0.884
       0.133 |        0.689 |        0.822
       0.132 |        0.650 |        0.783
       0.508 |        0.518 |        1.026
       0.942 |        0.494 |        1.436
       0.546 |        0.502 |        1.048
       0.148 |        0.906 |        1.054
       0.135 |        0.769 |        0.904
       0.124 |        0.582 |        0.706
       0.287 |        0.506 |        0.793
       0.187 |        0.495 |        0.682
       0.456 |        0.494 |        0.950
       0.126 |        0.512 |        0.638
       0.125 |        0.511 |        0.637
       0.138 |        0.716 |        0.854
       0.124 |        0.544 |        0.668
       0.136 |        0.737 |        0.873
       0.132 |        0.642 |        0.774
       0.129 |        0.598 |        0.727
       0.123 |        0.539 |        0.662
       0.128 |        0.533 |        0.662
       0.131 |        0.653 |        0.785
       0.454 |        0.579 |        1.033
       0.147 |        1.020 |        1.168
       0.202 |        0.667 |        0.870
       0.133 |        0.666 |        0.799
       0.440 |        0.530 |        0.970
       0.142 |        0.643 |        0.785
       0.271 |        0.525 |        0.797
       0.188 |        0.596 |        0.783
       0.150 |        0.987 |        1.137
       0.108 |        0.749 |        0.857
       0.134 |        0.758 |        0.891
       0.117 |        0.942 |        1.059
       0.273 |        0.606 |        0.879
       0.110 |        0.641 |        0.751
       0.128 |        0.569 |        0.696
       0.651 |        0.512 |        1.164
       0.138 |        0.680 |        0.818
       0.278 |        0.526 |        0.804
       0.127 |        0.616 |        0.743
       0.026 |        0.564 |        0.590
       0.139 |        0.595 |        0.734
       0.133 |        0.639 |        0.772
       0.190 |        0.533 |        0.723
       0.140 |        0.812 |        0.952
       0.919 |        0.710 |        1.629
       0.136 |        0.720 |        0.855
       0.474 |        0.561 |        1.035
       0.133 |        0.567 |        0.700
       0.197 |        0.526 |        0.723
       0.124 |        0.549 |        0.673
       0.740 |        0.516 |        1.256
       0.975 |        0.508 |        1.483
       1.167 |        0.510 |        1.678
       0.150 |        0.609 |        0.759
       0.130 |        0.703 |        0.834
       0.127 |        0.663 |        0.790
       0.142 |        0.638 |        0.779
       0.122 |        0.549 |        0.672
       0.122 |        0.552 |        0.673
       0.121 |        0.516 |        0.637
       0.121 |        0.511 |        0.632
       0.521 |        0.506 |        1.028
       0.124 |        0.510 |        0.635
       0.111 |        1.045 |        1.156
       0.135 |        0.771 |        0.906
       0.128 |        0.557 |        0.685
       0.683 |        0.503 |        1.187
       1.199 |        0.496 |        1.695
       0.132 |        0.760 |        0.892
       0.967 |        0.680 |        1.646
       0.127 |        0.639 |        0.766
       0.121 |        0.585 |        0.706
       0.124 |        0.607 |        0.731
       0.142 |        0.654 |        0.795
       0.130 |        0.599 |        0.729
       0.129 |        0.671 |        0.800
       0.135 |        0.980 |        1.116
       0.748 |        0.610 |        1.358
       1.357 |        0.512 |        1.868
       0.062 |        0.525 |        0.587
       0.125 |        0.517 |        0.643
       0.127 |        0.531 |        0.658
       0.121 |        0.507 |        0.628
       0.135 |        0.736 |        0.871
       0.123 |        0.611 |        0.735
       0.132 |        0.767 |        0.899
       0.526 |        0.558 |        1.084
       0.764 |        0.517 |        1.281
       1.269 |        0.521 |        1.790
       0.129 |        0.537 |        0.666
       0.059 |        0.511 |        0.570
       0.122 |        0.513 |        0.635
       0.124 |        0.547 |        0.671
       0.372 |        0.515 |        0.887
       0.553 |        0.502 |        1.055
       0.906 |        0.503 |        1.410
       0.142 |        0.712 |        0.854
       0.530 |        0.553 |        1.083
       0.130 |        0.619 |        0.748
       0.718 |        0.521 |        1.240
       0.127 |        0.541 |        0.668
       0.607 |        0.506 |        1.113
       0.532 |        0.511 |        1.043
       0.124 |        0.533 |        0.657
       0.160 |        0.599 |        0.760
       0.126 |        0.560 |        0.686
       0.124 |        0.548 |        0.672
       0.124 |        0.554 |        0.678
       0.124 |        0.550 |        0.675
       0.127 |        0.587 |        0.713
       0.122 |        0.525 |        0.647
       0.122 |        0.530 |        0.652
       0.126 |        0.520 |        0.646
       0.124 |        0.530 |        0.654
       0.376 |        0.524 |        0.900
       0.125 |        0.595 |        0.720
       0.122 |        0.533 |        0.654
       0.127 |        0.551 |        0.678
       0.137 |        0.607 |        0.745
       0.130 |        0.569 |        0.698
       0.127 |        0.539 |        0.666
       0.318 |        0.539 |        0.857
       0.133 |        0.588 |        0.721
       0.498 |        0.513 |        1.011
       0.123 |        0.532 |        0.655
