  QueueTimes | ServiceTimes | SojournTimes

       0.140 |        0.083 |        0.223
       0.070 |        0.076 |        0.146
       0.107 |        0.096 |        0.203
       0.165 |        0.082 |        0.246
       0.071 |        0.086 |        0.157
       0.069 |        0.069 |        0.138
       0.071 |        0.077 |        0.148
       0.135 |        0.070 |        0.205
       0.087 |        0.101 |        0.187
       0.196 |        0.066 |        0.261
       0.082 |        0.115 |        0.197
       0.281 |        0.072 |        0.352
       0.033 |        0.095 |        0.128
       0.074 |        0.069 |        0.142
       0.126 |        0.109 |        0.235
       0.078 |        0.067 |        0.145
       0.069 |        0.056 |        0.124
       0.129 |        0.085 |        0.214
       0.073 |        0.076 |        0.149
       0.092 |        0.067 |        0.158
       0.035 |        0.073 |        0.108
       0.073 |        0.070 |        0.143
       0.004 |        0.091 |        0.095
       0.073 |        0.090 |        0.163
       0.071 |        0.067 |        0.137
       0.136 |        0.063 |        0.199
       0.071 |        0.065 |        0.136
       0.068 |        0.076 |        0.144
       0.158 |        0.140 |        0.299
       0.339 |        0.064 |        0.403
       0.279 |        0.229 |        0.508
       0.179 |        0.080 |        0.259
       0.271 |        0.066 |        0.337
       0.002 |        0.165 |        0.167
       0.151 |        0.070 |        0.220
       0.113 |        0.066 |        0.179
       0.083 |        0.115 |        0.198
       0.074 |        0.100 |        0.174
       0.078 |        0.065 |        0.143
       0.007 |        0.060 |        0.066
       0.081 |        0.105 |        0.187
       0.271 |        0.075 |        0.347
       0.075 |        0.071 |        0.146
       0.073 |        0.094 |        0.167
       0.073 |        0.077 |        0.150
       0.171 |        0.104 |        0.275
       0.078 |        0.094 |        0.172
       0.056 |        0.090 |        0.145
       0.014 |        0.086 |        0.100
       0.005 |        0.059 |        0.065
       0.070 |        0.062 |        0.132
       0.138 |        0.061 |        0.199
       0.070 |        0.063 |        0.133
       0.070 |        0.061 |        0.131
       0.072 |        0.072 |        0.143
       0.046 |        0.235 |        0.281
       0.076 |        0.098 |        0.174
       0.101 |        0.070 |        0.171
       0.069 |        0.088 |        0.157
       0.096 |        0.085 |        0.181
       0.069 |        0.063 |        0.132
       0.068 |        0.081 |        0.150
       0.069 |        0.085 |        0.154
       0.161 |        0.065 |        0.226
       0.084 |        0.080 |        0.164
       0.073 |        0.067 |        0.139
       0.072 |        0.079 |        0.151
       0.068 |        0.171 |        0.239
       0.183 |        0.068 |        0.251
       0.013 |        0.070 |        0.083
