  QueueTimes | ServiceTimes | SojournTimes

       0.080 |        0.081 |        0.162
       0.078 |        0.088 |        0.166
       0.128 |        0.075 |        0.202
       0.143 |        0.091 |        0.234
       0.083 |        0.131 |        0.213
       0.083 |        0.106 |        0.188
       0.075 |        0.090 |        0.165
       0.153 |        0.074 |        0.227
       0.087 |        0.102 |        0.188
       0.194 |        0.065 |        0.260
       0.084 |        0.116 |        0.200
       0.279 |        0.070 |        0.348
       0.028 |        0.079 |        0.108
       0.074 |        0.070 |        0.144
       0.083 |        0.104 |        0.187
       0.080 |        0.067 |        0.148
       0.072 |        0.056 |        0.127
       0.131 |        0.081 |        0.212
       0.075 |        0.073 |        0.147
       0.094 |        0.066 |        0.159
       0.037 |        0.072 |        0.109
       0.088 |        0.111 |        0.199
       0.088 |        0.111 |        0.199
       0.079 |        0.094 |        0.173
       0.075 |        0.074 |        0.149
       0.159 |        0.065 |        0.224
       0.090 |        0.101 |        0.191
       0.076 |        0.082 |        0.158
       0.183 |        0.123 |        0.306
       0.337 |        0.058 |        0.394
       0.265 |        0.220 |        0.484
       0.148 |        0.072 |        0.220
       0.223 |        0.060 |        0.283
       0.117 |        0.168 |        0.285
       0.091 |        0.059 |        0.150
       0.078 |        0.064 |        0.142
       0.088 |        0.076 |        0.163
       0.085 |        0.129 |        0.213
       0.144 |        0.063 |        0.207
       0.067 |        0.056 |        0.122
       0.081 |        0.106 |        0.187
       0.265 |        0.075 |        0.340
       0.074 |        0.066 |        0.141
       0.083 |        0.116 |        0.199
       0.076 |        0.078 |        0.153
       0.177 |        0.086 |        0.263
       0.076 |        0.089 |        0.166
       0.072 |        0.087 |        0.159
       0.028 |        0.089 |        0.118
       0.023 |        0.058 |        0.082
       0.090 |        0.059 |        0.149
       0.158 |        0.063 |        0.221
       0.073 |        0.064 |        0.137
       0.071 |        0.060 |        0.131
       0.071 |        0.066 |        0.137
       0.036 |        0.225 |        0.261
       0.077 |        0.101 |        0.178
       0.107 |        0.079 |        0.185
       0.072 |        0.088 |        0.160
       0.102 |        0.096 |        0.198
       0.076 |        0.066 |        0.142
       0.072 |        0.086 |        0.157
       0.086 |        0.137 |        0.224
       0.273 |        0.078 |        0.351
       0.215 |        0.086 |        0.301
       0.075 |        0.079 |        0.153
       0.077 |        0.091 |        0.168
       0.085 |        0.266 |        0.351
       0.329 |        0.073 |        0.402
       0.169 |        0.140 |        0.310
       0.081 |        0.069 |        0.150
       0.033 |        0.082 |        0.115
       0.075 |        0.063 |        0.138
       0.077 |        0.068 |        0.145
       0.185 |        0.076 |        0.261
       0.105 |        0.073 |        0.178
       0.080 |        0.083 |        0.162
       0.028 |        0.232 |        0.260
       0.076 |        0.101 |        0.177
       0.104 |        0.105 |        0.209
       0.111 |        0.087 |        0.198
       0.084 |        0.104 |        0.188
       0.235 |        0.060 |        0.295
       0.085 |        0.135 |        0.220
       0.074 |        0.070 |        0.144
       0.071 |        0.073 |        0.144
       0.087 |        0.125 |        0.211
       0.276 |        0.091 |        0.367
       0.282 |        0.072 |        0.354
       0.339 |        0.082 |        0.421
       0.073 |        0.069 |        0.142
       0.153 |        0.061 |        0.214
       0.082 |        0.434 |        0.516
       0.158 |        0.096 |        0.254
       0.250 |        0.212 |        0.462
       0.089 |        0.126 |        0.216
       0.274 |        0.076 |        0.350
       0.075 |        0.071 |        0.146
       0.011 |        0.092 |        0.103
       0.135 |        0.088 |        0.223
       0.063 |        0.087 |        0.151
       0.076 |        0.093 |        0.169
       0.074 |        0.075 |        0.148
       0.071 |        0.077 |        0.148
       0.014 |        0.065 |        0.079
       0.098 |        0.086 |        0.184
       0.101 |        0.071 |        0.173
       0.123 |        0.067 |        0.190
       0.094 |        0.090 |        0.185
       0.163 |        0.089 |        0.252
       0.107 |        0.074 |        0.181
       0.071 |        0.072 |        0.144
       0.073 |        0.102 |        0.175
       0.073 |        0.082 |        0.155
       0.108 |        0.209 |        0.317
       0.073 |        0.088 |        0.161
       0.329 |        0.125 |        0.454
       0.142 |        0.073 |        0.215
       0.082 |        0.116 |        0.199
       0.073 |        0.069 |        0.142
       0.075 |        0.064 |        0.139
       0.192 |        0.127 |        0.318
       0.077 |        0.067 |        0.144
       0.090 |        0.099 |        0.188
       0.142 |        0.102 |        0.244
       0.277 |        0.065 |        0.342
       0.069 |        0.141 |        0.210
       0.074 |        0.076 |        0.150
       0.196 |        0.103 |        0.298
       0.072 |        0.250 |        0.323
       0.239 |        0.069 |        0.307
       0.150 |        0.070 |        0.221
       0.211 |        0.061 |        0.272
       0.247 |        0.060 |        0.307
       0.168 |        0.083 |        0.251
       0.071 |        0.100 |        0.171
       0.120 |        0.088 |        0.208
       0.074 |        0.072 |        0.146
       0.073 |        0.067 |        0.140
       0.059 |        0.060 |        0.119
       0.143 |        0.062 |        0.204
       0.072 |        0.066 |        0.138
       0.170 |        0.093 |        0.263
       0.074 |        0.100 |        0.175
       0.091 |        0.064 |        0.154
       0.076 |        0.082 |        0.158
       0.071 |        0.071 |        0.142
       0.073 |        0.068 |        0.142
       0.071 |        0.070 |        0.141
       0.081 |        0.072 |        0.153
       0.071 |        0.245 |        0.316
       0.075 |        0.101 |        0.176
       0.083 |        0.104 |        0.186
       0.120 |        0.067 |        0.187
       0.097 |        0.084 |        0.181
       0.180 |        0.072 |        0.252
       0.241 |        0.179 |        0.420
       0.284 |        0.057 |        0.340
       0.338 |        0.054 |        0.393
       0.436 |        0.082 |        0.518
       0.076 |        0.074 |        0.150
       0.132 |        0.079 |        0.211
       0.139 |        0.087 |        0.226
       0.026 |        0.066 |        0.092
       0.074 |        0.085 |        0.159
       0.101 |        0.079 |        0.180
       0.072 |        0.063 |        0.136
       0.085 |        0.072 |        0.157
       0.076 |        0.068 |        0.144
       0.124 |        0.070 |        0.193
       0.076 |        1.579 |        1.655
       1.071 |        0.059 |        1.131
       0.997 |        0.057 |        1.054
       0.346 |        0.061 |        0.406
       0.081 |        0.080 |        0.161
       0.188 |        0.072 |        0.260
       0.134 |        0.081 |        0.215
       0.004 |        0.066 |        0.071
       0.087 |        0.119 |        0.206
       0.086 |        0.071 |        0.157
       0.113 |        0.217 |        0.331
       0.078 |        0.101 |        0.178
       0.119 |        0.082 |        0.202
       0.076 |        0.074 |        0.150
       0.083 |        0.100 |        0.183
       0.238 |        0.084 |        0.321
       0.081 |        0.135 |        0.216
       0.079 |        0.077 |        0.156
       0.186 |        0.099 |        0.285
       0.088 |        0.101 |        0.189
       0.208 |        0.059 |        0.266
       0.272 |        0.093 |        0.365
       0.079 |        0.086 |        0.165
       0.170 |        0.064 |        0.234
       0.186 |        0.060 |        0.246
       0.072 |        0.074 |        0.146
       0.071 |        0.092 |        0.164
       0.078 |        0.095 |        0.173
       0.081 |        0.064 |        0.145
       0.111 |        0.083 |        0.194
       0.085 |        0.107 |        0.192
       0.252 |        0.075 |        0.327
       0.363 |        0.097 |        0.460
       0.155 |        0.085 |        0.240
       0.227 |        0.223 |        0.450
       0.076 |        0.098 |        0.174
       0.054 |        0.084 |        0.138
       0.073 |        0.096 |        0.169
       0.076 |        0.177 |        0.253
       0.172 |        0.077 |        0.249
       0.205 |        0.070 |        0.275
       0.078 |        0.088 |        0.166
       0.189 |        0.064 |        0.253
       0.163 |        0.093 |        0.256
       0.073 |        0.071 |        0.145
       0.159 |        0.087 |        0.246
       0.073 |        0.071 |        0.144
       0.075 |        0.072 |        0.147
       0.074 |        0.084 |        0.158
       0.079 |        0.082 |        0.161
       0.129 |        0.066 |        0.194
       0.074 |        0.095 |        0.169
       0.158 |        0.064 |        0.222
       0.073 |        0.067 |        0.139
       0.040 |        0.086 |        0.127
       0.170 |        0.064 |        0.234
       0.019 |        0.059 |        0.078
       0.074 |        0.070 |        0.144
       0.108 |        0.108 |        0.216
       0.175 |        0.065 |        0.240
       0.076 |        0.072 |        0.148
       0.035 |        0.210 |        0.245
       0.077 |        0.087 |        0.164
       0.076 |        0.075 |        0.151
       0.104 |        0.092 |        0.196
       0.217 |        0.068 |        0.285
       0.078 |        0.069 |        0.148
       0.071 |        0.066 |        0.136
       0.085 |        0.104 |        0.189
       0.131 |        0.073 |        0.205
       0.072 |        0.070 |        0.142
       0.071 |        0.107 |        0.179
       0.075 |        0.101 |        0.175
       0.027 |        0.093 |        0.120
       0.019 |        0.079 |        0.098
       0.020 |        0.088 |        0.107
       0.146 |        0.096 |        0.241
       0.097 |        0.105 |        0.202
       0.229 |        0.092 |        0.321
       0.073 |        0.081 |        0.154
       0.078 |        0.078 |        0.156
       0.018 |        0.061 |        0.079
       0.094 |        0.103 |        0.196
       0.073 |        0.065 |        0.138
       0.176 |        0.079 |        0.255
       0.275 |        0.089 |        0.364
       0.379 |        0.065 |        0.444
       0.073 |        0.086 |        0.159
       0.073 |        0.069 |        0.142
       0.159 |        0.090 |        0.249
       0.002 |        0.074 |        0.076
       0.141 |        0.066 |        0.207
       0.072 |        0.066 |        0.138
       0.139 |        0.081 |        0.220
       0.073 |        0.082 |        0.155
       0.202 |        0.076 |        0.279
       0.165 |        0.073 |        0.239
       0.089 |        0.062 |        0.151
       0.083 |        0.102 |        0.185
       0.092 |        0.063 |        0.155
       0.121 |        0.064 |        0.184
       0.080 |        0.107 |        0.187
       0.269 |        0.096 |        0.365
       0.070 |        0.096 |        0.166
       0.071 |        0.101 |        0.172
       0.071 |        0.071 |        0.142
       0.086 |        0.070 |        0.157
       0.068 |        0.065 |        0.133
       0.126 |        0.094 |        0.219
       0.083 |        0.110 |        0.194
       0.075 |        0.087 |        0.163
       0.076 |        0.094 |        0.170
       0.100 |        0.098 |        0.198
       0.021 |        0.081 |        0.102
       0.046 |        0.071 |        0.118
       0.077 |        0.084 |        0.161
       0.049 |        0.145 |        0.195
       0.276 |        0.225 |        0.501
       0.375 |        0.077 |        0.452
       0.370 |        0.064 |        0.434
       0.457 |        0.096 |        0.553
       0.072 |        0.075 |        0.148
       0.073 |        0.068 |        0.141
       0.023 |        0.063 |        0.086
       0.071 |        0.085 |        0.156
       0.070 |        0.074 |        0.144
       0.088 |        0.072 |        0.159
       0.135 |        0.065 |        0.200
       0.038 |        0.060 |        0.097
       0.013 |        0.058 |        0.071
       0.069 |        0.068 |        0.137
       0.048 |        0.070 |        0.118
       0.089 |        0.116 |        0.205
       0.111 |        0.061 |        0.172
       0.132 |        0.191 |        0.324
       0.081 |        0.072 |        0.153
       0.083 |        0.126 |        0.210
       0.073 |        0.075 |        0.148
       0.107 |        0.063 |        0.171
       0.070 |        0.095 |        0.166
       0.138 |        0.072 |        0.210
       0.080 |        0.077 |        0.157
       0.080 |        0.076 |        0.157
       0.084 |        0.144 |        0.227
       0.094 |        0.150 |        0.244
       0.090 |        0.126 |        0.216
       0.235 |        0.074 |        0.309
       0.171 |        0.103 |        0.275
       0.130 |        0.126 |        0.255
       0.223 |        0.070 |        0.293
       0.253 |        0.063 |        0.316
       0.089 |        0.114 |        0.203
       0.002 |        0.062 |        0.064
       0.112 |        0.065 |        0.177
       0.150 |        0.090 |        0.239
       0.073 |        0.071 |        0.144
       0.133 |        0.112 |        0.245
       0.071 |        0.081 |        0.152
       0.073 |        0.068 |        0.141
       0.071 |        0.064 |        0.136
       0.008 |        0.056 |        0.064
       0.134 |        0.063 |        0.197
       0.069 |        0.076 |        0.145
       0.073 |        0.065 |        0.138
       0.070 |        0.087 |        0.157
       0.084 |        0.253 |        0.336
       0.083 |        0.117 |        0.201
       0.117 |        0.058 |        0.176
       0.082 |        0.128 |        0.211
       0.073 |        0.090 |        0.163
       0.103 |        0.092 |        0.195
       0.141 |        0.138 |        0.279
       0.035 |        0.078 |        0.113
       0.124 |        0.105 |        0.229
       0.080 |        0.071 |        0.151
       0.075 |        0.244 |        0.319
       0.073 |        0.099 |        0.172
       0.071 |        0.065 |        0.136
       0.116 |        0.090 |        0.206
       0.038 |        0.086 |        0.125
       0.073 |        0.094 |        0.167
       0.080 |        0.104 |        0.183
       0.078 |        0.068 |        0.146
       0.070 |        0.067 |        0.138
       0.069 |        0.099 |        0.168
       0.020 |        0.065 |        0.086
       0.085 |        0.093 |        0.178
       0.069 |        0.088 |        0.157
       0.072 |        0.101 |        0.174
       0.087 |        0.105 |        0.192
       0.230 |        0.092 |        0.322
       0.176 |        0.096 |        0.272
       0.125 |        0.091 |        0.217
       0.184 |        0.115 |        0.299
       0.137 |        0.064 |        0.201
       0.177 |        0.062 |        0.240
       0.102 |        0.071 |        0.173
       0.069 |        0.070 |        0.139
       0.084 |        0.113 |        0.197
       0.082 |        0.099 |        0.182
       0.073 |        0.080 |        0.153
       0.080 |        0.122 |        0.201
       0.139 |        0.080 |        0.219
       0.176 |        0.068 |        0.244
       0.141 |        0.092 |        0.233
       0.121 |        0.140 |        0.261
       0.148 |        0.073 |        0.221
       0.075 |        0.072 |        0.147
       0.166 |        0.279 |        0.445
       0.106 |        0.114 |        0.220
       0.072 |        0.079 |        0.151
       0.070 |        0.065 |        0.134
       0.073 |        0.070 |        0.143
       0.157 |        0.178 |        0.335
       0.182 |        0.103 |        0.285
       0.305 |        0.079 |        0.384
       0.155 |        0.204 |        0.359
       0.143 |        0.078 |        0.221
       0.134 |        0.059 |        0.193
       0.073 |        0.071 |        0.143
       0.070 |        0.086 |        0.157
       0.105 |        0.057 |        0.162
       0.075 |        0.085 |        0.160
       0.171 |        0.068 |        0.239
       0.121 |        0.066 |        0.187
       0.082 |        0.105 |        0.187
       0.070 |        0.079 |        0.149
       0.188 |        0.072 |        0.260
       0.145 |        0.063 |        0.208
       0.068 |        0.067 |        0.135
       0.073 |        0.064 |        0.137
       0.182 |        0.055 |        0.236
       0.069 |        0.099 |        0.168
       0.089 |        0.088 |        0.177
       0.071 |        0.096 |        0.167
       0.070 |        0.103 |        0.173
       0.237 |        0.082 |        0.319
       0.075 |        0.067 |        0.142
       0.120 |        0.089 |        0.209
       0.071 |        0.082 |        0.153
       0.070 |        0.225 |        0.295
       0.089 |        0.067 |        0.156
       0.070 |        0.070 |        0.139
       0.041 |        0.084 |        0.126
       0.108 |        0.061 |        0.168
       0.071 |        0.062 |        0.133
       0.074 |        0.086 |        0.160
       0.046 |        0.078 |        0.124
       0.081 |        0.110 |        0.191
       0.084 |        0.096 |        0.180
       0.141 |        0.194 |        0.335
       0.345 |        0.060 |        0.406
       0.311 |        0.077 |        0.387
       0.302 |        0.064 |        0.366
       0.074 |        0.061 |        0.135
       0.069 |        0.082 |        0.151
       0.103 |        0.073 |        0.176
       0.086 |        0.066 |        0.152
       0.097 |        0.060 |        0.157
       0.194 |        0.061 |        0.255
       0.071 |        0.077 |        0.148
       0.080 |        0.100 |        0.181
       0.071 |        0.092 |        0.163
       0.071 |        0.071 |        0.142
       0.070 |        0.064 |        0.134
       0.118 |        0.061 |        0.179
       0.071 |        0.067 |        0.138
       0.081 |        0.102 |        0.182
       0.201 |        0.083 |        0.283
       0.116 |        0.062 |        0.178
       0.090 |        0.060 |        0.151
       0.072 |        0.085 |        0.157
       0.071 |        0.078 |        0.149
       0.071 |        0.066 |        0.137
       0.081 |        0.248 |        0.329
       0.119 |        0.066 |        0.184
       0.083 |        0.106 |        0.190
       0.085 |        0.129 |        0.214
       0.063 |        0.096 |        0.158
       0.215 |        0.066 |        0.281
       0.023 |        0.086 |        0.109
       0.073 |        0.064 |        0.136
       0.073 |        0.073 |        0.146
       0.072 |        0.069 |        0.141
       0.094 |        0.075 |        0.170
       0.071 |        0.063 |        0.134
       0.118 |        0.063 |        0.181
       0.119 |        0.204 |        0.323
       0.145 |        0.088 |        0.233
       0.071 |        0.063 |        0.134
       0.112 |        0.082 |        0.194
       0.183 |        0.059 |        0.242
       0.070 |        0.062 |        0.132
       0.083 |        0.060 |        0.143
       0.106 |        0.056 |        0.161
       0.190 |        0.057 |        0.247
       0.270 |        0.053 |        0.324
       0.339 |        0.066 |        0.405
       0.373 |        0.056 |        0.429
       0.053 |        0.057 |        0.111
       0.062 |        0.053 |        0.115
       0.073 |        0.188 |        0.261
       0.073 |        0.070 |        0.143
       0.091 |        0.165 |        0.256
       0.113 |        0.077 |        0.190
       0.090 |        0.130 |        0.220
       0.145 |        0.110 |        0.255
       0.125 |        0.102 |        0.227
       0.122 |        0.079 |        0.201
       0.152 |        0.078 |        0.231
       0.083 |        0.111 |        0.194
       0.072 |        0.065 |        0.137
       0.085 |        0.117 |        0.202
       0.009 |        0.064 |        0.074
       0.073 |        0.070 |        0.144
       0.147 |        0.102 |        0.249
       0.074 |        0.091 |        0.165
       0.133 |        0.218 |        0.351
       0.082 |        0.118 |        0.200
       0.076 |        0.103 |        0.180
       0.085 |        0.130 |        0.215
       0.081 |        0.104 |        0.186
       0.098 |        0.105 |        0.203
       0.088 |        0.075 |        0.163
       0.071 |        0.072 |        0.144
       0.070 |        0.099 |        0.169
       0.070 |        0.070 |        0.140
       0.071 |        0.084 |        0.155
       0.095 |        0.127 |        0.222
       0.168 |        0.064 |        0.232
       0.073 |        0.075 |        0.148
       0.162 |        0.069 |        0.231
       0.077 |        0.061 |        0.138
       0.039 |        0.064 |        0.103
       0.066 |        0.056 |        0.122
       0.092 |        0.055 |        0.146
       0.093 |        0.064 |        0.157
       0.069 |        0.102 |        0.171
       0.081 |        0.248 |        0.329
       0.357 |        0.165 |        0.522
       0.075 |        0.070 |        0.145
       0.017 |        0.079 |        0.095
       0.121 |        0.062 |        0.183
       0.121 |        0.097 |        0.218
       0.086 |        0.105 |        0.191
       0.267 |        0.061 |        0.328
       0.094 |        0.106 |        0.200
       0.201 |        0.083 |        0.284
       0.086 |        0.130 |        0.216
       0.072 |        0.075 |        0.147
       0.073 |        0.080 |        0.153
       0.073 |        0.069 |        0.143
       0.074 |        0.092 |        0.166
       0.073 |        0.070 |        0.143
       0.070 |        0.079 |        0.149
       0.003 |        0.060 |        0.063
       0.072 |        0.107 |        0.179
       0.073 |        0.079 |        0.152
       0.086 |        0.255 |        0.341
       0.073 |        0.087 |        0.160
       0.210 |        0.066 |        0.276
       0.086 |        0.087 |        0.173
       0.020 |        0.079 |        0.099
       0.028 |        0.068 |        0.096
       0.073 |        0.088 |        0.161
       0.074 |        0.070 |        0.143
       0.166 |        0.068 |        0.234
       0.138 |        0.105 |        0.243
       0.025 |        0.065 |        0.090
       0.081 |        0.107 |        0.188
       0.075 |        0.073 |        0.148
       0.138 |        0.086 |        0.224
       0.118 |        0.100 |        0.218
       0.072 |        0.071 |        0.143
       0.042 |        0.058 |        0.100
       0.081 |        0.127 |        0.208
       0.230 |        0.069 |        0.299
       0.076 |        0.067 |        0.144
       0.017 |        0.079 |        0.096
       0.057 |        0.056 |        0.113
       0.070 |        0.094 |        0.164
       0.038 |        0.063 |        0.101
       0.071 |        0.085 |        0.156
       0.069 |        0.091 |        0.160
       0.073 |        0.069 |        0.142
       0.042 |        0.099 |        0.140
       0.124 |        0.064 |        0.189
       0.158 |        0.060 |        0.218
       0.194 |        0.090 |        0.283
       0.186 |        0.088 |        0.273
       0.074 |        0.085 |        0.158
       0.070 |        0.080 |        0.150
       0.202 |        0.063 |        0.265
       0.073 |        0.079 |        0.152
       0.082 |        0.092 |        0.174
       0.174 |        0.069 |        0.242
       0.071 |        0.073 |        0.144
       0.028 |        0.061 |        0.088
       0.076 |        0.075 |        0.151
       0.083 |        0.128 |        0.211
       0.229 |        0.069 |        0.298
