  QueueTimes | ServiceTimes | SojournTimes

       0.701 |        0.259 |        0.960
       0.964 |        0.264 |        1.228
       1.271 |        0.256 |        1.527
       0.072 |        0.261 |        0.333
       0.075 |        0.277 |        0.352
       0.074 |        0.275 |        0.349
       0.059 |        0.282 |        0.341
       0.077 |        0.327 |        0.405
       0.568 |        0.324 |        0.891
       1.036 |        0.345 |        1.381
       1.281 |        0.268 |        1.549
       1.404 |        0.272 |        1.677
       0.073 |        0.268 |        0.341
       0.071 |        0.290 |        0.361
       0.072 |        0.272 |        0.344
       0.073 |        0.288 |        0.361
       0.337 |        0.274 |        0.611
       0.070 |        0.265 |        0.336
       0.042 |        0.257 |        0.299
       0.075 |        0.269 |        0.344
       0.425 |        0.266 |        0.691
       0.281 |        0.263 |        0.544
       0.083 |        0.305 |        0.388
       0.470 |        0.274 |        0.744
       0.165 |        0.263 |        0.428
       0.312 |        0.278 |        0.590
       0.130 |        0.263 |        0.393
       0.348 |        0.264 |        0.612
       0.074 |        0.276 |        0.349
       0.084 |        0.342 |        0.426
       0.070 |        0.283 |        0.354
       0.185 |        0.273 |        0.458
       0.297 |        0.263 |        0.560
       0.076 |        0.279 |        0.355
       0.115 |        0.260 |        0.375
       0.072 |        0.264 |        0.336
       0.384 |        0.272 |        0.656
       0.071 |        0.272 |        0.343
       0.348 |        0.256 |        0.604
       0.353 |        0.263 |        0.616
       0.122 |        0.315 |        0.437
       0.074 |        0.324 |        0.398
       0.499 |        0.337 |        0.836
       0.640 |        0.297 |        0.937
       0.619 |        0.273 |        0.892
       0.076 |        0.281 |        0.358
       0.355 |        0.279 |        0.633
       0.310 |        0.265 |        0.576
       0.255 |        0.256 |        0.511
       0.072 |        0.267 |        0.339
       0.092 |        0.326 |        0.418
       0.077 |        0.298 |        0.375
       0.135 |        0.267 |        0.402
       0.041 |        0.273 |        0.314
       0.428 |        0.266 |        0.694
       0.088 |        0.342 |        0.430
       0.437 |        0.281 |        0.718
       0.624 |        0.294 |        0.918
       0.231 |        0.272 |        0.503
       0.108 |        0.300 |        0.408
       0.194 |        0.271 |        0.465
       0.123 |        0.273 |        0.397
       0.075 |        0.285 |        0.360
       0.228 |        0.280 |        0.509
       0.418 |        0.265 |        0.683
       0.245 |        0.275 |        0.520
       0.603 |        0.267 |        0.870
       0.076 |        0.296 |        0.372
       0.079 |        0.266 |        0.345
       0.129 |        0.271 |        0.400
       0.424 |        0.261 |        0.685
       0.814 |        0.289 |        1.103
       0.072 |        0.268 |        0.340
