  QueueTimes | ServiceTimes | SojournTimes

       0.741 |        0.268 |        1.009
       1.019 |        0.280 |        1.299
       1.342 |        0.266 |        1.608
       0.072 |        0.276 |        0.347
       0.074 |        0.282 |        0.356
       0.071 |        0.280 |        0.351
       0.070 |        0.271 |        0.341
       0.072 |        0.287 |        0.359
       0.505 |        0.268 |        0.772
       0.917 |        0.284 |        1.201
       1.115 |        0.270 |        1.385
       1.242 |        0.277 |        1.518
       0.072 |        0.320 |        0.391
       0.129 |        0.276 |        0.405
       0.075 |        0.276 |        0.351
       0.077 |        0.294 |        0.371
       0.351 |        0.348 |        0.699
       0.074 |        0.335 |        0.409
       0.152 |        0.297 |        0.449
       0.081 |        0.306 |        0.386
       0.485 |        0.283 |        0.768
       0.344 |        0.269 |        0.612
       0.078 |        0.266 |        0.344
       0.385 |        0.273 |        0.659
       0.089 |        0.261 |        0.350
       0.232 |        0.279 |        0.511
       0.072 |        0.262 |        0.334
       0.287 |        0.264 |        0.551
       0.073 |        0.264 |        0.337
       0.089 |        0.373 |        0.462
       0.083 |        0.282 |        0.365
       0.197 |        0.285 |        0.482
       0.320 |        0.266 |        0.586
       0.080 |        0.314 |        0.395
       0.015 |        0.263 |        0.278
       0.077 |        0.286 |        0.363
       0.411 |        0.271 |        0.682
       0.074 |        0.275 |        0.348
       0.353 |        0.259 |        0.612
       0.452 |        0.310 |        0.762
       0.124 |        0.313 |        0.437
       0.074 |        0.293 |        0.367
       0.453 |        0.263 |        0.717
       0.483 |        0.268 |        0.751
       0.431 |        0.274 |        0.705
       0.072 |        0.280 |        0.351
       0.332 |        0.271 |        0.603
       0.281 |        0.306 |        0.587
       0.269 |        0.332 |        0.601
       0.071 |        0.269 |        0.340
       0.080 |        0.319 |        0.399
       0.074 |        0.295 |        0.369
       0.122 |        0.268 |        0.391
       0.031 |        0.293 |        0.324
       0.437 |        0.268 |        0.705
       0.083 |        0.325 |        0.407
       0.403 |        0.267 |        0.670
       0.573 |        0.283 |        0.856
       0.158 |        0.263 |        0.421
       0.016 |        0.271 |        0.287
       0.077 |        0.265 |        0.342
       0.162 |        0.272 |        0.433
       0.071 |        0.319 |        0.390
       0.253 |        0.270 |        0.523
       0.423 |        0.260 |        0.683
       0.235 |        0.272 |        0.507
       0.581 |        0.260 |        0.841
       0.092 |        0.337 |        0.428
       0.074 |        0.271 |        0.344
       0.122 |        0.333 |        0.455
       0.506 |        0.299 |        0.805
       0.928 |        0.277 |        1.205
       0.153 |        0.265 |        0.419
       0.100 |        0.280 |        0.380
