  QueueTimes | ServiceTimes | SojournTimes

       0.422 |        0.526 |        0.948
       0.406 |        0.510 |        0.917
       0.134 |        0.556 |        0.690
       0.510 |        0.519 |        1.028
       0.223 |        0.507 |        0.730
       0.123 |        0.524 |        0.646
       0.145 |        0.830 |        0.975
       0.132 |        0.647 |        0.778
       0.145 |        0.733 |        0.878
       0.124 |        0.555 |        0.680
       0.135 |        0.497 |        0.632
       0.632 |        0.499 |        1.132
       0.917 |        0.508 |        1.425
       0.125 |        0.516 |        0.641
       0.121 |        0.513 |        0.634
       0.123 |        0.521 |        0.645
       0.132 |        0.630 |        0.762
       0.128 |        0.695 |        0.822
       0.521 |        0.510 |        1.031
       0.150 |        0.552 |        0.702
       0.136 |        0.576 |        0.712
       0.128 |        0.521 |        0.649
       0.605 |        0.502 |        1.107
       0.609 |        0.497 |        1.106
       0.127 |        0.516 |        0.642
       0.598 |        0.502 |        1.100
       1.063 |        0.495 |        1.559
       0.128 |        0.600 |        0.728
       0.135 |        0.628 |        0.763
       0.141 |        0.877 |        1.018
       1.121 |        0.584 |        1.705
       1.549 |        0.499 |        2.048
       0.126 |        0.520 |        0.647
       0.138 |        0.805 |        0.943
       0.102 |        0.694 |        0.796
       0.123 |        0.566 |        0.689
       0.133 |        0.756 |        0.889
       0.123 |        0.585 |        0.708
       0.229 |        0.506 |        0.736
       0.313 |        0.504 |        0.817
       0.122 |        0.544 |        0.666
       0.132 |        0.699 |        0.831
       0.135 |        0.829 |        0.964
       0.121 |        0.562 |        0.683
       0.156 |        0.496 |        0.652
       0.155 |        0.995 |        1.150
       1.357 |        0.582 |        1.938
       0.128 |        0.525 |        0.652
       0.124 |        0.513 |        0.637
       0.141 |        0.792 |        0.933
       0.195 |        1.005 |        1.200
       0.915 |        0.725 |        1.640
       0.669 |        0.553 |        1.222
       0.707 |        0.512 |        1.220
       0.255 |        0.513 |        0.769
       0.356 |        0.498 |        0.854
       0.733 |        0.495 |        1.228
       0.394 |        0.509 |        0.903
       0.140 |        0.640 |        0.780
       0.123 |        0.505 |        0.628
       0.141 |        0.682 |        0.823
       0.061 |        0.564 |        0.624
       0.500 |        0.508 |        1.008
       0.143 |        0.718 |        0.861
       0.488 |        0.522 |        1.010
       0.132 |        0.579 |        0.710
       0.160 |        1.034 |        1.194
       0.145 |        0.952 |        1.097
       0.136 |        0.733 |        0.868
       0.086 |        0.519 |        0.605
       0.136 |        0.734 |        0.871
       0.501 |        0.585 |        1.086
       0.142 |        0.890 |        1.032
       0.130 |        0.747 |        0.878
       0.129 |        0.647 |        0.777
       0.131 |        0.732 |        0.863
       0.134 |        0.739 |        0.872
       0.115 |        0.668 |        0.784
       0.129 |        0.609 |        0.738
       0.124 |        0.553 |        0.677
       0.126 |        0.586 |        0.712
       0.125 |        0.701 |        0.827
       0.707 |        0.528 |        1.234
       1.168 |        0.499 |        1.667
       1.546 |        0.499 |        2.045
       1.262 |        0.505 |        1.767
       0.150 |        0.978 |        1.128
       0.180 |        0.583 |        0.762
