  QueueTimes | ServiceTimes | SojournTimes

       0.644 |        0.237 |        0.881
       0.886 |        0.242 |        1.128
       1.167 |        0.246 |        1.413
       0.094 |        0.241 |        0.335
       0.094 |        0.248 |        0.342
       0.093 |        0.246 |        0.339
       0.092 |        0.233 |        0.325
       0.092 |        0.244 |        0.336
       0.472 |        0.245 |        0.717
       0.858 |        0.255 |        1.113
       1.010 |        0.234 |        1.244
       1.097 |        0.238 |        1.335
       0.073 |        0.238 |        0.311
       0.040 |        0.241 |        0.280
       0.093 |        0.238 |        0.331
       0.095 |        0.252 |        0.347
       0.321 |        0.235 |        0.555
       0.098 |        0.241 |        0.338
       0.042 |        0.236 |        0.278
       0.099 |        0.242 |        0.341
       0.420 |        0.243 |        0.663
       0.241 |        0.240 |        0.482
       0.093 |        0.244 |        0.336
       0.375 |        0.245 |        0.621
       0.037 |        0.235 |        0.272
       0.154 |        0.253 |        0.407
       0.071 |        0.238 |        0.309
       0.262 |        0.241 |        0.503
       0.092 |        0.243 |        0.335
       0.075 |        0.246 |        0.321
       0.072 |        0.245 |        0.317
       0.148 |        0.245 |        0.393
       0.230 |        0.233 |        0.463
       0.071 |        0.240 |        0.311
       0.071 |        0.233 |        0.304
       0.096 |        0.240 |        0.335
       0.379 |        0.241 |        0.620
       0.094 |        0.252 |        0.346
       0.351 |        0.232 |        0.584
       0.335 |        0.237 |        0.572
       0.095 |        0.236 |        0.331
       0.095 |        0.249 |        0.345
       0.425 |        0.231 |        0.656
       0.423 |        0.249 |        0.672
       0.351 |        0.235 |        0.586
       0.096 |        0.240 |        0.335
       0.314 |        0.242 |        0.556
       0.234 |        0.237 |        0.471
       0.152 |        0.232 |        0.384
       0.100 |        0.238 |        0.339
       0.095 |        0.235 |        0.330
       0.094 |        0.249 |        0.343
       0.101 |        0.234 |        0.335
       0.143 |        0.240 |        0.383
       0.496 |        0.232 |        0.728
       0.092 |        0.239 |        0.330
       0.289 |        0.235 |        0.524
       0.422 |        0.248 |        0.669
       0.141 |        0.242 |        0.382
       0.150 |        0.239 |        0.388
       0.166 |        0.230 |        0.396
       0.044 |        0.235 |        0.279
       0.095 |        0.245 |        0.340
       0.200 |        0.236 |        0.436
       0.338 |        0.232 |        0.571
       0.127 |        0.239 |        0.366
       0.442 |        0.229 |        0.672
       0.095 |        0.248 |        0.343
       0.100 |        0.234 |        0.334
       0.110 |        0.237 |        0.347
       0.358 |        0.229 |        0.588
