  QueueTimes | ServiceTimes | SojournTimes

       0.653 |        0.237 |        0.890
       0.900 |        0.246 |        1.146
       1.190 |        0.234 |        1.425
       0.099 |        0.247 |        0.346
       0.096 |        0.251 |        0.347
       0.096 |        0.247 |        0.343
       0.096 |        0.238 |        0.334
       0.096 |        0.250 |        0.346
       0.487 |        0.238 |        0.725
       0.871 |        0.256 |        1.127
       1.028 |        0.237 |        1.265
       1.122 |        0.249 |        1.372
       0.096 |        0.243 |        0.339
       0.073 |        0.244 |        0.317
       0.100 |        0.231 |        0.331
       0.099 |        0.247 |        0.345
       0.320 |        0.232 |        0.552
       0.102 |        0.240 |        0.342
       0.063 |        0.238 |        0.300
       0.105 |        0.259 |        0.364
       0.444 |        0.239 |        0.683
       0.294 |        0.255 |        0.548
       0.103 |        0.234 |        0.337
       0.381 |        0.271 |        0.652
       0.074 |        0.237 |        0.310
       0.200 |        0.268 |        0.468
       0.071 |        0.232 |        0.303
       0.257 |        0.258 |        0.516
       0.110 |        0.238 |        0.348
       0.098 |        0.252 |        0.350
       0.096 |        0.253 |        0.349
       0.185 |        0.245 |        0.430
       0.273 |        0.242 |        0.515
       0.101 |        0.250 |        0.351
       0.115 |        0.243 |        0.358
       0.093 |        0.254 |        0.348
       0.397 |        0.251 |        0.648
       0.083 |        0.315 |        0.398
       0.450 |        0.252 |        0.703
       0.459 |        0.265 |        0.725
       0.103 |        0.260 |        0.363
       0.075 |        0.274 |        0.348
       0.437 |        0.257 |        0.694
       0.468 |        0.261 |        0.729
       0.417 |        0.253 |        0.669
       0.097 |        0.262 |        0.358
       0.359 |        0.269 |        0.628
       0.314 |        0.261 |        0.575
       0.264 |        0.251 |        0.514
       0.072 |        0.259 |        0.331
       0.096 |        0.251 |        0.347
       0.094 |        0.272 |        0.366
       0.123 |        0.254 |        0.377
       0.023 |        0.255 |        0.278
       0.402 |        0.251 |        0.653
       0.096 |        0.261 |        0.357
       0.324 |        0.250 |        0.574
       0.479 |        0.273 |        0.752
       0.061 |        0.248 |        0.309
       0.085 |        0.253 |        0.339
       0.124 |        0.249 |        0.373
       0.030 |        0.253 |        0.283
       0.094 |        0.263 |        0.357
       0.225 |        0.253 |        0.478
       0.388 |        0.248 |        0.635
       0.196 |        0.255 |        0.452
       0.539 |        0.246 |        0.785
       0.096 |        0.266 |        0.361
       0.094 |        0.245 |        0.340
       0.123 |        0.257 |        0.380
       0.400 |        0.246 |        0.646
       0.775 |        0.271 |        1.046
       0.072 |        0.244 |        0.316
       0.006 |        0.265 |        0.271
       0.094 |        0.246 |        0.340
       0.167 |        0.255 |        0.422
       0.096 |        0.244 |        0.341
       0.464 |        0.253 |        0.717
       0.115 |        0.258 |        0.372
       0.160 |        0.251 |        0.411
       0.095 |        0.245 |        0.340
       0.096 |        0.253 |        0.348
