  QueueTimes | ServiceTimes | SojournTimes

       0.479 |        0.509 |        0.988
       0.147 |        0.513 |        0.660
       0.147 |        0.511 |        0.658
       0.419 |        0.509 |        0.928
       0.127 |        0.512 |        0.638
       0.265 |        0.507 |        0.772
       0.149 |        0.512 |        0.661
       0.157 |        0.515 |        0.672
       0.151 |        0.529 |        0.680
       0.128 |        0.528 |        0.656
       0.160 |        0.518 |        0.678
       0.147 |        0.518 |        0.665
       0.146 |        0.514 |        0.660
       0.146 |        0.518 |        0.665
       0.023 |        0.502 |        0.525
       0.526 |        0.506 |        1.033
       0.494 |        0.502 |        0.996
       0.267 |        0.502 |        0.769
       0.582 |        0.505 |        1.086
       0.814 |        0.502 |        1.316
       0.114 |        0.507 |        0.621
       0.151 |        0.519 |        0.670
       0.123 |        0.512 |        0.636
       0.578 |        0.502 |        1.080
       0.149 |        0.518 |        0.667
       0.152 |        0.512 |        0.663
       0.092 |        0.509 |        0.601
       0.144 |        0.528 |        0.673
       0.355 |        0.540 |        0.895
       0.163 |        0.519 |        0.682
       0.171 |        0.541 |        0.712
       0.147 |        0.555 |        0.702
       0.151 |        0.527 |        0.678
       0.151 |        0.524 |        0.675
       0.742 |        0.504 |        1.246
       0.149 |        0.542 |        0.692
       0.149 |        0.518 |        0.666
       0.153 |        0.519 |        0.672
       0.152 |        0.525 |        0.677
       0.148 |        0.513 |        0.661
       0.146 |        0.512 |        0.658
       0.147 |        0.513 |        0.660
       0.342 |        0.502 |        0.844
       0.147 |        0.513 |        0.660
       0.147 |        0.519 |        0.666
       0.146 |        0.512 |        0.658
       0.151 |        0.512 |        0.663
       0.148 |        0.516 |        0.664
       0.150 |        0.513 |        0.662
       0.713 |        0.504 |        1.217
       0.147 |        0.516 |        0.663
       0.152 |        0.517 |        0.669
       0.147 |        0.525 |        0.672
       0.124 |        0.517 |        0.640
       0.130 |        0.502 |        0.632
       0.126 |        0.513 |        0.638
       0.146 |        0.498 |        0.644
       0.148 |        0.502 |        0.651
       0.145 |        0.531 |        0.676
       0.149 |        0.512 |        0.661
       0.154 |        0.512 |        0.666
       0.258 |        0.506 |        0.764
       0.063 |        0.502 |        0.565
       0.228 |        0.507 |        0.735
       0.148 |        0.513 |        0.661
       0.147 |        0.514 |        0.661
       0.146 |        0.512 |        0.658
       0.152 |        0.517 |        0.669
       0.147 |        0.512 |        0.659
       0.516 |        0.501 |        1.017
       0.469 |        0.506 |        0.975
       0.123 |        0.512 |        0.636
       0.147 |        0.512 |        0.659
       0.581 |        0.504 |        1.085
       0.156 |        0.505 |        0.661
       0.091 |        0.506 |        0.597
       0.153 |        0.516 |        0.669
       0.147 |        0.527 |        0.674
       0.070 |        0.506 |        0.576
       0.150 |        0.534 |        0.684
       0.149 |        0.514 |        0.663
       0.155 |        0.513 |        0.667
       0.389 |        0.504 |        0.892
       0.153 |        0.512 |        0.665
       0.162 |        0.518 |        0.681
       0.127 |        0.516 |        0.643
       0.149 |        0.516 |        0.665
       0.126 |        0.531 |        0.657
       0.125 |        0.516 |        0.641
       0.123 |        0.513 |        0.636
       0.153 |        0.502 |        0.655
       0.148 |        0.527 |        0.675
       0.126 |        0.520 |        0.646
       0.149 |        0.511 |        0.660
       0.123 |        0.516 |        0.640
       0.146 |        0.524 |        0.670
       0.146 |        0.526 |        0.671
       0.153 |        0.512 |        0.665
       0.496 |        0.505 |        1.001
       0.147 |        0.513 |        0.660
       0.064 |        0.503 |        0.567
       0.145 |        0.524 |        0.670
       0.153 |        0.513 |        0.666
       0.150 |        0.517 |        0.667
       0.155 |        0.551 |        0.706
       0.268 |        0.515 |        0.782
       0.152 |        0.532 |        0.684
       0.150 |        0.516 |        0.666
       0.150 |        0.518 |        0.667
       0.154 |        0.522 |        0.676
       0.076 |        0.533 |        0.609
       0.511 |        0.498 |        1.009
       0.273 |        0.520 |        0.793
       0.650 |        0.515 |        1.164
       0.149 |        0.574 |        0.723
       0.145 |        0.471 |        0.616
       0.147 |        0.532 |        0.679
       0.152 |        0.520 |        0.671
       0.170 |        0.538 |        0.708
       0.149 |        0.487 |        0.636
       0.147 |        0.516 |        0.664
       0.147 |        0.512 |        0.659
       0.074 |        0.508 |        0.582
       0.149 |        0.516 |        0.665
       0.247 |        0.503 |        0.749
       0.155 |        0.512 |        0.667
       0.146 |        0.529 |        0.675
       0.161 |        0.512 |        0.674
       0.227 |        0.506 |        0.734
       0.170 |        0.507 |        0.677
       0.143 |        0.510 |        0.653
       0.146 |        0.469 |        0.615
       0.157 |        0.492 |        0.649
       0.151 |        0.488 |        0.639
       0.143 |        0.495 |        0.638
       0.166 |        0.564 |        0.730
       0.151 |        0.511 |        0.662
       0.148 |        0.524 |        0.672
       0.148 |        0.516 |        0.664
       0.147 |        0.516 |        0.664
       0.156 |        0.666 |        0.822
       0.741 |        0.527 |        1.268
       0.573 |        0.501 |        1.075
       0.149 |        0.514 |        0.663
       0.460 |        0.503 |        0.962
       0.154 |        0.515 |        0.669
       0.026 |        0.502 |        0.528
       0.394 |        0.506 |        0.900
       0.945 |        0.517 |        1.463
       0.934 |        0.501 |        1.435
       0.207 |        0.507 |        0.714
       0.146 |        0.518 |        0.663
       0.149 |        0.514 |        0.663
       0.185 |        0.503 |        0.687
       0.146 |        0.524 |        0.671
       0.451 |        0.507 |        0.958
       0.153 |        0.511 |        0.664
       0.147 |        0.511 |        0.658
       0.148 |        0.512 |        0.660
       0.148 |        0.515 |        0.663
       0.148 |        0.512 |        0.660
       0.149 |        0.514 |        0.663
       0.147 |        0.522 |        0.670
       0.146 |        0.512 |        0.658
       0.149 |        0.514 |        0.663
       0.150 |        0.511 |        0.661
       0.702 |        0.507 |        1.209
       0.496 |        0.502 |        0.998
       0.149 |        0.510 |        0.659
       0.700 |        0.503 |        1.204
       0.152 |        0.515 |        0.667
       0.146 |        0.515 |        0.661
       0.147 |        0.511 |        0.657
       0.146 |        0.513 |        0.659
       0.148 |        0.515 |        0.663
       0.151 |        0.517 |        0.668
       0.147 |        0.514 |        0.661
       0.150 |        0.515 |        0.665
       0.235 |        0.503 |        0.738
       0.149 |        0.524 |        0.673
       0.569 |        0.508 |        1.077
       0.151 |        0.511 |        0.662
       0.675 |        0.502 |        1.178
       0.124 |        0.524 |        0.648
       0.150 |        0.524 |        0.674
       0.128 |        0.505 |        0.633
       0.126 |        0.520 |        0.646
       0.021 |        0.503 |        0.524
       0.458 |        0.502 |        0.960
       0.147 |        0.512 |        0.659
       0.601 |        0.503 |        1.104
       0.123 |        0.511 |        0.634
       0.175 |        0.502 |        0.677
       0.152 |        0.521 |        0.673
       0.149 |        0.528 |        0.677
       0.149 |        0.528 |        0.676
       0.212 |        0.504 |        0.716
       0.500 |        0.506 |        1.006
       0.147 |        0.517 |        0.664
       0.146 |        0.514 |        0.660
       0.146 |        0.511 |        0.657
       0.337 |        0.502 |        0.839
       0.150 |        0.514 |        0.664
       0.153 |        0.516 |        0.670
       0.137 |        0.526 |        0.664
       0.521 |        0.508 |        1.030
       0.124 |        0.511 |        0.635
       0.370 |        0.508 |        0.878
       0.147 |        0.512 |        0.658
       0.147 |        0.515 |        0.662
       0.148 |        0.511 |        0.659
       0.474 |        0.506 |        0.980
       0.148 |        0.512 |        0.661
       0.721 |        0.505 |        1.226
       0.147 |        0.511 |        0.659
       0.670 |        0.504 |        1.174
       0.148 |        0.514 |        0.661
       0.147 |        0.511 |        0.658
       0.146 |        0.514 |        0.661
       0.151 |        0.512 |        0.663
       0.171 |        0.507 |        0.678
       0.687 |        0.500 |        1.187
       0.149 |        0.518 |        0.667
       0.147 |        0.511 |        0.659
       0.030 |        0.507 |        0.537
       0.144 |        0.515 |        0.659
       0.308 |        0.502 |        0.810
       0.148 |        0.512 |        0.660
       0.147 |        0.512 |        0.659
       0.148 |        0.515 |        0.663
       0.147 |        0.514 |        0.661
       0.076 |        0.502 |        0.579
       0.123 |        0.516 |        0.639
       0.147 |        0.515 |        0.662
       0.148 |        0.517 |        0.665
       0.148 |        0.513 |        0.661
       0.159 |        0.517 |        0.676
       0.150 |        0.516 |        0.665
       0.435 |        0.518 |        0.953
       0.149 |        0.516 |        0.665
       0.148 |        0.512 |        0.660
       0.149 |        0.514 |        0.663
       0.149 |        0.515 |        0.664
       0.148 |        0.524 |        0.672
       0.717 |        0.503 |        1.221
       0.147 |        0.522 |        0.669
       0.149 |        0.513 |        0.662
       0.146 |        0.517 |        0.664
       0.149 |        0.535 |        0.684
       0.147 |        0.518 |        0.665
       0.123 |        0.511 |        0.634
       0.153 |        0.500 |        0.653
       0.152 |        0.524 |        0.676
       0.404 |        0.487 |        0.891
       0.146 |        0.558 |        0.704
       0.153 |        0.540 |        0.693
       0.155 |        0.515 |        0.670
       0.149 |        0.515 |        0.664
       0.726 |        0.503 |        1.229
       1.287 |        0.517 |        1.805
       0.305 |        0.509 |        0.814
       0.149 |        0.511 |        0.661
       0.038 |        0.504 |        0.542
       0.146 |        0.512 |        0.658
       0.148 |        0.512 |        0.661
       0.148 |        0.514 |        0.662
       0.124 |        0.524 |        0.648
       0.147 |        0.512 |        0.660
       0.148 |        0.512 |        0.660
       0.154 |        0.512 |        0.666
       0.155 |        0.516 |        0.671
       0.146 |        0.517 |        0.663
       0.130 |        0.519 |        0.649
       0.123 |        0.513 |        0.636
       0.124 |        0.512 |        0.635
       0.148 |        0.526 |        0.674
       0.126 |        0.519 |        0.645
       0.435 |        0.519 |        0.953
       0.160 |        0.513 |        0.672
       0.182 |        0.507 |        0.689
       0.146 |        0.512 |        0.658
       0.116 |        0.504 |        0.620
       0.675 |        0.507 |        1.182
       0.884 |        0.502 |        1.386
       0.153 |        0.517 |        0.670
       0.226 |        0.504 |        0.730
       0.148 |        0.512 |        0.660
       0.147 |        0.515 |        0.662
       0.146 |        0.516 |        0.662
       0.149 |        0.517 |        0.666
       0.145 |        0.512 |        0.657
       0.148 |        0.513 |        0.661
       0.149 |        0.516 |        0.665
       0.368 |        0.503 |        0.872
       0.149 |        0.515 |        0.664
       0.570 |        0.504 |        1.073
       0.149 |        0.514 |        0.663
       0.147 |        0.512 |        0.659
       0.148 |        0.520 |        0.668
       0.146 |        0.516 |        0.663
       0.147 |        0.544 |        0.691
       0.232 |        0.507 |        0.739
       0.123 |        0.519 |        0.642
       0.349 |        0.502 |        0.851
       0.151 |        0.518 |        0.669
       0.124 |        0.512 |        0.636
       0.148 |        0.515 |        0.663
       0.011 |        0.504 |        0.514
       0.150 |        0.513 |        0.663
       0.632 |        0.508 |        1.140
       1.064 |        0.501 |        1.565
       0.206 |        0.510 |        0.715
       0.146 |        0.515 |        0.661
       0.549 |        0.504 |        1.053
       0.149 |        0.512 |        0.661
       0.579 |        0.519 |        1.099
       0.588 |        0.509 |        1.097
       0.330 |        0.502 |        0.831
       0.525 |        0.507 |        1.032
       0.146 |        0.524 |        0.670
       0.123 |        0.512 |        0.635
       0.147 |        0.516 |        0.663
       0.146 |        0.512 |        0.658
       0.530 |        0.507 |        1.037
       0.146 |        0.525 |        0.670
       0.149 |        0.513 |        0.662
       0.559 |        0.506 |        1.066
       0.123 |        0.512 |        0.636
       0.147 |        0.526 |        0.673
       0.151 |        0.513 |        0.664
       0.145 |        0.526 |        0.672
       0.148 |        0.512 |        0.660
       0.146 |        0.513 |        0.659
       0.155 |        0.511 |        0.666
       0.149 |        0.516 |        0.665
       0.150 |        0.519 |        0.668
       0.570 |        0.504 |        1.074
       0.148 |        0.513 |        0.660
