  QueueTimes | ServiceTimes | SojournTimes

       0.676 |        0.250 |        0.926
       0.938 |        0.250 |        1.188
       1.246 |        0.245 |        1.491
       0.096 |        0.252 |        0.348
       0.096 |        0.256 |        0.352
       0.094 |        0.255 |        0.349
       0.095 |        0.245 |        0.340
       0.100 |        0.257 |        0.357
       0.499 |        0.255 |        0.755
       0.903 |        0.262 |        1.165
       1.068 |        0.244 |        1.311
       1.171 |        0.252 |        1.423
       0.099 |        0.247 |        0.346
       0.082 |        0.250 |        0.332
       0.099 |        0.257 |        0.356
       0.098 |        0.262 |        0.361
       0.342 |        0.244 |        0.587
       0.097 |        0.247 |        0.345
       0.056 |        0.245 |        0.300
       0.097 |        0.252 |        0.348
       0.435 |        0.255 |        0.690
       0.272 |        0.255 |        0.526
       0.096 |        0.253 |        0.348
       0.394 |        0.251 |        0.645
       0.072 |        0.245 |        0.317
       0.207 |        0.258 |        0.464
       0.072 |        0.248 |        0.319
       0.279 |        0.250 |        0.529
       0.095 |        0.254 |        0.349
       0.123 |        0.294 |        0.416
       0.074 |        0.260 |        0.334
       0.173 |        0.259 |        0.433
       0.277 |        0.247 |        0.525
       0.095 |        0.258 |        0.352
       0.119 |        0.251 |        0.370
       0.095 |        0.265 |        0.360
       0.411 |        0.260 |        0.671
       0.097 |        0.275 |        0.371
       0.384 |        0.252 |        0.636
       0.393 |        0.263 |        0.656
       0.095 |        0.259 |        0.354
       0.074 |        0.274 |        0.347
       0.434 |        0.251 |        0.684
       0.469 |        0.259 |        0.728
       0.413 |        0.253 |        0.666
       0.096 |        0.262 |        0.358
       0.344 |        0.268 |        0.612
       0.297 |        0.257 |        0.554
       0.241 |        0.252 |        0.493
       0.072 |        0.258 |        0.329
       0.097 |        0.255 |        0.352
       0.094 |        0.270 |        0.365
       0.129 |        0.251 |        0.380
       0.028 |        0.254 |        0.282
       0.402 |        0.248 |        0.650
       0.101 |        0.255 |        0.356
       0.323 |        0.255 |        0.577
       0.482 |        0.271 |        0.753
       0.060 |        0.259 |        0.319
       0.094 |        0.259 |        0.353
       0.137 |        0.247 |        0.384
       0.039 |        0.255 |        0.294
       0.097 |        0.260 |        0.357
       0.224 |        0.255 |        0.478
       0.387 |        0.247 |        0.634
       0.199 |        0.256 |        0.455
       0.537 |        0.259 |        0.795
       0.106 |        0.265 |        0.370
       0.096 |        0.247 |        0.342
       0.125 |        0.251 |        0.376
       0.395 |        0.246 |        0.640
       0.768 |        0.262 |        1.030
       0.071 |        0.257 |        0.329
       0.017 |        0.263 |        0.280
       0.094 |        0.246 |        0.340
       0.167 |        0.259 |        0.426
       0.094 |        0.246 |        0.339
       0.464 |        0.254 |        0.718
       0.113 |        0.268 |        0.382
       0.169 |        0.252 |        0.421
       0.109 |        0.244 |        0.353
       0.095 |        0.250 |        0.346
