  QueueTimes | ServiceTimes | SojournTimes

       0.614 |        0.236 |        0.850
       0.843 |        0.239 |        1.083
       1.118 |        0.237 |        1.355
       0.092 |        0.221 |        0.313
       0.100 |        0.251 |        0.351
       0.097 |        0.240 |        0.336
       0.093 |        0.232 |        0.326
       0.095 |        0.244 |        0.339
       0.475 |        0.235 |        0.710
       0.851 |        0.247 |        1.099
       0.994 |        0.230 |        1.224
       1.077 |        0.238 |        1.315
       0.098 |        0.232 |        0.330
       0.059 |        0.239 |        0.298
       0.097 |        0.231 |        0.328
       0.094 |        0.248 |        0.342
       0.319 |        0.230 |        0.549
       0.093 |        0.237 |        0.330
       0.034 |        0.235 |        0.269
       0.095 |        0.238 |        0.333
       0.417 |        0.240 |        0.656
       0.232 |        0.240 |        0.471
       0.096 |        0.232 |        0.328
       0.368 |        0.237 |        0.604
       0.080 |        0.231 |        0.312
       0.200 |        0.272 |        0.472
       0.071 |        0.231 |        0.302
       0.254 |        0.236 |        0.490
       0.097 |        0.237 |        0.333
       0.097 |        0.240 |        0.337
       0.094 |        0.244 |        0.338
       0.169 |        0.235 |        0.404
       0.242 |        0.229 |        0.471
       0.096 |        0.235 |        0.332
       0.100 |        0.228 |        0.328
       0.095 |        0.236 |        0.332
       0.375 |        0.240 |        0.616
       0.098 |        0.243 |        0.341
       0.346 |        0.230 |        0.576
       0.324 |        0.235 |        0.559
       0.096 |        0.230 |        0.326
       0.098 |        0.246 |        0.344
       0.424 |        0.229 |        0.652
       0.419 |        0.239 |        0.658
       0.338 |        0.227 |        0.564
       0.094 |        0.236 |        0.330
       0.310 |        0.239 |        0.549
       0.227 |        0.232 |        0.459
       0.140 |        0.229 |        0.369
       0.098 |        0.236 |        0.334
       0.098 |        0.231 |        0.329
       0.101 |        0.248 |        0.349
       0.100 |        0.232 |        0.332
       0.139 |        0.237 |        0.375
       0.488 |        0.236 |        0.724
       0.098 |        0.238 |        0.335
       0.305 |        0.228 |        0.533
       0.431 |        0.245 |        0.676
       0.148 |        0.233 |        0.382
       0.149 |        0.239 |        0.388
       0.166 |        0.225 |        0.391
       0.039 |        0.237 |        0.276
       0.101 |        0.239 |        0.340
       0.201 |        0.239 |        0.440
       0.343 |        0.238 |        0.580
       0.134 |        0.234 |        0.367
