  QueueTimes | ServiceTimes | SojournTimes

       0.654 |        0.236 |        0.889
       0.894 |        0.238 |        1.132
       1.172 |        0.230 |        1.402
       0.097 |        0.239 |        0.336
       0.098 |        0.243 |        0.341
       0.099 |        0.243 |        0.342
       0.095 |        0.235 |        0.330
       0.096 |        0.243 |        0.339
       0.475 |        0.235 |        0.710
       0.851 |        0.250 |        1.101
       1.000 |        0.232 |        1.232
       1.085 |        0.241 |        1.326
       0.101 |        0.235 |        0.336
       0.075 |        0.240 |        0.315
       0.099 |        0.233 |        0.332
       0.094 |        0.249 |        0.343
       0.317 |        0.231 |        0.549
       0.105 |        0.248 |        0.353
       0.057 |        0.232 |        0.289
       0.107 |        0.244 |        0.351
       0.430 |        0.240 |        0.670
       0.246 |        0.239 |        0.484
       0.096 |        0.232 |        0.328
       0.367 |        0.239 |        0.607
       0.027 |        0.233 |        0.260
       0.143 |        0.248 |        0.390
       0.073 |        0.237 |        0.310
       0.262 |        0.236 |        0.499
       0.110 |        0.287 |        0.396
       0.100 |        0.262 |        0.362
       0.097 |        0.259 |        0.356
       0.189 |        0.254 |        0.442
       0.281 |        0.242 |        0.523
       0.099 |        0.250 |        0.349
       0.111 |        0.246 |        0.356
       0.099 |        0.269 |        0.369
       0.414 |        0.252 |        0.666
       0.083 |        0.298 |        0.382
       0.394 |        0.248 |        0.642
       0.395 |        0.256 |        0.652
       0.100 |        0.250 |        0.350
       0.097 |        0.269 |        0.366
       0.448 |        0.245 |        0.693
       0.461 |        0.250 |        0.711
       0.391 |        0.244 |        0.636
       0.099 |        0.251 |        0.349
       0.331 |        0.255 |        0.586
       0.266 |        0.249 |        0.514
       0.208 |        0.244 |        0.452
       0.095 |        0.251 |        0.346
       0.099 |        0.247 |        0.346
       0.097 |        0.263 |        0.360
       0.113 |        0.247 |        0.359
       0.172 |        0.251 |        0.423
       0.538 |        0.243 |        0.781
       0.098 |        0.255 |        0.353
       0.315 |        0.245 |        0.559
       0.459 |        0.258 |        0.717
       0.021 |        0.242 |        0.263
       0.073 |        0.252 |        0.325
       0.105 |        0.240 |        0.344
       0.167 |        0.249 |        0.415
       0.097 |        0.253 |        0.350
       0.225 |        0.245 |        0.471
       0.375 |        0.246 |        0.621
       0.180 |        0.246 |        0.426
       0.503 |        0.240 |        0.743
       0.097 |        0.262 |        0.359
       0.097 |        0.246 |        0.343
       0.121 |        0.248 |        0.369
       0.392 |        0.241 |        0.633
       0.756 |        0.249 |        1.005
       0.073 |        0.238 |        0.311
       0.166 |        0.261 |        0.428
       0.097 |        0.238 |        0.335
       0.157 |        0.253 |        0.410
       0.097 |        0.240 |        0.337
       0.457 |        0.248 |        0.705
       0.096 |        0.251 |        0.347
       0.129 |        0.247 |        0.375
       0.056 |        0.239 |        0.296
       0.084 |        0.295 |        0.379
       0.075 |        0.245 |        0.320
       0.311 |        0.257 |        0.568
       0.102 |        0.243 |        0.345
       0.100 |        0.249 |        0.349
       0.327 |        0.239 |        0.566
       0.669 |        0.257 |        0.926
       0.104 |        0.261 |        0.365
       0.102 |        0.265 |        0.366
       0.110 |        0.238 |        0.347
       0.125 |        0.246 |        0.371
       0.398 |        0.221 |        0.619
       0.292 |        0.237 |        0.528
       0.583 |        0.269 |        0.852
       0.609 |        0.251 |        0.860
       0.174 |        0.240 |        0.414
       0.097 |        0.247 |        0.344
       0.097 |        0.240 |        0.337
       0.264 |        0.252 |        0.516
       0.099 |        0.238 |        0.336
       0.073 |        0.247 |        0.320
       0.102 |        0.238 |        0.341
       0.096 |        0.247 |        0.343
       0.095 |        0.257 |        0.352
       0.095 |        0.245 |        0.340
       0.368 |        0.240 |        0.608
       0.080 |        0.281 |        0.361
       0.347 |        0.233 |        0.580
       0.157 |        0.245 |        0.401
       0.076 |        0.251 |        0.327
       0.075 |        0.245 |        0.320
       0.072 |        0.236 |        0.308
       0.235 |        0.243 |        0.479
       0.201 |        0.233 |        0.434
       0.566 |        0.263 |        0.829
       0.922 |        0.237 |        1.159
       0.663 |        0.240 |        0.903
       0.909 |        0.245 |        1.154
       0.096 |        0.243 |        0.339
       0.096 |        0.245 |        0.341
       0.072 |        0.243 |        0.315
       0.439 |        0.242 |        0.681
       0.099 |        0.243 |        0.342
       0.102 |        0.233 |        0.335
       0.072 |        0.261 |        0.333
       0.097 |        0.232 |        0.329
       0.097 |        0.242 |        0.339
       0.378 |        0.234 |        0.612
       0.153 |        0.243 |        0.396
       0.095 |        0.236 |        0.331
       0.095 |        0.250 |        0.345
       0.309 |        0.232 |        0.541
       0.098 |        0.239 |        0.337
       0.095 |        0.230 |        0.326
       0.072 |        0.243 |        0.314
       0.409 |        0.244 |        0.653
       0.633 |        0.239 |        0.872
       0.099 |        0.233 |        0.332
       0.095 |        0.243 |        0.338
       0.222 |        0.237 |        0.459
       0.097 |        0.249 |        0.346
       0.132 |        0.232 |        0.364
       0.103 |        0.240 |        0.344
       0.073 |        0.234 |        0.306
       0.291 |        0.243 |        0.535
       0.113 |        0.235 |        0.348
       0.105 |        0.251 |        0.356
       0.166 |        0.256 |        0.422
       0.124 |        0.232 |        0.355
       0.072 |        0.234 |        0.306
       0.102 |        0.258 |        0.360
       0.140 |        0.250 |        0.390
       0.101 |        0.234 |        0.334
       0.106 |        0.244 |        0.350
       0.097 |        0.242 |        0.339
       0.113 |        0.232 |        0.345
       0.418 |        0.260 |        0.677
       0.590 |        0.230 |        0.820
       0.325 |        0.241 |        0.566
       0.453 |        0.232 |        0.685
       0.242 |        0.237 |        0.479
       0.577 |        0.245 |        0.823
       0.655 |        0.239 |        0.895
       0.493 |        0.233 |        0.726
       0.076 |        0.240 |        0.316
       0.269 |        0.235 |        0.504
       0.205 |        0.239 |        0.445
       0.510 |        0.246 |        0.756
       0.101 |        0.241 |        0.342
       0.097 |        0.236 |        0.332
       0.096 |        0.245 |        0.341
       0.096 |        0.238 |        0.333
       0.098 |        0.253 |        0.350
       0.097 |        0.238 |        0.334
       0.095 |        0.245 |        0.341
       0.095 |        0.237 |        0.331
       0.161 |        0.247 |        0.409
       0.095 |        0.250 |        0.345
       0.098 |        0.247 |        0.344
       0.097 |        0.237 |        0.334
       0.146 |        0.248 |        0.394
       0.098 |        0.237 |        0.335
       0.156 |        0.246 |        0.402
       0.260 |        0.263 |        0.522
       0.241 |        0.260 |        0.501
       0.552 |        0.228 |        0.780
       0.100 |        0.252 |        0.351
       0.052 |        0.247 |        0.299
       0.101 |        0.246 |        0.347
       0.039 |        0.230 |        0.269
       0.101 |        0.239 |        0.340
       0.309 |        0.248 |        0.558
       0.218 |        0.256 |        0.474
       0.202 |        0.249 |        0.451
       0.573 |        0.237 |        0.810
       0.093 |        0.220 |        0.312
       0.045 |        0.226 |        0.270
       0.148 |        0.222 |        0.370
       0.374 |        0.265 |        0.639
       0.100 |        0.237 |        0.337
       0.095 |        0.244 |        0.339
       0.072 |        0.233 |        0.305
       0.097 |        0.245 |        0.342
       0.155 |        0.234 |        0.389
       0.096 |        0.251 |        0.347
       0.101 |        0.237 |        0.339
       0.095 |        0.242 |        0.337
       0.173 |        0.236 |        0.409
       0.072 |        0.240 |        0.313
       0.352 |        0.244 |        0.596
       0.097 |        0.241 |        0.338
       0.445 |        0.235 |        0.680
       0.687 |        0.239 |        0.926
       0.099 |        0.234 |        0.333
       0.137 |        0.249 |        0.386
       0.204 |        0.234 |        0.437
       0.073 |        0.241 |        0.314
       0.075 |        0.238 |        0.313
       0.096 |        0.240 |        0.335
       0.110 |        0.243 |        0.353
       0.359 |        0.242 |        0.601
       0.171 |        0.233 |        0.404
       0.140 |        0.243 |        0.383
       0.103 |        0.239 |        0.342
       0.074 |        0.243 |        0.318
       0.272 |        0.241 |        0.513
       0.099 |        0.241 |        0.340
       0.098 |        0.234 |        0.332
       0.097 |        0.239 |        0.336
       0.371 |        0.235 |        0.607
       0.072 |        0.251 |        0.324
       0.099 |        0.231 |        0.330
       0.101 |        0.243 |        0.345
       0.096 |        0.233 |        0.329
       0.096 |        0.239 |        0.335
       0.072 |        0.243 |        0.315
       0.102 |        0.231 |        0.334
       0.100 |        0.248 |        0.348
       0.100 |        0.235 |        0.336
       0.100 |        0.227 |        0.327
       0.103 |        0.239 |        0.342
       0.071 |        0.251 |        0.322
       0.103 |        0.282 |        0.385
       0.447 |        0.251 |        0.698
       0.297 |        0.220 |        0.517
       0.429 |        0.256 |        0.685
       0.128 |        0.250 |        0.377
       0.092 |        0.216 |        0.308
       0.097 |        0.237 |        0.334
       0.097 |        0.232 |        0.329
       0.469 |        0.236 |        0.705
       0.270 |        0.240 |        0.509
       0.072 |        0.238 |        0.310
       0.140 |        0.231 |        0.372
       0.145 |        0.240 |        0.385
