  QueueTimes | ServiceTimes | SojournTimes

       0.146 |        0.510 |        0.657
       0.150 |        0.516 |        0.667
       0.361 |        0.500 |        0.861
       0.148 |        0.513 |        0.661
       0.155 |        0.601 |        0.756
       0.783 |        0.495 |        1.278
       0.148 |        0.513 |        0.661
       0.193 |        0.505 |        0.698
       0.155 |        0.531 |        0.686
       0.149 |        0.518 |        0.667
       0.169 |        0.510 |        0.679
       0.147 |        0.512 |        0.659
       0.149 |        0.514 |        0.663
       0.694 |        0.499 |        1.194
       0.146 |        0.512 |        0.657
       0.123 |        0.510 |        0.634
       0.149 |        0.511 |        0.660
       0.150 |        0.514 |        0.664
       0.146 |        0.510 |        0.657
       0.158 |        0.507 |        0.665
       0.624 |        0.499 |        1.124
       0.087 |        0.505 |        0.592
       0.147 |        0.512 |        0.659
       0.148 |        0.510 |        0.658
       0.025 |        0.504 |        0.530
       0.148 |        0.518 |        0.666
       0.147 |        0.528 |        0.675
       0.145 |        0.512 |        0.658
       0.564 |        0.506 |        1.070
       0.147 |        0.524 |        0.671
       0.153 |        0.511 |        0.664
       0.147 |        0.515 |        0.662
       0.124 |        0.511 |        0.635
       0.147 |        0.510 |        0.657
       0.147 |        0.511 |        0.658
       0.171 |        0.511 |        0.682
       0.678 |        0.499 |        1.177
       1.146 |        0.535 |        1.681
       0.151 |        0.517 |        0.669
       0.149 |        0.531 |        0.680
       0.148 |        0.518 |        0.666
       0.150 |        0.511 |        0.661
       0.146 |        0.511 |        0.657
       0.570 |        0.501 |        1.070
       0.147 |        0.511 |        0.658
       0.406 |        0.500 |        0.907
       0.152 |        0.525 |        0.677
       0.172 |        0.511 |        0.683
       0.079 |        0.502 |        0.581
       0.130 |        0.522 |        0.652
       0.125 |        0.530 |        0.655
       0.148 |        0.501 |        0.648
       0.709 |        0.507 |        1.216
       0.759 |        0.500 |        1.259
       0.478 |        0.508 |        0.986
       0.148 |        0.516 |        0.665
       0.148 |        0.537 |        0.685
       0.124 |        0.518 |        0.642
       0.656 |        0.502 |        1.158
       1.153 |        0.500 |        1.652
       0.146 |        0.511 |        0.657
       0.149 |        0.514 |        0.663
       0.341 |        0.501 |        0.842
       0.794 |        0.501 |        1.295
       0.709 |        0.505 |        1.215
       0.804 |        0.501 |        1.304
       0.147 |        0.518 |        0.664
       0.700 |        0.500 |        1.200
       0.149 |        0.524 |        0.673
       0.436 |        0.500 |        0.936
       0.149 |        0.514 |        0.663
       0.148 |        0.515 |        0.662
       0.147 |        0.511 |        0.658
       0.304 |        0.500 |        0.804
       0.149 |        0.511 |        0.659
       0.148 |        0.514 |        0.662
       0.152 |        0.518 |        0.670
       0.154 |        0.540 |        0.694
       0.151 |        0.515 |        0.665
       0.193 |        0.500 |        0.693
       0.147 |        0.511 |        0.658
       0.563 |        0.518 |        1.081
       0.815 |        0.500 |        1.316
       0.147 |        0.512 |        0.659
       0.516 |        0.506 |        1.022
       0.292 |        0.499 |        0.791
       0.147 |        0.511 |        0.658
       0.321 |        0.507 |        0.828
       0.028 |        0.500 |        0.528
       0.152 |        0.511 |        0.663
       0.041 |        0.521 |        0.562
       0.146 |        0.511 |        0.657
       0.145 |        0.512 |        0.657
       0.151 |        0.527 |        0.678
       0.149 |        0.511 |        0.660
       0.057 |        0.505 |        0.562
       0.151 |        0.518 |        0.668
       0.153 |        0.512 |        0.665
       0.123 |        0.527 |        0.649
       0.181 |        0.503 |        0.684
       0.587 |        0.499 |        1.086
       0.085 |        0.499 |        0.584
       0.590 |        0.500 |        1.089
       0.161 |        0.505 |        0.666
       0.145 |        0.530 |        0.675
       0.148 |        0.518 |        0.666
       0.149 |        0.512 |        0.661
       0.123 |        0.515 |        0.638
       0.146 |        0.529 |        0.674
       0.045 |        0.501 |        0.546
       0.149 |        0.512 |        0.662
       0.125 |        0.512 |        0.636
       0.065 |        0.500 |        0.565
       0.148 |        0.513 |        0.661
       0.149 |        0.516 |        0.665
       0.205 |        0.501 |        0.706
       0.202 |        0.500 |        0.702
       0.150 |        0.512 |        0.662
       0.158 |        0.509 |        0.667
       0.123 |        0.514 |        0.638
       0.146 |        0.528 |        0.675
       0.672 |        0.501 |        1.172
       0.148 |        0.517 |        0.665
       0.149 |        0.513 |        0.663
       0.148 |        0.511 |        0.660
       0.491 |        0.523 |        1.014
       0.147 |        0.513 |        0.659
       0.151 |        0.513 |        0.663
       0.148 |        0.510 |        0.658
       0.291 |        0.501 |        0.793
       0.145 |        0.527 |        0.672
       0.149 |        0.516 |        0.665
       0.147 |        0.511 |        0.658
       0.662 |        0.506 |        1.168
       0.124 |        0.510 |        0.633
       0.154 |        0.524 |        0.678
       0.135 |        0.509 |        0.645
       0.357 |        0.505 |        0.862
       0.288 |        0.501 |        0.789
       0.506 |        0.500 |        1.007
       0.147 |        0.510 |        0.657
       0.718 |        0.506 |        1.224
       0.050 |        0.501 |        0.551
       0.147 |        0.529 |        0.676
       0.145 |        0.511 |        0.656
       0.146 |        0.512 |        0.657
       0.688 |        0.505 |        1.193
       0.146 |        0.525 |        0.671
       0.653 |        0.502 |        1.155
       0.973 |        0.504 |        1.477
       1.198 |        0.502 |        1.700
       1.311 |        0.500 |        1.811
       0.148 |        0.531 |        0.679
       0.225 |        0.509 |        0.733
       0.799 |        0.507 |        1.306
       0.154 |        0.511 |        0.666
       0.148 |        0.510 |        0.658
       0.146 |        0.509 |        0.655
       0.149 |        0.510 |        0.659
       0.154 |        0.513 |        0.667
       0.145 |        0.510 |        0.655
       0.550 |        0.507 |        1.057
       0.941 |        0.500 |        1.441
       0.143 |        0.616 |        0.759
       0.745 |        0.516 |        1.262
       1.154 |        0.514 |        1.668
       0.128 |        0.524 |        0.651
       0.125 |        0.523 |        0.649
       0.150 |        0.523 |        0.673
       0.147 |        0.526 |        0.674
       0.303 |        0.534 |        0.836
       0.379 |        0.513 |        0.892
       0.157 |        0.523 |        0.680
       0.148 |        0.524 |        0.672
       0.141 |        0.518 |        0.659
       0.055 |        0.514 |        0.570
       0.160 |        0.513 |        0.673
       0.156 |        0.524 |        0.680
       0.741 |        0.520 |        1.261
       0.958 |        0.513 |        1.471
       0.127 |        0.536 |        0.663
       0.124 |        0.531 |        0.655
       0.151 |        0.524 |        0.675
       0.131 |        0.528 |        0.659
       0.294 |        0.513 |        0.807
       0.125 |        0.527 |        0.652
       0.125 |        0.529 |        0.654
       0.150 |        0.524 |        0.674
       0.125 |        0.524 |        0.649
       0.124 |        0.528 |        0.651
       0.154 |        0.535 |        0.689
       0.152 |        0.532 |        0.684
       0.150 |        0.535 |        0.685
       0.155 |        0.560 |        0.715
       0.334 |        0.516 |        0.850
       0.534 |        0.516 |        1.050
       0.132 |        0.559 |        0.692
       0.125 |        0.529 |        0.654
       0.125 |        0.524 |        0.649
       0.124 |        0.523 |        0.647
       0.648 |        0.514 |        1.162
       0.936 |        0.512 |        1.447
       0.591 |        0.512 |        1.104
       0.151 |        0.525 |        0.677
       0.252 |        0.514 |        0.766
       0.289 |        0.512 |        0.801
       0.150 |        0.544 |        0.695
       0.154 |        0.523 |        0.677
       0.149 |        0.527 |        0.677
       0.148 |        0.523 |        0.671
       0.130 |        0.529 |        0.660
       0.124 |        0.548 |        0.672
       0.128 |        0.539 |        0.667
       0.124 |        0.541 |        0.665
       0.148 |        0.524 |        0.672
       0.726 |        0.517 |        1.243
       0.528 |        0.514 |        1.042
       1.103 |        0.534 |        1.637
       0.157 |        0.527 |        0.685
       0.522 |        0.513 |        1.035
       0.151 |        0.528 |        0.679
       0.149 |        0.545 |        0.694
       0.147 |        0.544 |        0.692
       0.148 |        0.528 |        0.675
       0.247 |        0.514 |        0.760
       0.743 |        0.520 |        1.263
       0.162 |        0.527 |        0.689
