  QueueTimes | ServiceTimes | SojournTimes

       0.656 |        0.239 |        0.895
       0.900 |        0.247 |        1.147
       1.188 |        0.238 |        1.426
       0.095 |        0.249 |        0.344
       0.104 |        0.253 |        0.357
       0.099 |        0.248 |        0.347
       0.094 |        0.237 |        0.331
       0.095 |        0.251 |        0.346
       0.482 |        0.236 |        0.718
       0.860 |        0.254 |        1.114
       1.011 |        0.235 |        1.246
       1.103 |        0.243 |        1.345
       0.097 |        0.243 |        0.340
       0.070 |        0.241 |        0.311
       0.094 |        0.235 |        0.329
       0.093 |        0.254 |        0.347
       0.322 |        0.236 |        0.558
       0.095 |        0.244 |        0.339
       0.043 |        0.238 |        0.282
       0.111 |        0.245 |        0.356
       0.436 |        0.246 |        0.682
       0.257 |        0.244 |        0.501
       0.109 |        0.236 |        0.344
       0.385 |        0.243 |        0.628
       0.045 |        0.239 |        0.285
       0.171 |        0.252 |        0.424
       0.071 |        0.238 |        0.309
       0.263 |        0.254 |        0.518
       0.094 |        0.238 |        0.332
       0.101 |        0.242 |        0.343
       0.093 |        0.247 |        0.340
       0.172 |        0.241 |        0.413
       0.251 |        0.238 |        0.490
       0.094 |        0.242 |        0.337
       0.095 |        0.235 |        0.331
       0.097 |        0.244 |        0.341
       0.385 |        0.244 |        0.629
       0.102 |        0.245 |        0.347
       0.352 |        0.236 |        0.589
       0.338 |        0.242 |        0.580
       0.094 |        0.236 |        0.331
       0.097 |        0.256 |        0.353
       0.437 |        0.235 |        0.671
       0.439 |        0.240 |        0.679
       0.359 |        0.232 |        0.591
       0.101 |        0.244 |        0.344
       0.325 |        0.256 |        0.581
       0.285 |        0.241 |        0.526
       0.208 |        0.231 |        0.439
       0.099 |        0.272 |        0.371
       0.096 |        0.236 |        0.331
       0.099 |        0.253 |        0.352
       0.100 |        0.236 |        0.336
       0.144 |        0.240 |        0.384
       0.497 |        0.234 |        0.732
       0.102 |        0.239 |        0.341
       0.302 |        0.231 |        0.533
       0.431 |        0.254 |        0.685
       0.157 |        0.232 |        0.389
       0.156 |        0.242 |        0.398
       0.176 |        0.232 |        0.408
       0.058 |        0.239 |        0.297
       0.098 |        0.254 |        0.352
       0.213 |        0.236 |        0.450
       0.353 |        0.232 |        0.585
       0.139 |        0.238 |        0.377
       0.457 |        0.232 |        0.689
       0.100 |        0.248 |        0.347
       0.094 |        0.230 |        0.324
       0.113 |        0.237 |        0.349
       0.361 |        0.231 |        0.593
       0.715 |        0.239 |        0.954
       0.095 |        0.232 |        0.326
       0.008 |        0.245 |        0.254
       0.098 |        0.234 |        0.331
       0.150 |        0.254 |        0.404
       0.099 |        0.230 |        0.329
       0.444 |        0.241 |        0.686
       0.076 |        0.243 |        0.319
       0.100 |        0.238 |        0.338
       0.015 |        0.229 |        0.244
       0.095 |        0.241 |        0.335
       0.099 |        0.229 |        0.328
       0.317 |        0.249 |        0.567
       0.112 |        0.232 |        0.344
       0.102 |        0.253 |        0.355
       0.329 |        0.236 |        0.565
       0.664 |        0.250 |        0.914
       0.121 |        0.253 |        0.375
       0.095 |        0.251 |        0.345
       0.094 |        0.235 |        0.329
       0.095 |        0.242 |        0.336
       0.339 |        0.234 |        0.573
       0.268 |        0.242 |        0.510
       0.576 |        0.241 |        0.817
       0.574 |        0.239 |        0.813
       0.127 |        0.236 |        0.363
       0.104 |        0.243 |        0.346
       0.093 |        0.231 |        0.324
       0.252 |        0.261 |        0.513
       0.090 |        0.233 |        0.323
       0.096 |        0.246 |        0.342
       0.105 |        0.237 |        0.342
       0.111 |        0.244 |        0.355
       0.098 |        0.246 |        0.343
       0.094 |        0.243 |        0.336
       0.364 |        0.237 |        0.602
       0.095 |        0.247 |        0.342
       0.321 |        0.234 |        0.555
