  QueueTimes | ServiceTimes | SojournTimes

       0.234 |        0.511 |        0.745
       0.128 |        0.537 |        0.665
       0.089 |        0.509 |        0.598
       0.122 |        0.527 |        0.648
       0.174 |        0.505 |        0.679
       0.147 |        0.513 |        0.660
       0.454 |        0.508 |        0.962
       0.146 |        0.518 |        0.664
       0.146 |        0.515 |        0.662
       0.148 |        0.514 |        0.662
       0.150 |        0.518 |        0.668
       0.147 |        0.531 |        0.679
       0.149 |        0.525 |        0.674
       0.145 |        0.518 |        0.663
       0.643 |        0.503 |        1.146
       0.139 |        0.501 |        0.640
       0.148 |        0.514 |        0.662
       0.146 |        0.514 |        0.660
       0.153 |        0.516 |        0.668
       0.127 |        0.523 |        0.651
       0.124 |        0.527 |        0.651
       0.319 |        0.509 |        0.829
       0.032 |        0.504 |        0.536
       0.124 |        0.515 |        0.639
       0.152 |        0.578 |        0.729
       0.124 |        0.553 |        0.677
       0.148 |        0.522 |        0.670
       0.123 |        0.514 |        0.637
       0.147 |        0.514 |        0.661
       0.146 |        0.518 |        0.664
       0.147 |        0.514 |        0.661
       0.687 |        0.503 |        1.190
       0.592 |        0.504 |        1.096
       0.975 |        0.520 |        1.495
       1.253 |        0.517 |        1.770
       0.146 |        0.514 |        0.660
       0.151 |        0.519 |        0.670
       0.147 |        0.514 |        0.661
       0.151 |        0.527 |        0.678
       0.150 |        0.513 |        0.663
       0.148 |        0.526 |        0.674
       0.146 |        0.516 |        0.662
       0.125 |        0.524 |        0.649
       0.136 |        0.701 |        0.837
       0.151 |        0.561 |        0.711
       0.124 |        0.530 |        0.654
       0.715 |        0.509 |        1.225
       0.190 |        0.503 |        0.692
       0.147 |        0.512 |        0.659
       0.150 |        0.520 |        0.669
       0.154 |        0.513 |        0.667
       0.147 |        0.511 |        0.659
       0.146 |        0.519 |        0.665
       0.122 |        0.522 |        0.644
       0.147 |        0.519 |        0.666
       0.148 |        0.519 |        0.666
       0.148 |        0.527 |        0.676
       0.148 |        0.519 |        0.667
       0.153 |        0.522 |        0.675
       0.411 |        0.505 |        0.917
       0.713 |        0.504 |        1.217
       0.127 |        0.665 |        0.792
       0.608 |        0.548 |        1.156
       0.177 |        0.831 |        1.008
       0.147 |        0.551 |        0.698
       0.663 |        0.503 |        1.166
       0.145 |        0.515 |        0.660
       0.153 |        0.614 |        0.767
       0.146 |        0.556 |        0.703
       0.298 |        0.507 |        0.805
       0.780 |        0.520 |        1.301
       0.150 |        0.513 |        0.662
       0.147 |        0.517 |        0.664
       0.423 |        0.518 |        0.941
       0.147 |        0.659 |        0.807
       0.257 |        0.525 |        0.783
       0.122 |        0.518 |        0.640
       0.666 |        0.503 |        1.169
       0.122 |        0.512 |        0.635
       0.150 |        0.662 |        0.812
       0.122 |        0.522 |        0.644
       0.594 |        0.502 |        1.096
       1.076 |        0.519 |        1.595
       0.400 |        0.508 |        0.907
       0.836 |        0.500 |        1.336
       0.068 |        0.507 |        0.575
       0.088 |        0.502 |        0.590
       0.146 |        0.518 |        0.664
       0.153 |        0.517 |        0.670
       0.585 |        0.502 |        1.087
       0.729 |        0.507 |        1.236
       0.147 |        0.512 |        0.659
       0.323 |        0.505 |        0.828
       0.148 |        0.521 |        0.669
       0.149 |        0.515 |        0.664
       0.148 |        0.512 |        0.660
       0.144 |        0.517 |        0.661
       0.613 |        0.502 |        1.115
       1.075 |        0.508 |        1.582
       0.156 |        0.517 |        0.673
       0.150 |        0.527 |        0.678
       0.056 |        0.508 |        0.564
       0.613 |        0.508 |        1.121
       0.116 |        0.628 |        0.744
       0.448 |        0.510 |        0.958
       0.659 |        0.503 |        1.162
       0.149 |        0.517 |        0.666
       0.151 |        0.519 |        0.670
       0.129 |        0.528 |        0.657
       0.152 |        0.514 |        0.667
       0.149 |        0.515 |        0.663
       0.149 |        0.515 |        0.664
       0.480 |        0.509 |        0.989
       0.160 |        0.514 |        0.674
       0.145 |        0.515 |        0.660
       0.148 |        0.528 |        0.676
       0.146 |        0.513 |        0.659
       0.148 |        0.519 |        0.667
       0.146 |        0.520 |        0.666
       0.720 |        0.503 |        1.223
       0.146 |        0.513 |        0.659
       0.388 |        0.508 |        0.896
       0.151 |        0.520 |        0.671
       0.149 |        0.519 |        0.668
       0.150 |        0.514 |        0.663
       0.139 |        0.633 |        0.772
       0.129 |        0.526 |        0.655
       0.383 |        0.509 |        0.892
       0.148 |        0.518 |        0.666
       0.147 |        0.525 |        0.672
       0.415 |        0.510 |        0.925
       0.123 |        0.524 |        0.647
       0.148 |        0.530 |        0.679
       0.151 |        0.526 |        0.676
       0.149 |        0.531 |        0.681
       0.153 |        0.530 |        0.683
       0.636 |        0.533 |        1.168
       0.147 |        0.523 |        0.670
       0.552 |        0.510 |        1.062
       0.662 |        0.508 |        1.170
       0.146 |        0.525 |        0.671
       0.363 |        0.510 |        0.873
       0.584 |        0.515 |        1.099
       0.437 |        0.508 |        0.945
       0.433 |        0.507 |        0.940
       0.148 |        0.519 |        0.668
       0.150 |        0.518 |        0.668
       0.147 |        0.517 |        0.664
       0.274 |        0.527 |        0.801
       0.331 |        0.508 |        0.838
       0.699 |        0.507 |        1.206
       0.147 |        0.532 |        0.679
       0.150 |        0.520 |        0.669
       0.148 |        0.518 |        0.666
       0.619 |        0.524 |        1.143
       1.126 |        0.513 |        1.639
       1.085 |        0.507 |        1.592
       0.898 |        0.514 |        1.412
       0.145 |        0.517 |        0.662
       0.131 |        0.555 |        0.686
       0.123 |        0.520 |        0.643
       0.122 |        0.534 |        0.656
       0.148 |        0.518 |        0.666
       0.146 |        0.523 |        0.669
       0.577 |        0.507 |        1.084
       0.148 |        0.518 |        0.666
       0.145 |        0.525 |        0.670
       0.123 |        0.518 |        0.641
       0.145 |        0.520 |        0.665
       0.332 |        0.512 |        0.844
       0.145 |        0.524 |        0.669
       0.147 |        0.517 |        0.664
       0.153 |        0.523 |        0.676
       0.148 |        0.517 |        0.665
       0.145 |        0.535 |        0.679
       0.372 |        0.513 |        0.885
       0.154 |        0.522 |        0.676
       0.188 |        0.511 |        0.699
       0.149 |        0.522 |        0.671
       0.707 |        0.508 |        1.215
       0.346 |        0.507 |        0.854
       0.766 |        0.511 |        1.278
       0.148 |        0.516 |        0.664
       0.674 |        0.511 |        1.185
       0.146 |        0.518 |        0.664
       0.679 |        0.513 |        1.192
       0.149 |        0.518 |        0.667
       0.146 |        0.517 |        0.663
       0.151 |        0.520 |        0.671
       0.147 |        0.521 |        0.668
       0.249 |        0.510 |        0.759
       0.150 |        0.521 |        0.671
       0.149 |        0.536 |        0.685
       0.148 |        0.539 |        0.687
       0.148 |        0.523 |        0.670
       0.146 |        0.531 |        0.677
       0.577 |        0.515 |        1.092
       0.510 |        0.507 |        1.017
       0.145 |        0.520 |        0.665
       0.146 |        0.519 |        0.666
       0.342 |        0.513 |        0.855
       0.152 |        0.520 |        0.672
       0.155 |        0.519 |        0.675
       0.147 |        0.519 |        0.665
       0.523 |        0.516 |        1.039
       0.123 |        0.517 |        0.641
       0.145 |        0.536 |        0.681
       0.597 |        0.508 |        1.105
       0.362 |        0.507 |        0.869
       0.151 |        0.531 |        0.682
       0.739 |        0.515 |        1.254
       1.247 |        0.508 |        1.755
       0.164 |        0.518 |        0.682
