  QueueTimes | ServiceTimes | SojournTimes

       0.654 |        0.240 |        0.894
       0.901 |        0.242 |        1.143
       1.185 |        0.240 |        1.425
       0.098 |        0.244 |        0.342
       0.110 |        0.249 |        0.359
       0.096 |        0.250 |        0.346
       0.099 |        0.239 |        0.338
       0.095 |        0.251 |        0.346
       0.484 |        0.240 |        0.725
       0.868 |        0.255 |        1.123
       1.034 |        0.238 |        1.271
       1.127 |        0.249 |        1.376
       0.097 |        0.246 |        0.343
       0.074 |        0.253 |        0.327
       0.095 |        0.244 |        0.338
       0.095 |        0.261 |        0.356
       0.335 |        0.243 |        0.578
       0.095 |        0.248 |        0.343
       0.049 |        0.249 |        0.298
       0.096 |        0.254 |        0.350
       0.434 |        0.255 |        0.689
       0.267 |        0.250 |        0.517
       0.115 |        0.327 |        0.442
       0.484 |        0.273 |        0.756
       0.172 |        0.239 |        0.411
       0.290 |        0.253 |        0.543
       0.073 |        0.237 |        0.310
       0.260 |        0.242 |        0.502
       0.118 |        0.250 |        0.369
       0.102 |        0.251 |        0.353
       0.135 |        0.247 |        0.382
       0.222 |        0.243 |        0.464
       0.293 |        0.225 |        0.517
       0.092 |        0.234 |        0.325
       0.074 |        0.226 |        0.300
       0.091 |        0.234 |        0.325
       0.359 |        0.234 |        0.593
       0.075 |        0.249 |        0.324
       0.333 |        0.245 |        0.578
       0.330 |        0.262 |        0.591
       0.098 |        0.244 |        0.342
       0.095 |        0.262 |        0.358
       0.440 |        0.243 |        0.683
       0.452 |        0.255 |        0.706
       0.388 |        0.248 |        0.636
       0.096 |        0.252 |        0.348
       0.330 |        0.251 |        0.581
       0.262 |        0.251 |        0.513
       0.196 |        0.245 |        0.441
       0.097 |        0.251 |        0.348
       0.098 |        0.242 |        0.340
       0.094 |        0.261 |        0.355
       0.108 |        0.241 |        0.348
       0.164 |        0.247 |        0.412
       0.527 |        0.244 |        0.771
       0.101 |        0.248 |        0.349
       0.311 |        0.243 |        0.554
       0.455 |        0.258 |        0.712
       0.017 |        0.238 |        0.255
       0.073 |        0.256 |        0.328
       0.108 |        0.237 |        0.345
       0.168 |        0.251 |        0.420
       0.097 |        0.250 |        0.347
       0.210 |        0.247 |        0.457
       0.362 |        0.240 |        0.602
       0.158 |        0.244 |        0.402
       0.480 |        0.240 |        0.720
       0.104 |        0.257 |        0.361
       0.101 |        0.237 |        0.338
       0.117 |        0.244 |        0.360
       0.374 |        0.242 |        0.617
       0.740 |        0.246 |        0.987
       0.073 |        0.237 |        0.310
       0.168 |        0.254 |        0.422
       0.097 |        0.241 |        0.338
       0.161 |        0.275 |        0.436
       0.096 |        0.236 |        0.332
       0.449 |        0.244 |        0.693
       0.085 |        0.251 |        0.336
       0.119 |        0.243 |        0.362
       0.051 |        0.235 |        0.286
       0.096 |        0.244 |        0.340
       0.094 |        0.234 |        0.329
       0.320 |        0.256 |        0.575
       0.101 |        0.237 |        0.338
       0.098 |        0.243 |        0.341
       0.320 |        0.235 |        0.555
       0.660 |        0.242 |        0.901
       0.097 |        0.249 |        0.346
       0.095 |        0.245 |        0.340
       0.095 |        0.234 |        0.328
       0.099 |        0.244 |        0.343
       0.348 |        0.235 |        0.583
       0.269 |        0.242 |        0.511
       0.578 |        0.244 |        0.822
       0.581 |        0.243 |        0.824
       0.139 |        0.236 |        0.376
       0.108 |        0.243 |        0.350
       0.103 |        0.230 |        0.333
       0.261 |        0.248 |        0.509
       0.089 |        0.237 |        0.327
       0.072 |        0.241 |        0.313
       0.101 |        0.233 |        0.335
       0.102 |        0.244 |        0.346
       0.100 |        0.245 |        0.345
       0.099 |        0.240 |        0.340
       0.369 |        0.247 |        0.617
       0.095 |        0.243 |        0.338
       0.319 |        0.228 |        0.547
       0.125 |        0.239 |        0.364
       0.098 |        0.245 |        0.344
       0.090 |        0.241 |        0.331
       0.094 |        0.232 |        0.326
       0.255 |        0.249 |        0.504
       0.229 |        0.231 |        0.461
       0.594 |        0.251 |        0.845
       0.941 |        0.232 |        1.173
       0.675 |        0.237 |        0.912
       0.920 |        0.231 |        1.151
       0.095 |        0.240 |        0.335
       0.094 |        0.247 |        0.341
       0.070 |        0.240 |        0.310
       0.436 |        0.229 |        0.665
       0.100 |        0.241 |        0.341
       0.071 |        0.234 |        0.305
       0.070 |        0.247 |        0.317
       0.096 |        0.230 |        0.326
       0.092 |        0.237 |        0.329
       0.370 |        0.234 |        0.604
       0.146 |        0.243 |        0.389
       0.096 |        0.230 |        0.327
       0.094 |        0.246 |        0.340
       0.302 |        0.229 |        0.531
       0.101 |        0.236 |        0.337
       0.099 |        0.231 |        0.330
       0.071 |        0.242 |        0.313
       0.413 |        0.239 |        0.651
       0.633 |        0.238 |        0.871
       0.112 |        0.233 |        0.345
       0.097 |        0.243 |        0.340
       0.226 |        0.231 |        0.457
       0.097 |        0.252 |        0.349
       0.137 |        0.233 |        0.370
       0.106 |        0.239 |        0.344
       0.071 |        0.235 |        0.305
       0.292 |        0.251 |        0.543
       0.121 |        0.233 |        0.354
       0.094 |        0.253 |        0.347
       0.158 |        0.236 |        0.394
       0.105 |        0.239 |        0.344
       0.071 |        0.234 |        0.306
       0.104 |        0.247 |        0.351
       0.143 |        0.248 |        0.392
       0.094 |        0.247 |        0.342
       0.098 |        0.237 |        0.335
       0.072 |        0.243 |        0.315
       0.091 |        0.235 |        0.326
       0.401 |        0.254 |        0.655
       0.570 |        0.237 |        0.807
       0.310 |        0.241 |        0.551
       0.440 |        0.234 |        0.674
       0.233 |        0.243 |        0.477
       0.577 |        0.258 |        0.835
       0.670 |        0.239 |        0.910
       0.511 |        0.236 |        0.747
       0.071 |        0.246 |        0.317
       0.272 |        0.232 |        0.504
       0.196 |        0.244 |        0.440
       0.508 |        0.241 |        0.749
       0.093 |        0.242 |        0.335
       0.095 |        0.242 |        0.336
       0.095 |        0.243 |        0.338
       0.094 |        0.233 |        0.327
       0.095 |        0.250 |        0.346
       0.096 |        0.234 |        0.329
       0.092 |        0.240 |        0.332
       0.095 |        0.235 |        0.330
       0.161 |        0.243 |        0.404
       0.098 |        0.243 |        0.341
       0.098 |        0.241 |        0.339
