  QueueTimes | ServiceTimes | SojournTimes

       0.148 |        0.514 |        0.662
       0.307 |        0.506 |        0.813
       0.144 |        0.514 |        0.658
       0.144 |        0.512 |        0.656
       0.150 |        0.512 |        0.662
       0.123 |        0.513 |        0.636
       0.143 |        0.524 |        0.667
       0.146 |        0.512 |        0.658
       0.121 |        0.515 |        0.635
       0.146 |        0.512 |        0.658
       0.121 |        0.524 |        0.645
       0.142 |        0.516 |        0.658
       0.078 |        0.502 |        0.580
       0.124 |        0.512 |        0.636
       0.613 |        0.502 |        1.115
       0.146 |        0.512 |        0.658
       0.147 |        0.511 |        0.658
       0.205 |        0.503 |        0.708
       0.567 |        0.516 |        1.084
       0.824 |        0.501 |        1.325
       0.007 |        0.507 |        0.514
       0.145 |        0.512 |        0.657
       0.147 |        0.514 |        0.662
       0.121 |        0.510 |        0.631
       0.621 |        0.519 |        1.141
       0.121 |        0.511 |        0.633
       0.147 |        0.512 |        0.659
       0.659 |        0.501 |        1.160
       1.036 |        0.517 |        1.553
       0.148 |        0.512 |        0.660
       0.142 |        0.515 |        0.658
       0.143 |        0.526 |        0.669
       0.147 |        0.513 |        0.660
       0.490 |        0.518 |        1.009
       0.146 |        0.513 |        0.659
       0.121 |        0.512 |        0.633
       0.145 |        0.513 |        0.658
       0.145 |        0.512 |        0.657
       0.147 |        0.512 |        0.659
       0.147 |        0.519 |        0.666
       0.692 |        0.504 |        1.196
       0.133 |        0.518 |        0.652
       0.150 |        0.522 |        0.672
       0.144 |        0.513 |        0.657
       0.121 |        0.512 |        0.633
       0.146 |        0.565 |        0.712
       0.147 |        0.524 |        0.671
       0.151 |        0.518 |        0.669
       0.147 |        0.512 |        0.659
       0.147 |        0.512 |        0.660
       0.146 |        0.512 |        0.658
       0.147 |        0.540 |        0.687
       0.147 |        0.527 |        0.674
       0.308 |        0.502 |        0.810
       0.145 |        0.514 |        0.660
       0.149 |        0.527 |        0.676
       0.145 |        0.513 |        0.657
       0.536 |        0.504 |        1.040
       0.334 |        0.501 |        0.835
       0.150 |        0.514 |        0.665
       0.149 |        0.513 |        0.661
       0.145 |        0.512 |        0.657
       0.147 |        0.512 |        0.659
       0.493 |        0.515 |        1.008
       0.144 |        0.512 |        0.656
       0.331 |        0.509 |        0.840
       0.145 |        0.511 |        0.657
       0.607 |        0.501 |        1.108
       0.145 |        0.512 |        0.658
       0.149 |        0.516 |        0.666
       0.147 |        0.512 |        0.659
       0.152 |        0.512 |        0.664
       0.013 |        0.515 |        0.528
       0.148 |        0.513 |        0.661
       0.121 |        0.512 |        0.633
       0.149 |        0.512 |        0.661
       0.146 |        0.512 |        0.658
       0.148 |        0.517 |        0.665
       0.145 |        0.513 |        0.658
       0.145 |        0.515 |        0.660
       0.143 |        0.524 |        0.667
       0.121 |        0.512 |        0.633
       0.121 |        0.517 |        0.638
       0.045 |        0.503 |        0.548
       0.593 |        0.505 |        1.097
       0.146 |        0.513 |        0.658
       0.150 |        0.512 |        0.662
       0.148 |        0.589 |        0.737
       0.151 |        0.545 |        0.697
       0.152 |        0.536 |        0.688
       0.145 |        0.522 |        0.667
       0.145 |        0.520 |        0.665
       0.146 |        0.518 |        0.663
       0.144 |        0.512 |        0.656
       0.147 |        0.511 |        0.658
       0.146 |        0.512 |        0.658
       0.143 |        0.516 |        0.659
       0.625 |        0.501 |        1.127
       0.145 |        0.529 |        0.674
       0.143 |        0.517 |        0.660
       0.207 |        0.500 |        0.707
       0.100 |        0.502 |        0.602
       0.023 |        0.508 |        0.531
       0.170 |        0.512 |        0.682
       0.594 |        0.505 |        1.099
       0.145 |        0.517 |        0.662
       0.152 |        0.512 |        0.663
       0.007 |        0.503 |        0.510
       0.343 |        0.505 |        0.848
       0.494 |        0.500 |        0.994
       0.412 |        0.519 |        0.931
       0.145 |        0.517 |        0.662
       0.591 |        0.502 |        1.092
       0.145 |        0.512 |        0.657
       0.148 |        0.513 |        0.661
       0.120 |        0.516 |        0.636
       0.159 |        0.517 |        0.676
       0.149 |        0.511 |        0.660
       0.331 |        0.519 |        0.851
       0.146 |        0.512 |        0.658
       0.724 |        0.502 |        1.226
       1.063 |        0.504 |        1.568
       0.149 |        0.512 |        0.661
       0.567 |        0.504 |        1.071
       0.123 |        0.507 |        0.630
       0.151 |        0.512 |        0.663
       0.121 |        0.517 |        0.638
       0.149 |        0.512 |        0.661
       0.121 |        0.517 |        0.638
       0.121 |        0.511 |        0.632
       0.144 |        0.511 |        0.655
       0.146 |        0.512 |        0.658
       0.146 |        0.511 |        0.658
       0.151 |        0.515 |        0.666
       0.149 |        0.515 |        0.664
       0.280 |        0.502 |        0.783
       0.429 |        0.504 |        0.933
       0.998 |        0.502 |        1.499
       0.147 |        0.511 |        0.658
       0.504 |        0.502 |        1.006
       0.145 |        0.510 |        0.655
       0.143 |        0.511 |        0.654
       0.156 |        0.512 |        0.668
       0.147 |        0.511 |        0.659
       0.147 |        0.512 |        0.658
       0.143 |        0.515 |        0.658
       0.147 |        0.510 |        0.657
       0.396 |        0.507 |        0.903
       0.146 |        0.509 |        0.655
       0.145 |        0.511 |        0.656
       0.143 |        0.512 |        0.654
       0.089 |        0.502 |        0.591
       0.146 |        0.511 |        0.658
       0.145 |        0.511 |        0.656
       0.368 |        0.503 |        0.871
       0.204 |        0.503 |        0.707
       0.145 |        0.513 |        0.658
       0.160 |        0.527 |        0.687
       0.150 |        0.506 |        0.655
       0.507 |        0.508 |        1.016
       0.151 |        0.521 |        0.673
       0.142 |        0.583 |        0.725
       0.123 |        0.513 |        0.636
       0.090 |        0.523 |        0.613
       0.122 |        0.511 |        0.633
       0.145 |        0.527 |        0.673
       0.369 |        0.502 |        0.871
       0.145 |        0.510 |        0.655
       0.568 |        0.504 |        1.072
       0.277 |        0.501 |        0.777
       0.149 |        0.510 |        0.660
       0.262 |        0.502 |        0.764
       0.159 |        0.501 |        0.660
       0.145 |        0.529 |        0.674
       0.452 |        0.502 |        0.954
       0.603 |        0.509 |        1.112
       0.148 |        0.514 |        0.662
       0.147 |        0.511 |        0.658
       0.628 |        0.503 |        1.130
       0.812 |        0.519 |        1.331
       0.149 |        0.510 |        0.659
       0.133 |        0.507 |        0.640
       0.383 |        0.502 |        0.885
       0.122 |        0.502 |        0.623
       0.281 |        0.516 |        0.797
       0.121 |        0.512 |        0.633
       0.153 |        0.510 |        0.663
       0.225 |        0.504 |        0.729
       0.121 |        0.510 |        0.631
       0.405 |        0.507 |        0.913
       0.144 |        0.515 |        0.660
       0.148 |        0.510 |        0.659
       0.677 |        0.507 |        1.184
       0.561 |        0.500 |        1.061
       0.147 |        0.509 |        0.656
       0.166 |        0.525 |        0.691
       0.147 |        0.515 |        0.662
       0.556 |        0.501 |        1.057
       0.143 |        0.510 |        0.653
       0.016 |        0.502 |        0.519
       0.147 |        0.510 |        0.657
       0.145 |        0.515 |        0.660
       0.144 |        0.510 |        0.654
       0.369 |        0.507 |        0.875
       0.649 |        0.506 |        1.155
       0.147 |        0.510 |        0.657
       0.144 |        0.510 |        0.655
       0.134 |        0.507 |        0.641
       0.151 |        0.539 |        0.690
       0.146 |        0.511 |        0.657
       0.153 |        0.505 |        0.658
       0.140 |        0.501 |        0.641
       0.150 |        0.514 |        0.664
       0.153 |        0.510 |        0.663
       0.153 |        0.510 |        0.662
       0.170 |        0.521 |        0.691
       0.155 |        0.526 |        0.681
       0.151 |        0.516 |        0.666
       0.147 |        0.513 |        0.660
       0.147 |        0.509 |        0.656
       0.318 |        0.520 |        0.838
       0.143 |        0.510 |        0.654
       0.144 |        0.511 |        0.655
       0.142 |        0.527 |        0.669
       0.152 |        0.502 |        0.654
       0.149 |        0.514 |        0.663
       0.121 |        0.511 |        0.632
       0.146 |        0.544 |        0.690
       0.061 |        0.503 |        0.563
       0.151 |        0.514 |        0.665
       0.336 |        0.501 |        0.837
       0.150 |        0.515 |        0.666
       0.150 |        0.498 |        0.648
       0.128 |        0.509 |        0.637
       0.311 |        0.566 |        0.876
       0.860 |        0.510 |        1.370
       0.156 |        0.511 |        0.667
       0.238 |        0.503 |        0.741
       0.716 |        0.507 |        1.223
       0.147 |        0.511 |        0.658
       0.146 |        0.516 |        0.662
       0.121 |        0.510 |        0.630
       0.154 |        0.517 |        0.671
       0.147 |        0.527 |        0.674
       0.151 |        0.518 |        0.669
       0.146 |        0.520 |        0.665
       0.149 |        0.510 |        0.659
       0.147 |        0.510 |        0.657
       0.146 |        0.514 |        0.660
       0.152 |        0.510 |        0.662
       0.148 |        0.514 |        0.662
       0.146 |        0.513 |        0.659
       0.175 |        0.503 |        0.677
       0.148 |        0.514 |        0.662
       0.145 |        0.510 |        0.655
       0.147 |        0.510 |        0.657
       0.146 |        0.510 |        0.656
       0.151 |        0.495 |        0.647
       0.146 |        0.512 |        0.657
       0.260 |        0.506 |        0.766
       0.144 |        0.512 |        0.656
       0.145 |        0.525 |        0.671
       0.143 |        0.511 |        0.654
       0.574 |        0.507 |        1.081
       0.146 |        0.516 |        0.661
       0.144 |        0.529 |        0.673
       0.154 |        0.514 |        0.668
       0.145 |        0.511 |        0.656
       0.146 |        0.515 |        0.661
       0.148 |        0.514 |        0.663
       0.560 |        0.503 |        1.063
       0.146 |        0.511 |        0.657
       0.144 |        0.528 |        0.672
       0.148 |        0.511 |        0.659
       0.530 |        0.503 |        1.033
       0.143 |        0.512 |        0.654
       0.637 |        0.502 |        1.138
       1.082 |        0.515 |        1.597
       0.144 |        0.518 |        0.662
       0.145 |        0.512 |        0.658
       0.394 |        0.526 |        0.920
       0.144 |        0.519 |        0.663
       0.148 |        0.552 |        0.700
       0.670 |        0.520 |        1.190
       1.194 |        0.502 |        1.695
       1.310 |        0.508 |        1.818
       1.460 |        0.502 |        1.962
       0.146 |        0.511 |        0.658
       0.090 |        0.502 |        0.592
       0.074 |        0.515 |        0.589
       0.119 |        0.502 |        0.621
       0.154 |        0.513 |        0.668
       0.121 |        0.512 |        0.633
       0.515 |        0.502 |        1.016
       0.121 |        0.510 |        0.631
       0.146 |        0.527 |        0.673
       0.165 |        0.502 |        0.668
       0.147 |        0.512 |        0.659
       0.147 |        0.512 |        0.659
       0.130 |        0.527 |        0.657
       0.145 |        0.517 |        0.662
       0.142 |        0.502 |        0.645
       0.145 |        0.514 |        0.659
       0.145 |        0.516 |        0.661
       0.136 |        0.607 |        0.743
       0.151 |        0.533 |        0.684
       0.146 |        0.523 |        0.669
       0.160 |        0.538 |        0.698
       0.146 |        0.523 |        0.668
       0.126 |        0.529 |        0.655
       0.278 |        0.511 |        0.790
       0.047 |        0.517 |        0.564
       0.181 |        0.513 |        0.694
       0.154 |        0.550 |        0.704
       0.149 |        0.550 |        0.699
       0.152 |        0.522 |        0.675
       0.154 |        0.525 |        0.679
       0.214 |        0.526 |        0.740
       0.144 |        0.552 |        0.696
       0.157 |        0.551 |        0.708
       0.122 |        0.525 |        0.647
       0.149 |        0.530 |        0.679
       0.148 |        0.529 |        0.676
       0.146 |        0.524 |        0.670
       0.157 |        0.522 |        0.678
       0.153 |        0.540 |        0.693
       0.151 |        0.552 |        0.703
       0.725 |        0.497 |        1.222
       0.386 |        0.578 |        0.965
       0.142 |        0.493 |        0.634
       0.158 |        0.565 |        0.723
       0.570 |        0.514 |        1.084
       0.158 |        0.528 |        0.686
       0.148 |        0.527 |        0.675
       0.145 |        0.522 |        0.667
       0.147 |        0.554 |        0.700
       0.216 |        0.502 |        0.718
       0.277 |        0.532 |        0.809
       0.105 |        0.504 |        0.609
       0.147 |        0.543 |        0.690
       0.666 |        0.529 |        1.194
       0.145 |        0.520 |        0.665
       0.116 |        0.558 |        0.674
       0.148 |        0.523 |        0.670
       0.147 |        0.528 |        0.676
       0.148 |        0.550 |        0.698
       0.437 |        0.513 |        0.950
       0.145 |        0.524 |        0.668
       0.647 |        0.516 |        1.163
       0.147 |        0.544 |        0.691
       0.156 |        0.523 |        0.679
       0.149 |        0.524 |        0.673
       0.147 |        0.526 |        0.674
       0.216 |        0.512 |        0.729
       0.157 |        0.522 |        0.679
       0.716 |        0.513 |        1.228
       0.150 |        0.521 |        0.671
       0.155 |        0.523 |        0.678
       0.144 |        0.522 |        0.666
       0.503 |        0.513 |        1.015
       0.151 |        0.522 |        0.672
       0.702 |        0.517 |        1.219
       0.981 |        0.513 |        1.494
       0.007 |        0.512 |        0.520
       0.145 |        0.541 |        0.686
       0.152 |        0.555 |        0.707
